split,scope,metric,mean_delta_masked_minus_legacy,std_delta,min_delta,max_delta,n_seeds
val,single,threshold_500nm_recall,-0.008570805081443367,0.028714767888378376,-0.03600000000000003,0.021276595744680882,3
val,single,threshold_500nm_f1,-0.0034188620348524954,0.03737721306600606,-0.03449722134843236,0.038055963813301785,3
val,single,threshold_500nm_auroc,-0.0036166442928296703,0.011861216676330392,-0.014857482942589373,0.008780287474332682,3
val,single,threshold_500nm_auprc,-0.011824069969411174,0.028241656703262952,-0.04402292977617406,0.008749311621603861,3
val,flanks_agree,all_spearman,0.009964880692012438,0.025152462568700858,-0.005829526775638305,0.038970113533958295,3
val,flanks_agree,all_pearson,0.012519661566270638,0.019260298587625832,-0.0030773381867623684,0.03404803036832382,3
val,flanks_agree,all_rmse,-0.060210639125893306,0.07752707187326158,-0.1497301488862277,-0.015076848894572836,3
val,flanks_agree,exact_spearman,0.016353398238359535,0.036284970781989605,-0.006571763440876288,0.05818745955120286,3
val,flanks_agree,exact_pearson,0.018916819303811172,0.02587811920690459,-0.0012245570496642877,0.048103489606181604,3
val,flanks_agree,exact_rmse,-0.0651749645139786,0.09884752424978228,-0.17868111427249556,0.0019751544432444756,3
val,flanks_agree,threshold_500nm_accuracy,0.008977428180574601,0.012501333297158771,0.0,0.023255813953488413,3
val,flanks_agree,threshold_500nm_balanced_accuracy,0.007536611839590757,0.010503928215391234,-0.003925120772946822,0.016703176341730575,3
val,flanks_agree,threshold_500nm_precision,0.0009991524475367515,0.014471239072267762,-0.010180295894581692,0.0173444199038586,3
val,flanks_agree,threshold_500nm_recall,0.01375704839560262,0.0317636225164189,-0.01807228915662651,0.045454545454545525,3
val,flanks_agree,threshold_500nm_f1,0.007710946234747625,0.0113011070540677,0.0006174427579109798,0.02074330164217819,3
val,flanks_agree,threshold_500nm_auroc,0.0012669165695853672,0.007349290964434772,-0.0072175494430553044,0.005658999634903239,3
val,flanks_agree,threshold_500nm_auprc,-0.009733762597646023,0.02415599748132034,-0.03720028080420479,0.008207227191423083,3
val,within_gene_canonical,all_spearman,0.00762873297540458,0.06799798603868829,-0.06679067181044984,0.06651884700665195,3
val,within_gene_canonical,all_pearson,0.00905496716486535,0.06614913693403496,-0.06710154410049696,0.052217282300961565,3
val,within_gene_canonical,all_rmse,0.10777919691845421,0.060269105418958496,0.055994327175317604,0.17393464853326113,3
val,within_gene_canonical,exact_spearman,0.0957952077514831,0.2839566262637488,-0.16225976681647258,0.39999999999999997,3
val,within_gene_canonical,exact_pearson,0.1190815713883115,0.23351445692807693,-0.12480467784530158,0.3406169882293894,3
val,within_gene_canonical,exact_rmse,0.07658230070001644,0.13433712502952352,-0.02483681814041283,0.22893872387618275,3
val,within_gene_canonical,threshold_500nm_accuracy,-0.01960784313725487,0.03396178054056616,-0.05882352941176461,0.0,3
val,within_gene_canonical,threshold_500nm_balanced_accuracy,0.028367003367003374,0.11465768126206796,-0.06944444444444442,0.15454545454545454,3
val,within_gene_canonical,threshold_500nm_precision,-0.023148148148148157,0.07897556532051847,-0.11111111111111116,0.041666666666666685,3
val,within_gene_canonical,threshold_500nm_recall,0.17037037037037037,0.20647940540394602,0.0,0.4,3
val,within_gene_canonical,threshold_500nm_f1,0.03694127223538992,0.07813471454928218,-0.015873015873015817,0.12669683257918557,3
val,within_gene_canonical,threshold_500nm_auroc,0.013383838383838423,0.08613184382658509,-0.08333333333333326,0.0818181818181819,3
val,within_gene_canonical,threshold_500nm_auprc,0.017148283814950482,0.10376648849736289,-0.09464794464794468,0.11037851037851043,3
val,cross_gene_unresolved,all_spearman,0.0018071606042469786,0.027459990359665985,-0.027816281845623125,0.026411216260632697,3
val,cross_gene_unresolved,all_pearson,0.020687816060268666,0.024374189690695484,-0.0016723971731373855,0.04667051607122075,3
val,cross_gene_unresolved,all_rmse,-0.09300761883558613,0.07882461115066941,-0.167078759782749,-0.010163546071017437,3
val,cross_gene_unresolved,exact_spearman,0.040229248459201804,0.007766911838183403,0.033028865824915155,0.04845985951347598,3
val,cross_gene_unresolved,exact_pearson,0.035042280610503664,0.022135275528695358,0.01479606762668706,0.058676070563721816,3
val,cross_gene_unresolved,exact_rmse,-0.0891690986867603,0.04264605118195089,-0.11596090927749803,-0.03999142645114517,3
val,cross_gene_unresolved,threshold_500nm_accuracy,0.015384615384615405,0.015384615384615385,0.0,0.03076923076923077,3
val,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.01648629148629151,0.017689536572603325,0.0,0.03517316017316019,3
val,cross_gene_unresolved,threshold_500nm_precision,0.023767082590612,0.022798520550148135,0.0,0.045454545454545414,3
val,cross_gene_unresolved,threshold_500nm_recall,0.015873015873015855,0.027492869961410715,0.0,0.04761904761904756,3
val,cross_gene_unresolved,threshold_500nm_f1,0.020298849513965805,0.023813101409288683,0.0,0.046511627906976716,3
val,cross_gene_unresolved,threshold_500nm_auroc,0.018218923933209674,0.028789089714519357,-0.0028571428571428914,0.05102040816326536,3
val,cross_gene_unresolved,threshold_500nm_auprc,0.009456925809899578,0.030422626851631926,-0.021845969408111676,0.03891535671654456,3
val,within_gene_unresolved,all_spearman,0.01829404333161505,0.025871684190211085,0.0,0.0365880866632301,2
val,within_gene_unresolved,all_pearson,0.01954453385549526,0.09903133910850395,-0.050481197578112424,0.08957026528910295,2
val,within_gene_unresolved,all_rmse,-0.13576066447551907,0.033788676939876965,-0.1619030451479222,-0.09760747583512042,3
val,within_gene_unresolved,exact_spearman,0.02778254199662386,0.03929044768882555,0.0,0.05556508399324772,2
val,within_gene_unresolved,exact_pearson,0.22425621281434185,0.36001886873221745,-0.030315570621318566,0.4788279962500023,2
val,within_gene_unresolved,exact_rmse,-0.142029150155724,0.032890573533549156,-0.17167043475839106,-0.10664554326526632,3
val,within_gene_unresolved,threshold_500nm_accuracy,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_precision,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_recall,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_f1,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_auroc,0.0,0.0,0.0,0.0,2
val,within_gene_unresolved,threshold_500nm_auprc,0.0,0.0,0.0,0.0,2
val,unresolved_union,all_spearman,0.0064452280774020725,0.03283814796378114,-0.024424626869296806,0.04094931922849343,3
val,unresolved_union,all_pearson,0.018717594285132238,0.025317832583653943,-0.002244202122519856,0.04684629590063072,3
val,unresolved_union,all_rmse,-0.09286334248342802,0.0732455552350452,-0.16163964217701077,-0.015845662824147233,3
val,unresolved_union,exact_spearman,0.039822234802340185,0.01911075563342438,0.025772808128553093,0.06158401665654312,3
val,unresolved_union,exact_pearson,0.03249291271657343,0.030194801647562247,0.012729687767510045,0.06724995988570226,3
val,unresolved_union,exact_rmse,-0.0945643355790496,0.04238712572317144,-0.12314174615635165,-0.04586390074080793,3
val,unresolved_union,threshold_500nm_accuracy,0.014107544469433667,0.01371692751398038,0.0,0.0273972602739726,3
val,unresolved_union,threshold_500nm_balanced_accuracy,0.014417989417989404,0.014484579974071715,0.0,0.028968253968253976,3
val,unresolved_union,threshold_500nm_precision,0.019695311074621375,0.01775754779901669,0.0,0.03448275862068961,3
val,unresolved_union,threshold_500nm_recall,0.011904761904761899,0.020619652471058056,0.0,0.0357142857142857,3
val,unresolved_union,threshold_500nm_f1,0.016232049248083597,0.01769038018169602,0.0,0.03508771929824561,3
val,unresolved_union,threshold_500nm_auroc,0.013766339869281033,0.022351556899358433,-0.002678571428571419,0.039215686274509776,3
val,unresolved_union,threshold_500nm_auprc,0.00567626249102134,0.021939288341779148,-0.016731062000744812,0.027115462328269557,3
val,unmapped,all_spearman,0.004188567325122183,0.016206244935412933,-0.010670866375679378,0.021469187559233993,3
val,unmapped,all_pearson,0.0030374617495844505,0.020489601308529906,-0.018163632829931275,0.02273245532569379,3
val,unmapped,all_rmse,0.025240751024623236,0.06446562190676239,-0.0487520181745007,0.0692812102624556,3
val,unmapped,exact_spearman,0.0031094231051957224,0.025914914485747596,-0.022922007461764093,0.028906228318011595,3
val,unmapped,exact_pearson,0.0010073430178475136,0.024900198047768274,-0.02649444178784499,0.022021756412204607,3
val,unmapped,exact_rmse,0.033818749256479506,0.05148297526986839,-0.023527447408747015,0.07605860986543389,3
val,unmapped,threshold_500nm_accuracy,0.005602332308338916,0.01988163888010163,-0.012965964343598091,0.02657807308970106,3
val,unmapped,threshold_500nm_balanced_accuracy,0.006696725409527149,0.017065161180989982,-0.012762650085763383,0.019113280316734316,3
val,unmapped,threshold_500nm_precision,0.004600614356042088,0.04315773422454989,-0.024082789089512113,0.05423447949340121,3
val,unmapped,threshold_500nm_recall,0.009699662924369412,0.04790029126386754,-0.02409638554216864,0.06451612903225801,3
val,unmapped,threshold_500nm_f1,0.006925241556644424,0.01854430198652983,-0.01403641003771916,0.02119394380310491,3
val,unmapped,threshold_500nm_auroc,0.0024882183603239794,0.010563531975937285,-0.008340480274442563,0.012764940782961864,3
val,unmapped,threshold_500nm_auprc,0.0013491654852906265,0.017933518731277964,-0.016786329453234883,0.01907364222062924,3
test,overall,all_spearman,0.005451816997230925,0.007479180832416193,-0.0030735284804644936,0.01090906467656394,3
test,overall,all_pearson,0.00539469247977183,0.01117889596787289,-0.00623907497150622,0.016055057002080986,3
test,overall,all_rmse,-0.010367783243917258,0.04242569133449051,-0.05926775954487884,0.016638280714028952,3
test,overall,exact_spearman,0.006825958522644633,0.008597721057483335,-0.0015351950110115142,0.015642173441039797,3
test,overall,exact_pearson,0.006030252462235652,0.01080451972870447,-0.004277751348598202,0.0172708330161907,3
test,overall,exact_rmse,-0.009090855971670439,0.028058581662616478,-0.04137295593924406,0.009434207682464169,3
test,overall,threshold_500nm_accuracy,-0.004285357923076531,0.011598747276727555,-0.01752336448598124,0.004093567251461927,3
test,overall,threshold_500nm_balanced_accuracy,-0.006472258171448845,0.01124440094693341,-0.018427965132032487,0.0038910663166009662,3
test,overall,threshold_500nm_precision,0.0027702852016547133,0.03292350384899125,-0.01877869433765078,0.04066834804539721,3
test,overall,threshold_500nm_recall,-0.023636259362903478,0.04924367513134016,-0.07277628032345007,0.025710419485791558,3
test,overall,threshold_500nm_f1,-0.008278976715516214,0.01308923840907354,-0.021247870591339924,0.00492737515015107,3
test,overall,threshold_500nm_auroc,0.0025737961778791174,0.005491389962371213,-0.0036453002792413702,0.006754555478826529,3
test,overall,threshold_500nm_auprc,0.0034002800638680184,0.010500820883376125,-0.006494442884021012,0.014417079943722655,3
test,single,all_spearman,0.006466161673663688,0.013465574223757354,-0.008438608596578412,0.01775359003787602,3
test,single,all_pearson,0.005287401699769119,0.016681014403356197,-0.013026464212686384,0.019612310858576287,3
test,single,all_rmse,-0.030926633468159898,0.06099804550010156,-0.09449281583365965,0.027129388640535046,3
test,single,exact_spearman,0.008710533732211423,0.01612299890097533,-0.009504482489821386,0.021151355747462297,3
test,single,exact_pearson,0.007640871924132801,0.017042782161758974,-0.01083774880267907,0.022742080942338982,3
test,single,exact_rmse,-0.03209574434701131,0.051925829028329124,-0.08057216514082177,0.02270092135354651,3
test,single,threshold_500nm_accuracy,-0.0026804225010234792,0.02358636743022862,-0.02917771883289122,0.01602136181575431,3
test,single,threshold_500nm_balanced_accuracy,-0.006751043453572729,0.020138921558661448,-0.029080395899269584,0.010037348272642466,3
test,single,threshold_500nm_precision,-0.0025406873090428514,0.05443986646041524,-0.05283536339436956,0.055264471057884235,3
test,single,threshold_500nm_recall,-0.019696602921003798,0.04846777702913606,-0.062962962962963,0.0326797385620915,3
test,single,threshold_500nm_f1,-0.00825823940221985,0.028716420327396526,-0.04111581173982015,0.01203289727879886,3
test,single,threshold_500nm_auroc,0.0021287113767531154,0.010871285256219068,-0.010420944971934243,0.008657384522436362,3
test,single,threshold_500nm_auprc,0.004994835754181581,0.025818137024947257,-0.02449376561368488,0.023532946062259197,3
test,flanks_agree,all_spearman,0.012618722423077081,0.018788918627315392,-0.003213051711906667,0.03338138570049898,3
test,flanks_agree,all_pearson,0.010351155587876767,0.012618888927524214,-0.003817024511005074,0.020382000170601655,3
test,flanks_agree,all_rmse,-0.01465239137097655,0.03635368777523666,-0.055519917065912416,0.01408646765532695,3
test,flanks_agree,exact_spearman,0.018852609432486345,0.028869395864089795,-0.0075812975965317,0.0496587197472359,3
test,flanks_agree,exact_pearson,0.018643597397098404,0.018148134000546323,-0.002069001898393874,0.03175597043284878,3
test,flanks_agree,exact_rmse,-0.018102092036476353,0.015639402161469383,-0.035790514080245694,-0.006106580621215274,3
test,flanks_agree,threshold_500nm_accuracy,-0.0110280752770859,0.02440208670988008,-0.03649635036496346,0.012145748987854255,3
test,flanks_agree,threshold_500nm_balanced_accuracy,-0.006352199670346319,0.022369382221966962,-0.03181548101334197,0.010135135135135087,3
test,flanks_agree,threshold_500nm_precision,0.008672992725309747,0.016058604922771058,-0.004197530864197496,0.026668574972568138,3
test,flanks_agree,threshold_500nm_recall,-0.03976477583288729,0.05203479962242364,-0.07189542483660127,0.020270270270270285,3
test,flanks_agree,threshold_500nm_f1,-0.014289500696138324,0.02430875949080532,-0.037403740374037375,0.011059454809838831,3
test,flanks_agree,threshold_500nm_auroc,0.013430040717720138,0.00958368313382237,0.0036730945821854544,0.022830513784461104,3
test,flanks_agree,threshold_500nm_auprc,0.0011708452804911247,0.02365634876127691,-0.019453278258245055,0.02699441835306171,3
test,within_gene_canonical,all_spearman,0.10975361812722022,0.06533362719234223,0.04265043125788148,0.17316077345732062,3
test,within_gene_canonical,all_pearson,0.0535225598253111,0.07907384663542326,-0.019765147677605177,0.13732950474399108,3
test,within_gene_canonical,all_rmse,-0.07676444735336678,0.10231901987311715,-0.16477703610911099,0.03550252379509944,3
test,within_gene_canonical,exact_spearman,0.2522587798130602,0.23564521858182957,0.04067819981796428,0.5062175977346661,3
test,within_gene_canonical,exact_pearson,0.11657528170390778,0.10528629488819066,0.001910474574717158,0.2088961175826577,3
test,within_gene_canonical,exact_rmse,-0.10696855303669188,0.12666168318614238,-0.24866025114772128,-0.004725586241544066,3
test,within_gene_canonical,threshold_500nm_accuracy,-0.01666666666666668,0.02886751345948132,-0.050000000000000044,0.0,3
test,within_gene_canonical,threshold_500nm_balanced_accuracy,-0.015151515151515138,0.026243194054073875,-0.045454545454545414,0.0,3
test,within_gene_canonical,threshold_500nm_precision,0.0,0.0,0.0,0.0,3
test,within_gene_canonical,threshold_500nm_recall,-0.030303030303030314,0.05248638810814781,-0.09090909090909094,0.0,3
test,within_gene_canonical,threshold_500nm_f1,-0.01587301587301589,0.027492869961410784,-0.04761904761904767,0.0,3
test,within_gene_canonical,threshold_500nm_auroc,0.04135802469135804,0.037785644303217014,0.0,0.07407407407407407,3
test,within_gene_canonical,threshold_500nm_auprc,0.07083573833573842,0.08047095259580517,0.0,0.15833333333333355,3
test,cross_gene_unresolved,all_spearman,0.003992264025631649,0.013557003008339372,-0.008180411166736068,0.018602791587082557,3
test,cross_gene_unresolved,all_pearson,-0.0027547823975372365,0.017362193357644887,-0.02003347910953923,0.014689720025215625,3
test,cross_gene_unresolved,all_rmse,-0.04590753320386021,0.0924599571310145,-0.15267103284267813,0.007574373108760635,3
test,cross_gene_unresolved,exact_spearman,-0.0025740692495368847,0.025125982083876956,-0.02358707997523357,0.02525741838922224,3
test,cross_gene_unresolved,exact_pearson,-0.008757967651755997,0.04078368993317897,-0.05236098514413212,0.028451072166454594,3
test,cross_gene_unresolved,exact_rmse,-0.04365996609054098,0.09359587073164687,-0.14923365326526472,0.029147727884986985,3
test,cross_gene_unresolved,threshold_500nm_accuracy,-0.019670592251237424,0.04838715321516261,-0.06349206349206349,0.032258064516129004,3
test,cross_gene_unresolved,threshold_500nm_balanced_accuracy,-0.01340579710144929,0.07082406626062021,-0.07771739130434785,0.0625,3
test,cross_gene_unresolved,threshold_500nm_precision,-0.006256619907515026,0.045560083552772655,-0.04924242424242431,0.041501976284585074,3
test,cross_gene_unresolved,threshold_500nm_recall,-0.06014492753623187,0.0658065178730874,-0.13043478260869568,0.0,3
test,cross_gene_unresolved,threshold_500nm_f1,-0.034693064942833605,0.05506235637945809,-0.08983451536643017,0.020289855072463725,3
test,cross_gene_unresolved,threshold_500nm_auroc,-0.0035778985507246563,0.02816675819000954,-0.028125000000000067,0.02717391304347827,3
test,cross_gene_unresolved,threshold_500nm_auprc,-0.007355688702657459,0.019055542438759964,-0.019238743012453097,0.014623558453481733,3
test,within_gene_unresolved,all_spearman,-0.05048549637751687,0.07139727368022211,-0.10097099275503374,0.0,2
test,within_gene_unresolved,all_pearson,-0.0022347644992937177,0.0031604342636112515,-0.004469528998587546,1.1102230246251565e-16,2
test,within_gene_unresolved,all_rmse,0.007156274762567231,0.1234523095893183,-0.09982637107357051,0.14223502232660423,3
test,within_gene_unresolved,exact_spearman,-0.23904572186687872,0.3380617018914066,-0.47809144373375745,0.0,2
test,within_gene_unresolved,exact_pearson,-0.29001494691270374,0.410143071214859,-0.5800298938254076,1.1102230246251565e-16,2
test,within_gene_unresolved,exact_rmse,0.01198437099166394,0.18420223762580182,-0.11826628034327635,0.14223502232660423,2
test,within_gene_unresolved,threshold_500nm_accuracy,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_precision,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_recall,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_f1,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_auroc,0.0,0.0,0.0,0.0,1
test,within_gene_unresolved,threshold_500nm_auprc,0.0,0.0,0.0,0.0,1
test,unresolved_union,all_spearman,0.002941308981157298,0.024271581985166935,-0.022245490520968025,0.026180296559695004,3
test,unresolved_union,all_pearson,-0.007472328803421043,0.02100596363091152,-0.03030693225141534,0.011029192855954495,3
test,unresolved_union,all_rmse,-0.03562701570077339,0.08700798023103021,-0.1357622652885101,0.021517859009877682,3
test,unresolved_union,exact_spearman,-0.01778578607555618,0.06829807843501996,-0.08989258686479928,0.04592777480073007,3
test,unresolved_union,exact_pearson,-0.022122239565774898,0.04864831270684633,-0.07754109436709666,0.013538365647362438,3
test,unresolved_union,exact_rmse,-0.03203574733916703,0.09193423748130745,-0.13775631291289225,0.029147727884986985,3
test,unresolved_union,threshold_500nm_accuracy,-0.020779425220633807,0.04239256338807118,-0.05970149253731338,0.024390243902439046,3
test,unresolved_union,threshold_500nm_balanced_accuracy,-0.017129629629629644,0.055282895724362915,-0.06805555555555565,0.04166666666666663,3
test,unresolved_union,threshold_500nm_precision,-0.00632899048213446,0.037451892030074506,-0.04120879120879117,0.03325123152709364,3
test,unresolved_union,threshold_500nm_recall,-0.0537037037037037,0.05564807111598788,-0.11111111111111116,0.0,3
test,unresolved_union,threshold_500nm_f1,-0.031452800233404875,0.046322817640244256,-0.07615780445969123,0.016333938294010975,3
test,unresolved_union,threshold_500nm_auroc,-0.0074293191095084294,0.020558207980494066,-0.026470588235294135,0.014367816091954033,3
test,unresolved_union,threshold_500nm_auprc,-0.008951812489683464,0.014895552310245478,-0.017651260502481114,0.008247704582431736,3
test,unmapped,all_spearman,0.0014458994758192272,0.006373501710709005,-0.005408157605403363,0.00719412387243179,3
test,unmapped,all_pearson,0.0035951832371046524,0.007370555850915791,-0.0009522473721782498,0.01209912724475426,3
test,unmapped,all_rmse,0.017432997472152583,0.03810160942313167,-0.019400113060810353,0.05668759768010534,3
test,unmapped,exact_spearman,0.009069461675332771,0.015379781509212447,-0.008499345456502883,0.020098957944099105,3
test,unmapped,exact_pearson,0.0018518516919937926,0.01124802489102493,-0.010752695206925789,0.01086744636346526,3
test,unmapped,exact_rmse,0.02917568710974446,0.038156136533627094,0.004587024564304487,0.07313133564569041,3
test,unmapped,threshold_500nm_accuracy,-0.0009502689546594759,0.005009387732571845,-0.0044709388971684305,0.004784688995215336,3
test,unmapped,threshold_500nm_balanced_accuracy,-0.0015180232389032284,0.009881818297280315,-0.012892437156111769,0.004954908792785484,3
test,unmapped,threshold_500nm_precision,0.004840851189348183,0.027689473604984586,-0.02238095238095239,0.03297542352660465,3
test,unmapped,threshold_500nm_recall,-0.015872692171737774,0.06603982244734954,-0.09030100334448166,0.0357142857142857,3
test,unmapped,threshold_500nm_f1,-0.0034430877152211714,0.012993438468443495,-0.01836248012718611,0.005390741226918738,3
test,unmapped,threshold_500nm_auroc,0.0010048932519709879,0.0006947786611208936,0.0003968253968253954,0.001762146222174299,3
test,unmapped,threshold_500nm_auprc,0.0025873191684205876,0.007577886795370948,-0.005528902668633151,0.009477315607630876,3
