run_id,label,epoch,train_loss,val_loss,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,display_label
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,1,1.8868533223867416,1.8348311277536244,1.0706794569595135,0.24457770157669517,6.449320179075718,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,2,1.270499931817705,1.8028269501832814,1.3022428275920241,0.05758638382164425,13.509222334897652,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,3,1.3063119243491779,2.2288452570254984,1.2500624779786937,0.0656268183707525,12.543554284984777,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,4,1.1631267910653895,2.050374072331649,1.5081744787551472,0.06983724497929722,9.839168148833725,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,5,1.2290769029747357,1.6967505399997418,1.0960298124505206,0.07989060814399906,9.2508630469992,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,6,0.987518081610853,1.7145909254367535,0.6968539803744421,0.026053011097730693,6.318707031090651,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,7,0.9776954644105651,1.6496632282550519,0.6582182600076583,0.019820886326437342,5.830111534986966,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,8,0.9038270989602263,1.5801990765791674,0.609510579479914,0.022405726897442056,5.3697404961418576,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,9,0.9366360665722326,1.7364714374909034,0.9540321844577644,0.04069629010111722,8.73939640847733,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,10,1.0083098472519354,1.4550728935461779,1.0330989239822155,0.01742617657297298,8.189102497297691,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,11,0.8593355349519036,1.381274911073538,1.190338068477343,0.012761632371993036,7.961485096850069,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b,12,0.8018850860270587,1.3684922594290514,0.8991932860883503,0.007549731721994088,7.494819095454715,a0201-a2402-ic50-exact-warmstart-allele-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,1,2.283954281698574,3.353615788313059,1.1764886915400068,1.1869041763968866,9.423287390238876,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,2,1.3783695115284487,1.3385952481856713,1.3445329158815287,1.555436175432452,13.439102492126096,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,3,1.1056972471150486,1.3072840296305144,1.0634295966566514,1.0121552370216322,11.414454182353767,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,4,1.0243143418973142,1.2467914131971507,1.0928447102704244,1.099587805240031,10.252932985169753,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,5,0.9726070206273686,1.3699962359208326,1.010087728904278,1.0665858387063716,9.235766655473155,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,6,0.9240830567750064,1.3319107018984282,0.9450221477416466,1.086188760964338,7.699278059000403,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,7,0.8769830180840059,1.139220966742589,0.9830718047562972,1.119330236872993,7.9147135425701665,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,8,0.7680702751333063,1.2481998526133025,0.6335538449434942,0.770178201143744,4.853868759398849,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,9,0.7275590944019231,1.150354231779392,0.6953373688531934,0.8725609704883651,5.19741956298074,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,10,0.6854222911325368,1.1849886454068697,0.6853121995307544,0.8759543269030184,5.095929997951698,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,11,0.6356344019824808,1.1644347034967863,0.5827549451279678,0.803327465968452,4.952966396151707,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b,12,0.6262490420856259,1.1584002100504363,0.6186214460367441,0.8550897231139737,5.3226300957125225,a0201-a2402-ic50-exact-warmstart-peptide-rank-20260308b
