epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples
1,0.13451062011368134,0.11907625943422318,22.855262249708176,0.014544665347784758,8.7157803340815,2.003355332184583,2.251134915743023,17.547518664970994,0.9303009998984635,3.6469470830634236,0.001,0.140635025809257,0.014984605476708112,0.17594495172712182,False,,1052,136,0,0.5335074998438358,-0.19826087355613708,-0.127733513712883,1.889397144317627,0.625,0.46875,0.0,0.0,0.0,0.4765625,0.34040528535842896,24.0
2,0.05327723646426902,0.127158522605896,16.14440375007689,0.013783706352114677,6.842565750237554,1.4720141240395606,1.479723332915455,11.887410707306117,1.0062996251508594,1.0868078749626875,0.001,0.10035115095212745,0.006999851726106662,0.10953796722312316,False,,2061,136,0,0.334260624833405,-0.27826085686683655,-0.3643944263458252,1.9297593832015991,0.6666666865348816,0.5,0.0,0.0,0.0,0.3515625,0.29610246419906616,24.0
3,0.043841659748817194,0.11769420405228932,16.47517366707325,0.015379833988845348,7.237098129000515,1.4957171259447932,1.4804938770830631,12.214161549229175,0.9392422921955585,1.0616101250052452,0.001,0.08811247268928239,0.01271013577342374,0.0685003419588287,False,,3070,136,0,0.3491099579259753,-0.48695650696754456,-0.4438442885875702,1.8642061948776245,0.6666666865348816,0.5,0.0,0.0,0.0,0.265625,0.25657057762145996,24.0
