epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib
1,0.07210269657581962,0.07346753381630954,47.710694352000004,4.223619653000128,21.170891971000188,7.416694359999902,0.864153108999929,31.19969068700002,0.9870861160000004,0.7608651310000027,0.001,0.0668111715561856,0.026263688740746798,0.05232002835792592,False,,1051,92928,0,0.9053920850000026,44.04347826086956,74.0,7.934782608695652,16.0,46.0,9510996992.0,20201865216.0,8.857806205749512,18.814453125
2,0.05050349575736798,0.04814414723831065,48.092446728,4.31540516499976,20.941018954999834,8.013524229999902,0.8965502090003241,31.83990039200009,1.1202483330000064,0.8685586650000232,0.001,0.061244562119692196,0.030154289104536422,0.08580020574110207,False,,2060,92928,0,0.14230733400000872,43.71111111111111,66.0,7.911111111111111,14.0,45.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
3,0.03816114049969298,0.04221257507143652,50.983641275999986,4.805565565999842,22.517668673999935,8.729113616999712,1.0499230819999354,34.056362278999586,1.0200968030000013,0.7395601030000023,0.001,0.051479226946084936,0.026077016243607077,0.0858291418620729,False,,3069,92928,0,0.15033903300002294,42.0,68.0,7.595744680851064,15.0,47.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
4,0.03186183159570556,0.04185165453921346,46.46388962500001,4.074944074999991,20.358182394000096,7.622835503999966,0.8472776810000084,30.49484508000009,0.9480412620000038,0.7185082390000161,0.001,0.04383596527622786,0.022746153254001172,0.08085259804196908,False,,4078,92928,0,0.13092251899999496,45.83720930232558,68.0,8.627906976744185,17.0,43.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
5,0.028682967637647612,0.039040333481834215,44.938814579999985,4.010964766999166,19.384851744000002,7.372688697000001,0.7573492230002614,29.16819701500023,0.9270197249999796,0.7262876259999871,0.001,0.03780063486495205,0.020029130019723382,0.07597794153820478,False,,5087,92928,0,0.12572760500000868,44.88636363636363,100.0,8.090909090909092,27.0,44.0,9510996480.0,20201865216.0,8.857805728912354,18.814453125
6,0.026778528015270378,0.03595041368594941,45.082351605999975,3.8120204290004267,19.606300772999873,7.393914353999378,0.7486403690003272,29.44717770199952,0.956001735999962,0.7423204699999815,0.001,0.035355777340714024,0.019032610778394216,0.07372154747506152,False,,6096,92928,0,0.12230841299998474,48.0,77.0,8.813953488372093,20.0,43.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
7,0.025831593067151784,0.03764946260215605,50.72509927200002,4.821416197999611,22.35099283800014,8.650900229999706,1.0173401909992776,33.7932393509991,1.00077509099998,0.7732310009999992,0.001,0.03479248212982763,0.018496788983512653,0.07410011522952821,False,,7105,92928,0,0.13640654200003155,42.8125,70.0,7.895833333333333,16.0,48.0,9510996480.0,20201865216.0,8.857805728912354,18.814453125
8,0.02458617573003631,0.03608218657181544,48.594361375000005,4.563850698000692,21.231644583000104,8.111917514000652,0.9317452479996859,32.070387331000404,1.0094245209999713,0.7856554649999907,0.001,0.03316936551297922,0.017860552144199265,0.06949244751369431,False,,8114,92928,0,0.13938306199997896,42.130434782608695,75.0,7.434782608695652,15.0,46.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
9,0.024169596630474424,0.034946321893264264,48.567514206,4.5412956150002515,21.216602461000377,8.104082976999734,0.9315859910000199,32.039746314000126,1.0048845420000134,0.7825903429999812,0.001,0.03105208764085855,0.016338472112050945,0.0686572826479208,False,,9123,92928,0,0.14652741200001174,43.06382978723404,64.0,7.553191489361702,14.0,47.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
10,0.023295076186807196,0.03592073517468046,48.056080764,4.412895495000271,20.93719039099932,7.964859923000802,0.8799266930012664,31.61154522700133,1.0315003429999479,0.798067876999994,0.001,0.033878973252193474,0.017274297073917224,0.07028799093411721,False,,10132,92928,0,0.13668476199995894,44.43478260869565,74.0,7.826086956521739,15.0,46.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
11,0.02276015262691607,0.03435738491551841,49.341062050999994,4.720005057000321,21.576295852000612,8.290291736998483,0.9468663649990958,32.54788445199813,1.000770019000015,0.7336604789999228,0.001,0.030302063462193083,0.015991340668700837,0.06700048809978663,False,,11141,92928,0,0.13635619400008636,41.319148936170215,57.0,7.425531914893617,13.0,47.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
12,0.02251360488968283,0.03490334037033951,47.846013129000085,4.544468389000031,20.94791893700028,7.702397144999736,0.9137721219995001,31.322325919999457,1.011108766999996,0.7471289489999435,0.001,0.029554989245745306,0.015299424413543148,0.06436959602997182,False,,12150,92928,0,0.1407946780000202,45.56521739130435,73.0,8.5,22.0,46.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
13,0.021812536915348582,0.035845177138552946,47.72878750799998,4.50010289899808,20.946791037000708,7.714845435000143,0.9111014620007154,31.28780035600164,0.9871972509999978,0.7278651710000759,0.001,0.030246769907808776,0.01574405250887133,0.06569644261163214,False,,13159,92928,0,0.13898802400001387,44.369565217391305,73.0,8.152173913043478,16.0,46.0,9510996992.0,20201865216.0,8.857806205749512,18.814453125
14,0.0212780665862823,0.03409877161988441,47.88056232200006,4.5252167200002305,20.93991846800111,7.772336840000889,0.9063106479991347,31.441683497001236,1.0304568540000218,0.7926606870000796,0.001,0.025230116555611744,0.013143971436604217,0.0620792266318513,False,,14168,92928,0,0.16110997700002372,44.108695652173914,75.0,7.913043478260869,18.0,46.0,9510996480.0,20201865216.0,8.857805728912354,18.814453125
15,0.02164076429281189,0.034595082842690104,48.091758098000014,4.358197401001121,21.236686225999165,7.860361935999208,0.9247569609984794,31.757018824996862,1.0073234499999444,0.7278902520000656,0.001,0.031402771120756554,0.015616521667351155,0.06790438525537831,False,,15177,92928,0,0.14832432000002882,43.69565217391305,53.0,7.673913043478261,11.0,46.0,9511001088.0,20201865216.0,8.857810020446777,18.814453125
