epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples
1,0.13541763779871605,0.11765840649604797,2.7668849998153746,0.012544252909719944,1.4866519584320486,0.7705569569952786,0.10515129240229726,2.5283202501013875,0.11896462505683303,0.04699541721493006,0.001,0.14152639425377164,0.015423125770897828,0.18578897031385758,False,,1052,136,0,0.5263442080467939,-0.07391304522752762,-0.08877585083246231,1.868835687637329,0.625,0.46875,0.0,0.0,0.0,0.5390625,0.3711298108100891,24.0
2,0.0526061603689895,0.12948907911777496,2.658218416851014,0.011361418291926384,1.4023538315668702,0.7479167925193906,0.10321604087948799,2.420795247890055,0.11833920795470476,0.04896937496960163,0.001,0.09819280838793573,0.007107502893333038,0.11363886033360747,False,,2061,136,0,0.2811159170232713,-0.1791304349899292,-0.25612786412239075,1.9450823068618774,0.6666666865348816,0.5,0.0,0.0,0.0,0.3984375,0.3276405930519104,24.0
3,0.044791353099486404,0.1114991952975591,2.7026534168981016,0.011455081403255463,1.4250094150193036,0.7683214996941388,0.10287837823852897,2.4656137102283537,0.1228006249293685,0.04660379234701395,0.001,0.0922428602887137,0.015027361628607835,0.07339414510432166,False,,3070,136,0,0.29910966707393527,-0.38608697056770325,-0.28724393248558044,1.7968670129776,0.6666666865348816,0.5,0.0,0.0,0.0,0.28125,0.26060035824775696,24.0
