path,split,task,metric,n,n_positive,tied_groups,tied_rows,old_ap,new_ap,delta,archived_ap,status
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_ic50,mapping_within_gene_canonical_threshold_500nm_auprc,15,1,4,11,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_ec50,threshold_500nm_auprc,14,2,0,0,0.3666666666666667,0.3666666666666667,0.0,0.3666666666666667,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_ec50,mapping_flanks_agree_threshold_500nm_auprc,3,1,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_ec50,mapping_single_threshold_500nm_auprc,3,1,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_affinity_probe,threshold_500nm_auprc,1670,658,450,1002,0.8667108424175364,0.8661794318402186,-0.0005314105773177591,0.8667108424175364,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_cross_gene_unresolved_threshold_500nm_auprc,53,18,9,36,0.9824236517218973,0.9824236517218973,0.0,0.9824236517218973,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_flanks_agree_threshold_500nm_auprc,248,152,57,171,0.9107103501214048,0.9080223425275323,-0.0026880075938724435,0.9107103501214048,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_single_threshold_500nm_auprc,747,252,302,618,0.8327830385901455,0.831078116506787,-0.0017049220833584844,0.8327830385901455,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_unmapped_threshold_500nm_auprc,596,229,75,159,0.8728704632752512,0.8729962866202609,0.00012582334500965686,0.8728704632752512,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_within_gene_canonical_threshold_500nm_auprc,20,1,4,12,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,foreignness,auprc,3518,1215,649,1481,0.7707038043147031,0.770900395127959,0.00019659081325595906,0.7707038043147031,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,foreignness,mapping_cross_gene_unresolved_auprc,256,3,26,75,0.04028685548293392,0.04028685548293392,0.0,0.04028685548293392,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,foreignness,mapping_flanks_agree_auprc,1451,129,166,452,0.30425994693351494,0.3093928112122472,0.005132864278732274,0.30425994693351494,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,foreignness,mapping_single_auprc,1124,694,336,690,0.9349394834781607,0.9351421769389197,0.00020269346075896255,0.9349394834781607,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,foreignness,mapping_unmapped_auprc,467,387,96,207,0.8468138156092829,0.8472223331166436,0.00040851750736070613,0.8468138156092829,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/test_predictions.csv,test,foreignness,mapping_within_gene_unresolved_auprc,10,2,3,6,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding,threshold_500nm_auprc,1633,684,425,945,0.8652351363683023,0.8652154129491266,-1.972341917566567e-05,0.8652351363683023,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding,mapping_cross_gene_unresolved_threshold_500nm_auprc,32,21,8,26,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding,mapping_flanks_agree_threshold_500nm_auprc,218,112,52,149,0.8075112648113247,0.8077188054771628,0.00020754066583805741,0.8075112648113247,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding,mapping_single_threshold_500nm_auprc,732,268,295,605,0.8819901128521138,0.8825522456709236,0.0005621328188097907,0.8819901128521138,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding,mapping_unmapped_threshold_500nm_auprc,633,276,66,157,0.8574878833138144,0.8571335061760775,-0.0003543771377368943,0.8574878833138144,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding,mapping_within_gene_canonical_threshold_500nm_auprc,13,3,1,2,0.7916666666666666,0.7916666666666666,0.0,0.7916666666666666,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding,mapping_within_gene_unresolved_threshold_500nm_auprc,5,4,2,4,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_kd,threshold_500nm_auprc,106,43,0,0,0.9416726339443511,0.9416726339443511,0.0,0.9416726339443511,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_kd,mapping_flanks_agree_threshold_500nm_auprc,16,10,0,0,0.9566666666666667,0.9566666666666667,0.0,0.9566666666666667,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_kd,mapping_single_threshold_500nm_auprc,8,4,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_kd,mapping_unmapped_threshold_500nm_auprc,81,28,0,0,0.9443879883508883,0.9443879883508883,0.0,0.9443879883508883,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ic50,threshold_500nm_auprc,759,328,53,135,0.8265588249737368,0.8265899963672568,3.1171393520046387e-05,0.8265588249737368,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ic50,mapping_cross_gene_unresolved_threshold_500nm_auprc,20,11,6,17,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ic50,mapping_flanks_agree_threshold_500nm_auprc,116,59,22,61,0.73182901729363,0.7329569605579533,0.0011279432643233056,0.73182901729363,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ic50,mapping_single_threshold_500nm_auprc,378,144,6,12,0.8599544675794862,0.8601959583554586,0.0002414907759723528,0.8599544675794862,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ic50,mapping_unmapped_threshold_500nm_auprc,236,109,19,45,0.7983511792583037,0.798749334483628,0.0003981552253242704,0.7983511792583037,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ic50,mapping_within_gene_canonical_threshold_500nm_auprc,7,3,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ec50,threshold_500nm_auprc,20,3,1,2,0.44285714285714284,0.44285714285714284,0.0,0.44285714285714284,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ec50,mapping_single_threshold_500nm_auprc,3,2,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_ec50,mapping_unmapped_threshold_500nm_auprc,14,1,0,0,0.2,0.2,0.0,0.2,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_affinity_probe,threshold_500nm_auprc,1633,684,428,952,0.8649588174336251,0.8649474589269487,-1.1358506676439895e-05,0.8649588174336251,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_affinity_probe,mapping_cross_gene_unresolved_threshold_500nm_auprc,32,21,8,26,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_affinity_probe,mapping_flanks_agree_threshold_500nm_auprc,218,112,52,149,0.8052816921427712,0.8054604337904588,0.00017874164768760803,0.8052816921427712,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_affinity_probe,mapping_single_threshold_500nm_auprc,732,268,295,605,0.879739914725263,0.8803789592492904,0.0006390445240274101,0.879739914725263,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_affinity_probe,mapping_unmapped_threshold_500nm_auprc,633,276,70,166,0.8567401883663125,0.8564208101355338,-0.00031937823077865524,0.8567401883663125,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_affinity_probe,mapping_within_gene_canonical_threshold_500nm_auprc,13,3,1,2,0.7916666666666666,0.7916666666666666,0.0,0.7916666666666666,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,binding_affinity_probe,mapping_within_gene_unresolved_threshold_500nm_auprc,5,4,2,4,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,foreignness,auprc,3510,1190,622,1419,0.7873207898662574,0.78745208615797,0.0001312962917126015,0.7873207898662574,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,foreignness,mapping_cross_gene_unresolved_auprc,265,2,35,94,0.025569842197545295,0.03389830508474576,0.008328462887200468,0.025569842197545295,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,foreignness,mapping_flanks_agree_auprc,1380,116,130,340,0.3728367224257672,0.3786144962905014,0.005777773864734215,0.3728367224257672,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,foreignness,mapping_single_auprc,1110,664,336,694,0.9468272014626631,0.9468857440381564,5.854257549331443e-05,0.9468272014626631,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,foreignness,mapping_unmapped_auprc,501,403,97,233,0.8624767547647398,0.8629554263395192,0.0004786715747793213,0.8624767547647398,verified_correction
experiments/2026-09-02_1720_codex_source-junction-masking/results/runs/presto-source-junction-mask-20260902b-masked-e010-s44/val_predictions.csv,val,foreignness,mapping_within_gene_unresolved_auprc,8,5,2,4,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding,threshold_500nm_auprc,1712,713,456,1015,0.8730745725511524,0.8731586867210152,8.411416986275899e-05,0.8730745725511524,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_cross_gene_unresolved_threshold_500nm_auprc,36,20,7,23,0.8947823195130201,0.8968067033772378,0.0020243838642176604,0.8947823195130201,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_flanks_agree_threshold_500nm_auprc,274,153,72,198,0.8949107824137289,0.8953628617993299,0.0004520793856009897,0.8949107824137289,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_single_threshold_500nm_auprc,754,243,301,626,0.8476452474446029,0.8481273961817691,0.0004821487371662325,0.8476452474446029,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_unmapped_threshold_500nm_auprc,627,287,73,158,0.880415921776226,0.880540280378176,0.00012435860195003645,0.880415921776226,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_within_gene_canonical_threshold_500nm_auprc,20,10,3,10,0.8693578643578643,0.882034632034632,0.01267676767676762,0.8693578643578643,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_kd,threshold_500nm_auprc,135,54,0,0,0.8910977449937691,0.8910977449937691,0.0,0.8910977449937691,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_kd,mapping_flanks_agree_threshold_500nm_auprc,10,7,0,0,0.8843537414965986,0.8843537414965986,0.0,0.8843537414965986,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_kd,mapping_single_threshold_500nm_auprc,6,1,0,0,0.2,0.2,0.0,0.2,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_kd,mapping_unmapped_threshold_500nm_auprc,117,44,0,0,0.9077022544060491,0.9077022544060491,0.0,0.9077022544060491,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,threshold_500nm_auprc,774,327,65,155,0.8714239735104886,0.8714979456638631,7.39721533744575e-05,0.8714239735104886,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_cross_gene_unresolved_threshold_500nm_auprc,15,7,5,13,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_flanks_agree_threshold_500nm_auprc,151,74,30,80,0.868416666745871,0.8685916770975108,0.00017501035163980383,0.868416666745871,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_single_threshold_500nm_auprc,386,134,14,28,0.8671605211404998,0.8672196014254123,5.908028491252715e-05,0.8671605211404998,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_unmapped_threshold_500nm_auprc,211,106,13,27,0.8782831053741923,0.8784981467741682,0.00021504139997585714,0.8782831053741923,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_within_gene_canonical_threshold_500nm_auprc,11,6,3,7,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ec50,threshold_500nm_auprc,13,1,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_ec50,mapping_flanks_agree_threshold_500nm_auprc,3,1,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,threshold_500nm_auprc,1712,713,454,1013,0.8738665750511819,0.8739482509173307,8.16758661488226e-05,0.8738665750511819,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_cross_gene_unresolved_threshold_500nm_auprc,36,20,7,23,0.8947823195130201,0.8968067033772378,0.0020243838642176604,0.8947823195130201,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_flanks_agree_threshold_500nm_auprc,274,153,73,201,0.8959936846220119,0.8963786623481098,0.0003849777260979126,0.8959936846220119,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_single_threshold_500nm_auprc,754,243,296,617,0.8491882844493674,0.8496657127390081,0.0004774282896407023,0.8491882844493674,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_unmapped_threshold_500nm_auprc,627,287,75,162,0.8802412778390118,0.8803684125209545,0.00012713468194269772,0.8802412778390118,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_within_gene_canonical_threshold_500nm_auprc,20,10,3,10,0.8693578643578643,0.882034632034632,0.01267676767676762,0.8693578643578643,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,foreignness,auprc,3504,1269,625,1402,0.7688107590199676,0.7690268858899594,0.00021612686999172848,0.7688107590199676,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_flanks_agree_auprc,1448,157,151,381,0.3317346242945818,0.3381157540061011,0.006381129711519329,0.3317346242945818,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_single_auprc,1108,710,327,688,0.9468185803990768,0.9468667507448915,4.8170345814613214e-05,0.9468185803990768,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_unmapped_auprc,488,402,91,200,0.8563289417591585,0.8568488366273533,0.0005198948681948146,0.8563289417591585,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding,threshold_500nm_auprc,1727,723,469,1063,0.9027911204527826,0.9026487476664263,-0.00014237278635631512,0.9027911204527826,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_cross_gene_unresolved_threshold_500nm_auprc,65,30,13,44,0.9577183785516054,0.9586044739574151,0.0008860954058097503,0.9577183785516054,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_flanks_agree_threshold_500nm_auprc,236,144,63,158,0.8983219348715785,0.8983058127293084,-1.61221422700919e-05,0.8983219348715785,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_single_threshold_500nm_auprc,790,273,320,672,0.8941191676219601,0.8942129316764421,9.376405448202618e-05,0.8941191676219601,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_unmapped_threshold_500nm_auprc,617,265,68,177,0.9088078001168596,0.9079584760739253,-0.0008493240429342519,0.9088078001168596,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_within_gene_canonical_threshold_500nm_auprc,17,9,4,10,0.9297008547008547,0.9148860398860398,-0.014814814814814947,0.9297008547008547,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_kd,threshold_500nm_auprc,94,33,0,0,0.8711690866988057,0.8711690866988057,0.0,0.8711690866988057,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_kd,mapping_flanks_agree_threshold_500nm_auprc,9,7,0,0,0.9240362811791384,0.9240362811791384,0.0,0.9240362811791384,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_kd,mapping_single_threshold_500nm_auprc,7,4,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_kd,mapping_unmapped_threshold_500nm_auprc,77,21,0,0,0.8200660326290578,0.8200660326290578,0.0,0.8200660326290578,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,threshold_500nm_auprc,816,370,67,180,0.8994612627340762,0.8989960776108041,-0.0004651851232720938,0.8994612627340762,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_cross_gene_unresolved_threshold_500nm_auprc,41,17,8,28,0.9548224171061543,0.9555839585251349,0.0007615414189805492,0.9548224171061543,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_flanks_agree_threshold_500nm_auprc,115,72,21,49,0.8814682936412122,0.8818623179210509,0.0003940242798387006,0.8814682936412122,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_single_threshold_500nm_auprc,405,143,14,28,0.8905803143125114,0.890541444987195,-3.8869325316381875e-05,0.8905803143125114,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_unmapped_threshold_500nm_auprc,244,131,21,69,0.9112120121819769,0.9085965779540648,-0.0026154342279121057,0.9112120121819769,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_within_gene_canonical_threshold_500nm_auprc,10,6,3,6,0.9583333333333334,0.9583333333333334,0.0,0.9583333333333334,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ec50,threshold_500nm_auprc,15,2,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_ec50,mapping_single_threshold_500nm_auprc,3,2,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s42/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,threshold_500nm_auprc,1727,723,473,1070,0.9028874925327619,0.9027457702480594,-0.0001417222847025501,0.9028874925327619,verified_correction
