epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples,val_dissociation_constant_kd_spearman,val_dissociation_constant_kd_pearson,val_dissociation_constant_kd_rmse_log10,val_dissociation_constant_kd_accuracy,val_dissociation_constant_kd_balanced_accuracy,val_dissociation_constant_kd_precision,val_dissociation_constant_kd_recall,val_dissociation_constant_kd_f1,val_dissociation_constant_kd_auroc,val_dissociation_constant_kd_auprc,val_dissociation_constant_kd_n_samples,val_dissociation_constant_kd_(~ec50)_spearman,val_dissociation_constant_kd_(~ec50)_pearson,val_dissociation_constant_kd_(~ec50)_rmse_log10,val_dissociation_constant_kd_(~ec50)_accuracy,val_dissociation_constant_kd_(~ec50)_balanced_accuracy,val_dissociation_constant_kd_(~ec50)_precision,val_dissociation_constant_kd_(~ec50)_recall,val_dissociation_constant_kd_(~ec50)_f1,val_dissociation_constant_kd_(~ec50)_auroc,val_dissociation_constant_kd_(~ec50)_auprc,val_dissociation_constant_kd_(~ec50)_n_samples,val_dissociation_constant_kd_(~ic50)_spearman,val_dissociation_constant_kd_(~ic50)_pearson,val_dissociation_constant_kd_(~ic50)_rmse_log10,val_dissociation_constant_kd_(~ic50)_accuracy,val_dissociation_constant_kd_(~ic50)_balanced_accuracy,val_dissociation_constant_kd_(~ic50)_precision,val_dissociation_constant_kd_(~ic50)_recall,val_dissociation_constant_kd_(~ic50)_f1,val_dissociation_constant_kd_(~ic50)_auroc,val_dissociation_constant_kd_(~ic50)_auprc,val_dissociation_constant_kd_(~ic50)_n_samples,val_half_maximal_inhibitory_concentration_(ic50)_spearman,val_half_maximal_inhibitory_concentration_(ic50)_pearson,val_half_maximal_inhibitory_concentration_(ic50)_rmse_log10,val_half_maximal_inhibitory_concentration_(ic50)_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_balanced_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_precision,val_half_maximal_inhibitory_concentration_(ic50)_recall,val_half_maximal_inhibitory_concentration_(ic50)_f1,val_half_maximal_inhibitory_concentration_(ic50)_auroc,val_half_maximal_inhibitory_concentration_(ic50)_auprc,val_half_maximal_inhibitory_concentration_(ic50)_n_samples,val_coverage_weighted_spearman
1,0.147904002169768,0.08963239192962646,120.69675412494689,1.6647125435993075,62.71809312561527,52.60424349922687,0.16875795787200332,117.15318045765162,1.4922918328084052,0.16979404212906957,0.001,0.12120621324522235,0.013339076105451335,0.1341700517042028,False,,1052,3840,0,0.7512963325716555,0.28948479890823364,0.30026009678840637,1.6433384418487549,0.6598777770996094,0.5,0.0,0.0,0.0,0.6219043731689453,0.44320395588874817,491.0,0.02756539173424244,-0.042349718511104584,1.536270022392273,0.7323943376541138,0.5,0.0,0.0,0.0,0.5323886871337891,0.28531143069267273,71.0,0.058410484343767166,0.026400258764624596,1.5688788890838623,0.7899159789085388,0.5,0.0,0.0,0.0,0.49148935079574585,0.2084161341190338,119.0,0.06595879048109055,0.06299689412117004,1.7430720329284668,0.5642201900482178,0.5,0.0,0.0,0.0,0.5209242105484009,0.4736964702606201,218.0,0.6751885414123535,0.6675883531570435,1.5739905834197998,0.6585366129875183,0.5,0.0,0.0,0.0,0.8029100894927979,0.6004611253738403,82.0,0.16051523912393925
2,0.08257923076550165,0.06992070004343987,98.2885867501609,1.5764305829070508,54.106819291599095,38.823270125780255,0.13328187633305788,94.6506101693958,1.3788762083277106,0.20836266735568643,0.001,0.07181182901517592,0.010020135540722399,0.09275750544975717,False,,2061,3840,0,0.3297982499934733,0.33422937989234924,0.3372419774532318,1.3708827495574951,0.6720977425575256,0.5194148607552052,0.875,0.041916169226169586,0.08000000284399304,0.6417535543441772,0.4895496964454651,491.0,0.030013414099812508,-0.04147461801767349,1.5105048418045044,0.7323943376541138,0.5,0.0,0.0,0.0,0.4301619529724121,0.24395759403705597,71.0,0.12632815539836884,0.12750664353370667,1.2497919797897339,0.7899159789085388,0.5,0.0,0.0,0.0,0.5319148898124695,0.2533142566680908,119.0,0.1422664076089859,0.19543717801570892,1.4703205823898315,0.5642201900482178,0.5,0.0,0.0,0.0,0.5378690958023071,0.49080488085746765,218.0,0.7021147012710571,0.7165270447731018,1.1239678859710693,0.7317073345184326,0.6157407462596893,0.875,0.25,0.3888888888888889,0.8406084775924683,0.7056370973587036,82.0,0.21581935766628202
3,0.07034667258461316,0.07168764434754848,98.44310683291405,1.5960896681062877,51.61214729119092,41.8474256247282,0.14939254196360707,95.17554299999028,1.3953846250660717,0.17119291704148054,0.001,0.04892515825462128,0.025228582744815282,0.05136556802502434,False,,3070,3840,0,1.4883747920393944,0.1739865094423294,0.28406304121017456,1.4004974365234375,0.6741344332695007,0.549974113702774,0.5744680762290955,0.16167664527893066,0.25233644600288974,0.5371294021606445,0.41665178537368774,491.0,-0.1665996015071869,-0.11411480605602264,1.468612551689148,0.7323943376541138,0.5,0.0,0.0,0.0,0.2955465614795685,0.20843416452407837,71.0,0.11209941655397415,0.07375183701515198,1.2490633726119995,0.7899159789085388,0.5,0.0,0.0,0.0,0.5493617057800293,0.24168913066387177,119.0,0.19924317300319672,0.14208166301250458,1.5664371252059937,0.5688073635101318,0.5052631581202149,1.0,0.010526316240429878,0.020833334216553742,0.5731279253959656,0.5294424295425415,218.0,0.7287361025810242,0.7294231653213501,1.043657660484314,0.7317073345184326,0.7791005074977875,0.5652173757553101,0.9285714030265808,0.7027026833714666,0.8128306865692139,0.6710326671600342,82.0,0.21367883875357863
