epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples
1,0.13661032148143826,0.11788129309813182,3.2262822091579437,0.014629080891609192,1.7351961648091674,0.9235297082923353,0.11720591597259045,2.946601497940719,0.1236405000090599,0.04702920885756612,0.001,0.1432491306199395,0.01580785713475962,0.17483884872094388,False,,1052,136,0,0.7382836672477424,-0.059130433946847916,-0.08110455423593521,1.8723219633102417,0.625,0.46875,0.0,0.0,0.0,0.546875,0.38656020164489746,24.0
