epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib
1,0.09005724585984114,0.06919159321114421,16.864285724,1.3355779079999994,7.821340267999994,2.401906699000026,0.31354856600000325,11.320358835000027,0.524506038000002,0.2590572640000026,0.001,0.07447835594053445,0.03319856607138499,0.06048103650027977,False,,1052,27136,0,0.7009825660000004,43.705882352941174,75.0,7.470588235294118,16.0,17.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
2,0.050767168051229335,0.04099317127838731,16.081881636000002,1.5392447019999729,6.981631130000029,2.323271520999981,0.2523690659999396,10.342538157999954,0.5449875509999984,0.24027889000000613,0.001,0.07805162273598931,0.03786815483275453,0.13615635558641742,False,,2061,27136,0,0.10648002599999984,45.3125,88.0,8.6875,24.0,16.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
3,0.0416397903782298,0.03891207673586905,16.068588626,1.4229473670000417,7.049884687999985,2.3294687810000596,0.25687547699998703,10.410329704000027,0.5196576230000005,0.2544431349999954,0.001,0.08080994157493314,0.038456622292657575,0.1530546269614781,False,,3070,27136,0,0.11621082799999982,50.625,67.0,9.125,16.0,16.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
4,0.034485733979996644,0.03832831443287432,16.234183816000005,1.601411623999951,7.024528313000076,2.323416147999957,0.25676532099998894,10.437119575000018,0.5583080010000003,0.2741017919999962,0.001,0.05293676802900006,0.02484117438521099,0.11455686732567252,False,,4079,27136,0,0.11263632600000051,43.46666666666667,65.0,7.533333333333333,14.0,15.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
5,0.03166242295278693,0.036030400544404984,16.290826318,1.5854443700000331,7.061930880000048,2.326797247000002,0.2524962190000508,10.430493078000097,0.551269658999999,0.23799907299999745,0.001,0.039064950779994445,0.018786759429270623,0.09426051908612364,False,,5088,27136,0,0.10790981000000954,42.733333333333334,53.0,6.666666666666667,9.0,15.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
6,0.029860511123431178,0.037090836791321635,16.294425613,1.5890534139999204,7.041224463999953,2.3186563220000664,0.2570142350000708,10.432290778000095,0.5459352839999951,0.2694604730000094,0.001,0.04227547773121785,0.01994409831206124,0.10063930988834252,False,,6097,27136,0,0.10689132800000323,47.4,78.0,9.066666666666666,24.0,15.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
7,0.02837545263036242,0.03717923047952354,16.10808914799999,1.4450911400000308,7.068043161999938,2.3235180369999,0.25967620999998076,10.45263342699981,0.5618083509999963,0.239587666999995,0.001,0.03980511240948832,0.01952457890885071,0.10247610137503275,False,,7106,27136,0,0.10349528099999361,44.8125,67.0,8.9375,16.0,16.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
8,0.027426565048407833,0.03709674556739628,16.21810673200001,1.5653783190000325,7.014171477999994,2.344943851999986,0.2524953350001198,10.449546854000104,0.5503192429999899,0.2876169460000142,0.001,0.035864298647167725,0.017510367287167664,0.08860135967017635,False,,8115,27136,0,0.10849445700000615,45.9375,62.0,7.625,17.0,16.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
9,0.026659753419599443,0.03760030446574092,16.916001298999987,1.647918026000042,7.438088612000286,2.514005420999837,0.27448299499988593,11.013804685000025,0.538761213000015,0.24846644400000173,0.001,0.037214137556558516,0.018983984656393442,0.09641587787351735,False,,9124,27136,0,0.11669410199999675,46.5625,68.0,8.25,13.0,16.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
10,0.026092789592748543,0.03612594027072191,15.806766966999987,1.5485948870001494,6.867722488000254,2.2152644909998855,0.2631493510002372,10.081957821000373,0.49468466099997954,0.2411368300000163,0.001,0.03726702580370576,0.0187748056517192,0.09561944872425213,False,,10133,27136,0,0.10297591700000908,46.5625,61.0,8.6875,16.0,16.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
