run_id,design_family,lr,schedule,epoch,train_loss,val_loss,current_lr,epoch_wall_s,gpu_util_mean_pct,gpu_mem_util_mean_pct,sll_a02,sll_a24,sll_ratio,flr_a02,flr_a24,flr_ratio,nfl_a02,nfl_a24,nfl_ratio,probe_score
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,1,1.704367343377281,2.1244205724109304,0.0001,56.713295093999996,52.68518518518518,24.72222222222222,1571.7828151252083,9945.754815366596,6.327690263348703,456.0295716043631,3154.243147963465,6.916751334494569,1260.5530918448214,6949.373409745943,0.1813908992251008,0.8997628688812256
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,2,1.170780701132921,1.4178178183960193,0.0001,52.25935031700001,59.816326530612244,28.040816326530614,51.80110426425657,18692.42182902902,360.8498717261329,4.018076595834532,2400.3194849757583,597.3802210401183,512.7479768639412,15522.284491111415,0.033033022758831534,3.8525257110595703
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,3,0.8680823628719037,0.9951474345994719,0.0001,51.752232926999994,60.0,28.285714285714285,101.51724461870542,24537.246222527538,241.70520303903461,27.85495236106684,7897.550447610925,283.5241053454256,1326.4224266495653,4605.258603779775,0.2880234403255664,4.295303821563721
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,4,0.7326554639653845,0.9687705298490596,0.0001,50.58760012100001,59.75,27.666666666666668,47.04779067779785,5124.305567976126,108.9170287095823,19.977720410803983,1828.7650660262827,91.54022723419854,2006.7954559873556,3117.500993622401,0.6437192674814664,3.8074042797088623
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,5,0.6478421494855986,0.9977727171146509,0.0001,51.03951246500003,60.244897959183675,27.6734693877551,25.679604867065255,4383.749235235836,170.70937259077945,52.752242329552644,2359.082504182165,44.72004222009288,5381.38530843265,2017.274441091849,2.6676515593584664,4.308888673782349
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,6,0.5975424856111243,0.9665195147196451,0.0001,52.40217697100002,60.52,28.62,29.881398867908164,6413.717585351856,214.639134322457,45.20864205999272,2980.713079344345,65.93237362424827,11687.788232225535,3122.826412593947,3.7426954585404513,4.723992109298706
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,7,0.5689198229830343,0.9303733993208769,0.0001,52.51388225300002,60.9,28.94,33.858046245745015,16209.931137296822,478.7615628983301,101.30046051428471,810.9239574616277,8.005135942568362,15950.473173882823,613.1966901762846,26.01200141719178,4.998661756515503
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,8,0.5194852450391748,0.9813090364138285,0.0001,53.54378654699997,56.5,26.51923076923077,13.862685546533301,3501.791661051381,252.60557554283474,65.0878502215524,795.9998760422694,12.229623091448973,6277.83761194476,434.6078082176059,14.444833924386096,4.649568557739258
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,9,0.483993075133025,0.9258796410127119,0.0001,52.50318029199997,59.18,27.9,28.24962007222004,33719.24234041511,1193.6175514648342,62.22055324679496,1451.7352002521498,23.332084407766498,15776.526755831543,506.58943015186,31.142629152570798,5.93817400932312
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,10,0.45729183160014203,0.8866837977459936,0.0001,52.388932479000005,59.56,27.52,30.650819393775254,22711.858317717764,740.9869871971586,41.258059209433604,638.088411670077,15.465788354973782,14107.182624692668,188.19677993706625,74.9597449510569,5.934010744094849
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,11,0.4373272320480792,0.8728641565098907,0.0001,53.20982719599999,58.27450980392157,26.607843137254903,56.043670776199804,39920.835950173634,712.3165809318634,11.011615633577676,927.391736357796,84.21940678077284,7979.052323559964,291.91134161373355,27.333820876744493,6.214785575866699
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,12,0.4146909911062691,0.885078460429654,0.0001,52.65606657699993,57.88,26.62,45.444934841976,49268.43633383392,1084.1348217387315,144.30163113523736,2235.7152766962386,15.49334722766203,16447.457974932764,169.70862047913337,96.91586631543606,6.211623430252075
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,13,0.388270765379235,0.8776039905620344,0.0001,52.482532239999955,58.2,26.16,51.038892193965935,47043.4000798082,921.716715578907,21.704665482272926,1188.689629538659,54.76654917853996,10745.865907919057,125.0520914520243,85.9311170500628,6.637263298034668
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,14,0.37043003193460977,0.8705534953059573,0.0001,52.212009093999995,58.74,27.18,33.580435984846496,32695.087062681836,973.6349783378578,42.129966339238095,1605.551874570719,38.10949815726235,24306.858682809583,101.63602074291505,239.15594594452864,6.948110580444336
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,15,0.35362034057686614,0.9035259832938513,0.0001,51.492445837000105,60.3469387755102,28.836734693877553,41.09579877680575,34815.019561151246,847.1673649716394,23.489727637886187,1190.7365308560795,50.69179810052632,16360.699231090854,71.5629388981101,228.6197224849149,6.992020606994629
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,16,0.33644438047821706,0.8989066611410994,0.0001,51.08253435200004,59.97959183673469,27.877551020408163,35.84875812209932,44564.174151434636,1243.1162608102347,32.872398873326425,2719.8012705204615,82.73814396695532,22104.442239859214,39.22884471013414,563.474208919257,7.763091564178467
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,17,0.323112705128861,0.9319514785752152,0.0001,53.070938653999974,57.8,26.96,40.11788260291876,41148.01489747793,1025.6776337065262,15.64875185437246,2054.684261368108,131.30020083959622,15491.246505838708,45.75208401541312,338.59105741762414,7.658951759338379
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,18,0.3022193545987318,0.8687378759637023,0.0001,52.105081896,59.458333333333336,28.333333333333332,43.49555737690963,37737.25492571605,867.6117102881299,31.57252395085378,1577.1763934298415,49.954080195960756,18518.437965170662,30.827214086502174,600.7172076337264,7.415566444396973
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,19,0.2925054265984467,0.921082480161479,0.0001,52.74345298200012,59.48,27.92,33.823825636375936,21693.610800745908,641.3707022370482,10.916491387588147,858.3432259544629,78.62812285368389,8907.99546642595,31.047682606783624,286.9133770544162,7.160437822341919
broad-lr-r1-a03_log10_100k-lr1em4-constant-20260312a,A03_log10_100k,1e-4,constant,20,0.276677416903632,0.8765827665726343,0.0001,52.72236794100013,59.32,27.44,62.91009772217997,20448.49341213504,325.04310361173697,69.12883118983667,2231.624547796631,32.2821102192268,9243.055145837874,27.065806275224904,341.5030408422987,6.55429744720459
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,1,2.3868826850429996,2.3358975025740536,5.2103711368667035e-05,52.670812604000005,59.21568627450981,27.352941176470587,1459.0242156305605,2817.8494957349453,1.9313246932759975,417.2498000540211,824.8399297598091,1.976849191187192,350.1013171419998,620.2857587364663,0.564419402204498,0.33343076705932617
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,2,1.5323913369204971,1.8982808526718256,9.999999425255801e-05,50.82026135300001,59.87755102040816,28.244897959183675,725.0206401627214,9940.252646596999,13.710302984430951,85.46868875982555,979.6791389756454,11.462433239482928,3208.276861725397,13121.36600169163,0.24450784021357078,1.5846166610717773
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,3,1.0706471165457925,1.216089303746368,9.923624944765072e-05,51.041478708,59.02,27.26,95.34467568794645,10185.889097476651,106.83228008257161,71.36042877445978,2370.5432806724766,33.219297044371245,5795.480093121016,4329.748679581287,1.338525748723474,3.6767196655273438
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,4,0.8063370460992331,1.0915603809284442,9.697654688700889e-05,50.166569607000014,59.25,27.3125,26.18733459081965,1767.651749989017,67.50025451649795,8.775707255257464,460.74358903880335,52.50216029742505,3039.7286441818605,2758.90212564112,1.1017892283784736,3.591581106185913
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,5,0.6866183611717853,1.0340841502854319,9.328954648947296e-05,50.00097016700002,58.04081632653061,27.040816326530614,14.678664184140077,5341.670644201507,363.90713604396274,5.5056787995607674,2422.815029647402,440.0574602791375,6033.612588721822,1199.3070260237055,5.030915735336118,5.906147003173828
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,6,0.611319013103679,0.9608567795067122,8.828727589640982e-05,50.218058359,63.1875,30.3125,62.954457998361214,8898.0492566053,141.34105096793826,20.536512926710326,5411.131020533914,263.4883068924547,11833.025447613234,1766.7204077738384,6.697735190891622,5.396957635879517
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,7,0.5680682788510899,0.9229614958167076,8.212172656851866e-05,50.650751272000036,59.208333333333336,28.0,73.33207596325163,3295.877326938051,44.944552348275124,21.12075386425542,2231.729910187584,105.66525818780288,8751.41647118265,239.9116703367474,36.477660544394915,5.238636255264282
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,8,0.5177846731065394,0.9119827264186108,7.498023560220894e-05,50.40047557099996,62.645833333333336,29.0625,93.12425366823649,5338.712605985128,57.328916965120285,25.34902044297937,1329.2033373638633,52.43608289929001,12684.751826427484,833.2433134165028,15.223346676995074,4.6605141162872314
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,9,0.4787108533002518,0.9001061083240942,6.707979358672318e-05,50.57020394699998,59.541666666666664,28.145833333333332,82.10720443607444,30118.622550546803,366.8207041928461,31.15290593535294,3599.2316787233863,115.53438020171679,20754.07519562383,181.4061355753599,114.4066882291429,6.685616493225098
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,10,0.45107509883550495,0.9082072404297915,5.866045145488538e-05,50.384135383,61.38775510204081,28.183673469387756,112.32848525919218,47939.619212056765,426.78060779897964,39.467257045698524,1383.0462889968608,35.042878388925104,16022.54368636418,98.74723769819026,162.25814574515258,6.3850109577178955
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,11,0.4203947945446758,0.8702884930552859,4.997802665697872e-05,50.28591618199994,61.714285714285715,29.142857142857142,128.03484395221167,39114.74194289483,305.5007585083182,30.309886530915875,623.3447113123905,20.56572236509639,13971.903120921306,122.40080957895813,114.14878029796307,5.855627536773682
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,12,0.3958777167967388,0.8859898876963239,4.129633027696866e-05,50.38086767999994,59.69387755102041,27.816326530612244,116.71681466793059,34367.35934736871,294.4507990999138,32.74250656151133,870.946491809682,26.599872253930485,18437.832998418817,59.84105411837206,308.1134393446144,6.38260293006897
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,13,0.3672575445866192,0.9090240073926521,3.287915126621148e-05,50.564077103000045,62.06122448979592,29.224489795918366,135.0239072552244,35364.63682033056,261.9138902082262,15.097233804228233,310.9165450813343,20.59427237552994,12162.061374584233,68.64281074566337,177.17895351994446,5.980317115783691
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,14,0.35045702051330396,0.9250578361027169,2.498224134965093e-05,50.95227790199999,61.673469387755105,29.0,96.81679647734899,36795.51999497743,380.05306242069287,17.619588442464412,298.6796679681444,16.951568928154188,15694.840706835424,45.03813798744479,348.47889828861594,6.351230621337891
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,15,0.34035381822140665,0.9313621864174352,1.7845544139072457e-05,50.468340714999954,60.775510204081634,29.020408163265305,154.53422796878058,44654.982018589195,288.9649924520962,30.48239467026109,299.9989151387863,9.841710875539185,22213.58491506277,50.60407443040245,438.96830769257303,6.096349000930786
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,16,0.3167736875814396,0.9149797667156566,1.1685904567876487e-05,50.79662131000009,59.42,27.78,121.14702394024434,33212.586617118555,274.15107310849527,52.11200469883338,238.3209481834072,4.573244678663119,24053.003759121922,39.80115871651769,604.3292339913662,5.879487991333008
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,17,0.3096866763636961,0.9236000466978911,6.690480167505754e-06,50.37935536700002,62.270833333333336,29.4375,153.0362890315988,41461.933926025005,270.92877243948317,39.71468308358039,213.3083537661467,5.371019915159206,24059.68621256022,26.3155678376724,914.2757762618846,6.123989105224609
