run_id,label,assay_mode,batch_size,cond_id,content_conditioned,device,embed_dim,encoder_backbone,epochs,head_type,init_checkpoint,lr,max_nM,measurement_profile,n_bins,n_heads,n_layers,n_params,probe_alleles,seed,sigma_mult,test_rows,train_rows,val_rows,warm_start,final_epoch,mean_epoch_s,best_val_loss,best_val_loss_epoch,final_val_loss,best_val_spearman,best_val_spearman_epoch,final_val_spearman,test_spearman,test_pearson,test_auroc,test_auprc,test_f1,test_balanced_accuracy,test_accuracy,test_precision,test_recall,test_rmse_log10,test_loss,display_label
dist-ba-v6-confirm-groove_c01-c01-cc0-e100-s43,c01_mhcflurry_additive_max50k_d32,additive,256,1,False,cuda,32,groove,100,mhcflurry,,0.001,50000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",43,0.75,1925,15465,1974,,100,1.7509999999999997,0.028640421107411385,25,0.03248599357903004,0.8399263620376587,34,0.8251663446426392,0.835574746131897,0.8390482664108276,0.9392891526222229,0.9092321395874023,0.8294930885934824,0.8589462339878082,0.8654545545578003,0.831134557723999,0.8278580904006958,0.8568335771560669,0.029012851417064667,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-confirm-groove_c01-c01-cc0-e100-s43]
dist-ba-v6-confirm-historical_c02-c02-cc0-e100-s44,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,historical_ablation,100,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,27186,"[""HLA-A*02:01"", ""HLA-A*24:02""]",44,0.75,1960,15448,1956,,100,1.7462,0.027326805982738733,46,0.03015121491625905,0.8325484991073608,38,0.8216043710708618,0.8347737789154053,0.8302301168441772,0.9360203146934509,0.9069674611091614,0.8140263075753876,0.8388754725456238,0.8484693765640259,0.8643617033958435,0.7692307829856873,0.8815417885780334,0.02821474173106253,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-historical_c02-c02-cc0-e100-s44]
dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s44,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,historical_ablation,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,27186,"[""HLA-A*02:01"", ""HLA-A*24:02""]",44,0.75,1960,15448,1956,,200,1.93515,0.027326805982738733,46,0.03168573975563049,0.8325484991073608,38,0.8136012554168701,0.8347339034080505,0.83298659324646,0.9356371760368347,0.9043705463409424,0.828134540791167,0.8499190509319305,0.856632649898529,0.8569620251655579,0.8011834025382996,0.8735643625259399,0.027701824204996228,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s44]
dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s45,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,groove,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",45,0.75,1948,15462,1954,,200,1.8321,0.025557896587997675,41,0.029065051581710577,0.8364712595939636,41,0.8222154378890991,0.8340439200401306,0.8290652632713318,0.9297715425491333,0.9079548120498657,0.8198757653521339,0.8450159132480621,0.8511293530464172,0.8333333134651184,0.8068459630012512,0.8914539217948914,0.02815429726615548,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s45]
dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s42,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,groove,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,200,1.8166,0.026919450610876083,53,0.030151491751894355,0.8255054950714111,53,0.8116429448127747,0.832922637462616,0.8291949033737183,0.9355598092079163,0.8905624747276306,0.8293316063083541,0.8587504625320435,0.862663209438324,0.8192307949066162,0.8396846055984497,0.8761132955551147,0.028290145797654986,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s42]
dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s42,c01_mhcflurry_additive_max50k_d32,additive,256,1,False,cuda,32,groove,200,mhcflurry,,0.001,50000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,200,2.93125,0.028550397604703903,32,0.031876829685643315,0.8237042427062988,41,0.8166319727897644,0.8329009413719177,0.8298302888870239,0.9378827214241028,0.886624813079834,0.8437499938712181,0.8707295954227448,0.87467360496521,0.8361290097236633,0.8515111804008484,0.8659554123878479,0.030626506777480245,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s42]
dist-ba-v6-confirm-historical_c02-c02-cc0-e100-s43,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,historical_ablation,100,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,27186,"[""HLA-A*02:01"", ""HLA-A*24:02""]",43,0.75,1925,15465,1974,,100,1.8011000000000001,0.02634764416143298,33,0.028875789837911725,0.839923083782196,33,0.8253242373466492,0.8319889903068542,0.8305128812789917,0.9324986338615417,0.8933677077293396,0.8214285466903953,0.8521738350391388,0.8597402572631836,0.8268974423408508,0.8160315155982971,0.8805603981018066,0.028091851621866226,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-historical_c02-c02-cc0-e100-s43]
dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s42,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,historical_ablation,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,27186,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,200,1.7833499999999998,0.027192558627575636,34,0.03155114874243736,0.8267577886581421,43,0.8138261437416077,0.8319797515869141,0.8291916251182556,0.9368670582771301,0.8941340446472168,0.8313725678595031,0.8602455854415894,0.8652741312980652,0.827048122882843,0.8357424736022949,0.8830242156982422,0.02920556883327663,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s42]
dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s44,c01_mhcflurry_additive_max50k_d32,additive,256,1,False,cuda,32,groove,200,mhcflurry,,0.001,50000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",44,0.75,1960,15448,1956,,200,2.09155,0.029309205478057265,39,0.03331316774711013,0.8367418646812439,36,0.8225256204605103,0.8314154744148254,0.8298678398132324,0.9368705749511719,0.9062914848327637,0.8346650249514425,0.8555867969989777,0.8627551198005676,0.8682864308357239,0.8035503029823303,0.8759762048721313,0.03069482115097344,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s44]
dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s43,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,groove,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",43,0.75,1925,15465,1974,,200,2.1169,0.025500355288386345,25,0.030412427382543683,0.8451930284500122,39,0.8229807019233704,0.8304474353790283,0.828413724899292,0.9354292750358582,0.8995499014854431,0.8238375964638499,0.8544232249259949,0.8602597117424011,0.8211488127708435,0.8265440464019775,0.890147864818573,0.028293343726545572,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s43]
dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s45,c01_mhcflurry_additive_max50k_d32,additive,256,1,False,cuda,32,groove,200,mhcflurry,,0.001,50000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",45,0.75,1948,15462,1954,,200,2.3564499999999997,0.02717214892618358,33,0.030544119887053967,0.8352943062782288,41,0.8293873071670532,0.8300050497055054,0.8237326741218567,0.9303610920906067,0.9049438238143921,0.8243992368811832,0.848747193813324,0.8536961078643799,0.8310558795928955,0.8178483843803406,0.8991618752479553,0.032204134156927466,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s45]
dist-ba-v6-confirm-historical_c02-c02-cc0-e100-s45,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,historical_ablation,100,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,27186,"[""HLA-A*02:01"", ""HLA-A*24:02""]",45,0.75,1948,15462,1954,,100,1.8653000000000004,0.025924734072759748,20,0.02774776774458587,0.8326696753501892,50,0.8263583779335022,0.8271225094795227,0.8207427263259888,0.9228725433349609,0.8925195336341858,0.8110769351711835,0.8373250067234039,0.842402458190918,0.816604733467102,0.805623471736908,0.9069039225578308,0.029370825737714767,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-historical_c02-c02-cc0-e100-s45]
dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s44,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,groove,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",44,0.75,1960,15448,1956,,200,2.0306,0.027205103309825063,39,0.0313543148804456,0.8362696170806885,33,0.8097736835479736,0.8270370364189148,0.823679506778717,0.9322068095207214,0.9010107517242432,0.813939035445779,0.8385517597198486,0.847449004650116,0.8582677245140076,0.773964524269104,0.8976874947547913,0.0292257540859282,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-groove_c02-c02-cc0-e200-s44]
dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s43,c01_mhcflurry_additive_max50k_d32,additive,256,1,False,cuda,32,groove,200,mhcflurry,,0.001,50000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",43,0.75,1925,15465,1974,,200,2.38335,0.028640421107411385,25,0.03374320431612432,0.8399263620376587,34,0.8203964829444885,0.826465368270874,0.8302322626113892,0.9333137273788452,0.8990831971168518,0.8249837227346725,0.8555606007575989,0.8602597117424011,0.8170102834701538,0.8331143260002136,0.8816489577293396,0.03103574481792748,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-confirm-groove_c01-c01-cc0-e200-s43]
dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s43,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,historical_ablation,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,27186,"[""HLA-A*02:01"", ""HLA-A*24:02""]",43,0.75,1925,15465,1974,,200,1.7877999999999998,0.02634764416143298,33,0.03084886004216969,0.839923083782196,33,0.8153318762779236,0.8255497813224792,0.8232234716415405,0.9296537637710571,0.8881560564041138,0.8261150395655487,0.8566979765892029,0.8602597117424011,0.8129770755767822,0.8396846055984497,0.8990731239318848,0.029702730244025588,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s43]
dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s45,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,historical_ablation,200,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,27186,"[""HLA-A*02:01"", ""HLA-A*24:02""]",45,0.75,1948,15462,1954,,200,2.1562,0.025924734072759748,20,0.029183685779571533,0.8326696753501892,50,0.8210612535476685,0.8254344463348389,0.8183336853981018,0.9247571229934692,0.8903876543045044,0.8249075037891863,0.8491896688938141,0.8542094230651855,0.8320895433425903,0.8178483843803406,0.9219613671302795,0.030480266781523824,c02_mhcflurry_additive_max100k_d32 [dist-ba-v6-confirm-historical_c02-c02-cc0-e200-s45]
