run_id,label,epoch,epoch_time_s,train_grad_norm_output,train_loss,train_loss_mhcflurry,val_accuracy,val_auprc,val_auroc,val_balanced_accuracy,val_f1,val_loss,val_n_samples,val_pearson,val_precision,val_recall,val_rmse_log10,val_spearman,display_label
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,1,3.57,0.03987825762663708,0.08404387258848206,0.08404387258848206,0.7537993788719177,0.7370758056640625,0.828145444393158,0.7427663803100586,0.6939546611847585,0.060336667113006115,1974,0.6194925904273987,0.7064102292060852,0.6819307208061218,1.2196359634399414,0.6310428977012634,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,2,2.18,0.0333633934620951,0.05404784591471563,0.05404784591471563,0.8039513826370239,0.7956798076629639,0.8754701614379883,0.8040287494659424,0.7705987036100822,0.05019980203360319,1974,0.7036823630332947,0.7394766807556152,0.8044554591178894,1.1109617948532104,0.7075141072273254,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,3,2.17,0.026054447532066555,0.04608032797447971,0.04608032797447971,0.8196555376052856,0.8169172406196594,0.8902590870857239,0.817702054977417,0.7855421697281835,0.04582273215055466,1974,0.7280819416046143,0.7652581930160522,0.8069307208061218,1.0661811828613281,0.7304031252861023,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,4,2.45,0.03194484880316208,0.042933528723775365,0.042933528723775365,0.8272542953491211,0.830817699432373,0.9003607034683228,0.8264142274856567,0.7956860484032491,0.04358212370425463,1974,0.743873119354248,0.7711963057518005,0.8217821717262268,1.040937066078186,0.743293821811676,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,5,2.23,0.02642375955236007,0.04128533039913803,0.04128533039913803,0.8308004140853882,0.8308058381080627,0.9006154537200928,0.8364458084106445,0.8076036776058194,0.04399230610579252,1974,0.7472171783447266,0.7553879022598267,0.8675742745399475,1.0428788661956787,0.7452864646911621,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,6,2.23,0.028961235825277744,0.040030816966881516,0.040030816966881516,0.8363728523254395,0.841590404510498,0.9062632322311401,0.8312830030918121,0.8007402826489741,0.04193610977381468,1974,0.7545118927955627,0.7982779741287231,0.8032178282737732,1.0196201801300049,0.7529515624046326,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,7,2.23,0.02530304313499908,0.038792332390048465,0.038792332390048465,0.8363728523254395,0.8474743962287903,0.9090516567230225,0.8381228446960449,0.8092144306844006,0.041611027205362916,1974,0.7608432173728943,0.7740113139152527,0.8477723002433777,1.0137511491775513,0.7591744065284729,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,8,2.19,0.02653862547404209,0.03842932220975884,0.03842932220975884,0.8424518704414368,0.8523542284965515,0.9107488989830017,0.8419386744499207,0.813437310561387,0.04082200792618096,1974,0.7636268138885498,0.7892898917198181,0.8391088843345642,1.0044533014297485,0.7621752023696899,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,9,2.16,0.024511530537341463,0.037517532675725516,0.037517532675725516,0.8389057517051697,0.8555448651313782,0.9113378524780273,0.8383669853210449,0.8093525323684125,0.0403779863845557,1974,0.7671017050743103,0.7848837375640869,0.8353960514068604,1.0002970695495605,0.7647041082382202,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,10,2.19,0.021517693423895073,0.03674189486830938,0.03674189486830938,0.8373860120773315,0.856255292892456,0.9122858047485352,0.8308106958866119,0.8000000136498402,0.039703452261164784,1974,0.769506573677063,0.8055207133293152,0.7945544719696045,0.9925645589828491,0.7660840749740601,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,11,2.19,0.025185191828268963,0.03650811051980394,0.03650811051980394,0.8439716100692749,0.85582435131073,0.9120831489562988,0.8443650901317596,0.8162291094697844,0.03982463222928345,1974,0.7707990407943726,0.7880184054374695,0.8465346693992615,0.9923903346061707,0.768398106098175,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,12,2.48,0.020720332708270825,0.03572129235282296,0.03572129235282296,0.8358662724494934,0.8574153184890747,0.9117030501365662,0.8367440402507782,0.807600954723268,0.04041802091524005,1974,0.7681261897087097,0.77625572681427,0.8415841460227966,1.000592827796936,0.7668558359146118,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,13,2.16,0.020828741461374475,0.03479352101805757,0.03479352101805757,0.844478189945221,0.860138475894928,0.9143555760383606,0.8482138514518738,0.820572787280966,0.0406283016782254,1974,0.774424135684967,0.7774086594581604,0.8688119053840637,1.0003092288970947,0.7720353603363037,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,14,2.18,0.02365565904965777,0.03493587968901533,0.03493587968901533,0.8368794322013855,0.86296147108078,0.9144043326377869,0.8339917659759521,0.8041362406737893,0.039551166351884604,1974,0.7738362550735474,0.790669858455658,0.8180692791938782,0.9868447780609131,0.770930290222168,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,15,2.18,0.019266149792514863,0.03431142494082451,0.03431142494082451,0.8409321308135986,0.861079752445221,0.9132347106933594,0.8376123011112213,0.808302805183779,0.03913223324343562,1974,0.7756432890892029,0.7975903749465942,0.8193069100379944,0.9828537106513977,0.7741503715515137,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,16,2.15,0.018217919150092562,0.03386749586731684,0.03386749586731684,0.8363728523254395,0.8638260960578918,0.9141761064529419,0.8314730226993561,0.8009858439236897,0.03876315150409937,1974,0.7766162157058716,0.7975460290908813,0.8044554591178894,0.9790170192718506,0.7735449075698853,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,17,2.16,0.01773540927555229,0.03384959465656124,0.03384959465656124,0.8454914093017578,0.8694897890090942,0.9160771369934082,0.8422316312789917,0.8136835740055328,0.0391511342022568,1974,0.7793381810188293,0.8033775687217712,0.8242574334144592,0.9791377186775208,0.7773124575614929,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,18,2.17,0.02087376392675472,0.03343467921262882,0.03343467921262882,0.8313069939613342,0.8633407354354858,0.9146113395690918,0.8212949633598328,0.7880330913971804,0.03934650379233062,1974,0.7763128876686096,0.8112713098526001,0.7660890817642212,0.9854021668434143,0.7747942209243774,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,19,2.19,0.01727614264752044,0.03279527243165696,0.03279527243165696,0.8353596925735474,0.8644784688949585,0.9123824238777161,0.8247255086898804,0.7920665249718255,0.03872876474633813,1974,0.7769829630851746,0.8198675513267517,0.7660890817642212,0.9830754399299622,0.7741427421569824,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,20,2.47,0.01848590364068991,0.03237371546689604,0.03237371546689604,0.844478189945221,0.8613856434822083,0.9125680923461914,0.84061399102211,0.8117718974227521,0.03892407240346074,1974,0.7769262790679932,0.8043742179870605,0.8193069100379944,0.9787659645080566,0.7744507789611816,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,21,2.17,0.014595932945548023,0.031788147161485716,0.031788147161485716,0.8297872543334961,0.8582088351249695,0.9125946164131165,0.8219084739685059,0.7892095330285067,0.03897140664048493,1974,0.7745828032493591,0.8002544641494751,0.7784653306007385,0.9835231304168701,0.7724980711936951,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,22,2.2,0.01670772531146153,0.031751453204721704,0.031751453204721704,0.8287740349769592,0.8620628714561462,0.9138429164886475,0.8182009160518646,0.7841634825645767,0.03820295003242791,1974,0.7785511612892151,0.8100264072418213,0.7599009871482849,0.9776716828346252,0.7750860452651978,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,23,2.18,0.017549229717095854,0.0313178081004346,0.0313178081004346,0.8353596925735474,0.8659537434577942,0.9143418073654175,0.8296653926372528,0.7987615979800443,0.038133569760248065,1974,0.7794762253761292,0.7992565035820007,0.7982673048973083,0.9739915728569031,0.7762640714645386,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,24,2.18,0.018317084217474598,0.031090932730279984,0.031090932730279984,0.8343465328216553,0.8700333833694458,0.9162576794624329,0.8227279186248779,0.7894397994522668,0.03819664195179939,1974,0.7825344800949097,0.8228188157081604,0.7586633563041687,0.9736043810844421,0.7800111770629883,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,25,2.2,0.023553955101514937,0.03038882827538936,0.03038882827538936,0.8454914093017578,0.868312656879425,0.9163245558738708,0.8399516642093658,0.8109113239304933,0.03679911023937166,1974,0.7886749505996704,0.8124223351478577,0.8094059228897095,0.9558237791061401,0.7842176556587219,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,26,2.15,0.021217160919284234,0.029479184905525115,0.029479184905525115,0.8465045690536499,0.8735677599906921,0.9197094440460205,0.8463191986083984,0.8184541826161916,0.03773774532601237,1974,0.7919785380363464,0.7932636737823486,0.8452970385551453,0.9596518874168396,0.7890638113021851,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,27,2.18,0.024665852245248733,0.029608406737202504,0.029608406737202504,0.8459979891777039,0.8760514855384827,0.9217473864555359,0.8396205306053162,0.810473824120276,0.03582638525404036,1974,0.7955501079559326,0.8165829181671143,0.8044554591178894,0.9415186643600464,0.7903628349304199,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,28,2.21,0.022122015077315392,0.028373008074819066,0.028373008074819066,0.8490374684333801,0.8760251402854919,0.9200893640518188,0.8484632670879364,0.8209134780956134,0.03722063871100545,1974,0.7949385046958923,0.797897219657898,0.8452970385551453,0.9527323246002197,0.7902316451072693,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,29,2.63,0.01896383027072813,0.02803638769832791,0.02803638769832791,0.844478189945221,0.8720990419387817,0.9206582903862,0.8427039682865143,0.8142770795994204,0.03644250566139817,1974,0.796745777130127,0.7964497208595276,0.8329207897186279,0.9443735480308533,0.7921332120895386,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,30,2.25,0.019565046635135763,0.027660967232506783,0.027660967232506783,0.8485308885574341,0.8724664449691772,0.9198654294013977,0.8411945998668671,0.8123038385072131,0.035699885338544846,1974,0.7963141202926636,0.8242038488388062,0.8007425665855408,0.9402240514755249,0.7906728386878967,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,31,2.26,0.01899946020671823,0.02729782868237769,0.02729782868237769,0.850050687789917,0.879393458366394,0.9239403009414673,0.8483709096908569,0.8208232377448508,0.0358889817725867,1974,0.8010358214378357,0.8033175468444824,0.8391088843345642,0.9362852573394775,0.7956941723823547,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,32,2.31,0.02843391677731129,0.02760988076935049,0.02760988076935049,0.8510638475418091,0.8705533742904663,0.921611487865448,0.854358434677124,0.827464787071783,0.03655935707502067,1974,0.7972652912139893,0.7868303656578064,0.8725247383117676,0.9487573504447937,0.792283296585083,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,33,2.28,0.018677153365045298,0.026764061607298304,0.026764061607298304,0.8490374684333801,0.8722167015075684,0.9211433529853821,0.8452333509922028,0.8171779238555388,0.03610839135944843,1974,0.7961204648017883,0.8102189898490906,0.8242574334144592,0.9418392777442932,0.7910386919975281,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,34,2.3,0.022124029466973952,0.02696885275425481,0.02696885275425481,0.8434650301933289,0.8702691197395325,0.9196542501449585,0.8310166001319885,0.7994808573796935,0.03678789525292814,1974,0.7941622138023376,0.8403819799423218,0.7623762488365173,0.9501374363899231,0.7928823828697205,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,35,2.25,0.0181873252416854,0.02602561172403273,0.02602561172403273,0.8495440483093262,0.8676813840866089,0.9202560782432556,0.8502220511436462,0.8228980382827114,0.03736656787805259,1974,0.7934260964393616,0.7940161228179932,0.853960394859314,0.9541537165641785,0.7885531783103943,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,36,2.21,0.017203045146326063,0.02619969240221821,0.02619969240221821,0.8419452905654907,0.8720250725746155,0.9199949502944946,0.8337200284004211,0.8032786742234336,0.03634124435484409,1974,0.7955178022384644,0.8187660574913025,0.7883663177490234,0.9440321326255798,0.7926712036132812,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,37,2.43,0.02039988391620458,0.025780371955183685,0.025780371955183685,0.8510638475418091,0.872724175453186,0.9214151501655579,0.8477085828781128,0.8200734377519204,0.036128488602116704,1974,0.7984057664871216,0.8111380338668823,0.8292078971862793,0.9400815963745117,0.7936540842056274,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,38,2.16,0.02183365304267309,0.025729409739619395,0.025729409739619395,0.8434650301933289,0.8678609728813171,0.9176343083381653,0.8369064331054688,0.8072364166539137,0.03653954924084246,1974,0.7934038639068604,0.8138364553451538,0.8007425665855408,0.9470986127853394,0.7906139492988586,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,39,2.19,0.020243913026862456,0.025410101794805684,0.025410101794805684,0.8449848294258118,0.8732750415802002,0.921434223651886,0.8347729742527008,0.8043478106548816,0.03637490211986005,1974,0.7954332232475281,0.8320105671882629,0.7784653306007385,0.9445250034332275,0.793691873550415,c01_mhcflurry_additive_max50k_d32
dist-ba-v6-honest-groove_c01-c01-ai0-e050-s43,c01_mhcflurry_additive_max50k_d32,40,2.16,0.021143026115586522,0.025219267753304027,0.025219267753304027,0.8454914093017578,0.8701590299606323,0.9193400144577026,0.844131588935852,0.8159324131503,0.037110310047864914,1974,0.7931318283081055,0.7962308526039124,0.8366336822509766,0.952205240726471,0.7877443432807922,c01_mhcflurry_additive_max50k_d32
