epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples,val_dissociation_constant_kd_spearman,val_dissociation_constant_kd_pearson,val_dissociation_constant_kd_rmse_log10,val_dissociation_constant_kd_accuracy,val_dissociation_constant_kd_balanced_accuracy,val_dissociation_constant_kd_precision,val_dissociation_constant_kd_recall,val_dissociation_constant_kd_f1,val_dissociation_constant_kd_auroc,val_dissociation_constant_kd_auprc,val_dissociation_constant_kd_n_samples,val_dissociation_constant_kd_(~ec50)_spearman,val_dissociation_constant_kd_(~ec50)_pearson,val_dissociation_constant_kd_(~ec50)_rmse_log10,val_dissociation_constant_kd_(~ec50)_accuracy,val_dissociation_constant_kd_(~ec50)_balanced_accuracy,val_dissociation_constant_kd_(~ec50)_precision,val_dissociation_constant_kd_(~ec50)_recall,val_dissociation_constant_kd_(~ec50)_f1,val_dissociation_constant_kd_(~ec50)_auroc,val_dissociation_constant_kd_(~ec50)_auprc,val_dissociation_constant_kd_(~ec50)_n_samples,val_dissociation_constant_kd_(~ic50)_spearman,val_dissociation_constant_kd_(~ic50)_pearson,val_dissociation_constant_kd_(~ic50)_rmse_log10,val_dissociation_constant_kd_(~ic50)_accuracy,val_dissociation_constant_kd_(~ic50)_balanced_accuracy,val_dissociation_constant_kd_(~ic50)_precision,val_dissociation_constant_kd_(~ic50)_recall,val_dissociation_constant_kd_(~ic50)_f1,val_dissociation_constant_kd_(~ic50)_auroc,val_dissociation_constant_kd_(~ic50)_auprc,val_dissociation_constant_kd_(~ic50)_n_samples,val_half_maximal_effective_concentration_(ec50)_spearman,val_half_maximal_effective_concentration_(ec50)_pearson,val_half_maximal_effective_concentration_(ec50)_rmse_log10,val_half_maximal_effective_concentration_(ec50)_accuracy,val_half_maximal_effective_concentration_(ec50)_balanced_accuracy,val_half_maximal_effective_concentration_(ec50)_precision,val_half_maximal_effective_concentration_(ec50)_recall,val_half_maximal_effective_concentration_(ec50)_f1,val_half_maximal_effective_concentration_(ec50)_auroc,val_half_maximal_effective_concentration_(ec50)_auprc,val_half_maximal_effective_concentration_(ec50)_n_samples,val_half_maximal_inhibitory_concentration_(ic50)_spearman,val_half_maximal_inhibitory_concentration_(ic50)_pearson,val_half_maximal_inhibitory_concentration_(ic50)_rmse_log10,val_half_maximal_inhibitory_concentration_(ic50)_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_balanced_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_precision,val_half_maximal_inhibitory_concentration_(ic50)_recall,val_half_maximal_inhibitory_concentration_(ic50)_f1,val_half_maximal_inhibitory_concentration_(ic50)_auroc,val_half_maximal_inhibitory_concentration_(ic50)_auprc,val_half_maximal_inhibitory_concentration_(ic50)_n_samples,val_coverage_weighted_spearman
1,0.1718989873550973,0.11401036102324724,23.096405327000003,1.7647965580000005,10.746789819000014,3.768941098000006,0.48987068699996605,16.070157923999986,0.720314891000001,0.3442414290000002,6.0800000000000035e-05,0.11896791884462189,0.013524986842293944,0.14333429927572716,False,,1052,27136,0,1.074283481000002,33.57142857142857,60.0,5.809523809523809,12.0,21.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,-0.00869238842278719,-0.11760951578617096,1.6051634550094604,0.5007816553115845,0.5693297907710075,0.4385297894477844,0.9057591557502747,0.5909479108348237,0.4866775572299957,0.3567187786102295,1919.0,0.13507179915905,-0.0014745139051228762,1.7795311212539673,0.5877862572669983,0.5,0.0,0.0,0.0,0.5658970475196838,0.48387768864631653,131.0,-0.08496152609586716,-0.1145128384232521,1.6861190795898438,0.25702810287475586,0.5,0.25702810287475586,1.0,0.40894567478156835,0.43048983812332153,0.22491782903671265,249.0,-0.17869561910629272,-0.19811393320560455,1.5585187673568726,0.4362318813800812,0.5,0.4362318813800812,1.0,0.6074672022471805,0.3944862484931946,0.3596648573875427,690.0,0.6547459959983826,0.676322877407074,1.3786174058914185,0.6363636255264282,0.7857142984867096,0.29411765933036804,1.0,0.4545454692003154,0.8071429133415222,0.36571431159973145,33.0,0.013142900541424751,-0.0856953114271164,1.5976908206939697,0.6102941036224365,0.6584033519029617,0.5176848769187927,0.9470587968826294,0.6694386539682189,0.47220712900161743,0.3645282983779907,816.0,-0.049207799260879696
2,0.1002686415921967,0.0947090252302587,19.877555520999998,1.879224723999961,8.517651153000045,2.908505689000002,0.32070579900007345,12.814375329000121,0.7061651029999965,0.3613475850000043,0.00012060000000000029,0.06894522103938017,0.01453265881903361,0.06444786010512059,False,,2061,27136,0,0.46156706600000064,38.8421052631579,62.0,6.315789473684211,13.0,19.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.5114275217056274,0.44946902990341187,1.4445282220840454,0.7014069557189941,0.6538014709949493,0.7117516398429871,0.4201570749282837,0.5283950607841523,0.7745302319526672,0.6609784960746765,1919.0,0.10922969877719879,0.13749182224273682,1.858386516571045,0.5877862572669983,0.5,0.0,0.0,0.0,0.5618085265159607,0.48384201526641846,131.0,0.11071667075157166,0.11875315010547638,1.415163516998291,0.7429718971252441,0.5,0.0,0.0,0.0,0.5731418132781982,0.2910538911819458,249.0,0.2472134381532669,0.24914661049842834,1.5795947313308716,0.5637680888175964,0.5,0.0,0.0,0.0,0.6343977451324463,0.5417348146438599,690.0,0.6219919919967651,0.6856318712234497,0.9936233162879944,0.8484848737716675,0.5,0.0,0.0,0.0,0.7928571701049805,0.37641942501068115,33.0,0.709206759929657,0.733714759349823,1.2617100477218628,0.8174019455909729,0.8355042040348053,0.7117516398429871,0.9441176652908325,0.8116308387287563,0.8740484118461609,0.7399742007255554,816.0,0.42297720985992804
3,0.08022242260850826,0.06866899691522121,19.972256936999997,1.8933610720000544,8.623245347999926,2.938820198000059,0.32953691200005153,12.898316930000036,0.6698639250000014,0.3368505469999974,0.00018040000000000056,0.06985172834821254,0.03057319983160756,0.11954578093349637,False,,3070,27136,0,0.4657125070000063,39.421052631578945,48.0,6.842105263157895,11.0,19.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.65224289894104,0.6120843887329102,1.2614597082138062,0.7368420958518982,0.7042859494686127,0.7260034680366516,0.5445026159286499,0.622288696619929,0.8464053273200989,0.7510480284690857,1919.0,0.47210270166397095,0.4387267827987671,1.6537312269210815,0.6717557311058044,0.6267436295747757,0.6896551847457886,0.37037035822868347,0.48192770357556924,0.7356902360916138,0.6110044717788696,131.0,0.42115819454193115,0.4893648326396942,1.2671984434127808,0.759036123752594,0.5670185685157776,0.6111111044883728,0.171875,0.268292682288588,0.8296452164649963,0.5735514760017395,249.0,0.5641043186187744,0.4929881691932678,1.4627946615219116,0.626086950302124,0.5793199986219406,0.7529411911964417,0.21262457966804504,0.3316062129036864,0.8032522201538086,0.7087162733078003,690.0,0.6971924901008606,0.6377007365226746,0.8311582207679749,0.8484848737716675,0.5821428671479225,0.5,0.20000000298023224,0.285714288755339,0.7571427822113037,0.3688235282897949,33.0,0.7820761799812317,0.7755318880081177,0.9878712296485901,0.8296568393707275,0.8455882370471954,0.7289294004440308,0.9411764740943909,0.8215661215649095,0.9114311337471008,0.8336504697799683,816.0,0.6342508281625268
4,0.05450282396994672,0.04974750895053148,19.601811982,1.8482235999999546,8.363390907999985,2.8845046759999775,0.3200349730001335,12.644481276000093,0.7205682339999981,0.3559824849999984,0.00024020000000000115,0.08056938559121443,0.031820239499791965,0.23604142455028962,False,,4079,27136,0,0.4465545290000108,42.421052631578945,72.0,8.210526315789474,16.0,19.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.7065788507461548,0.7040467262268066,1.1303266286849976,0.7983324527740479,0.7724275290966034,0.8095238208770752,0.6452879309654236,0.7181354574286469,0.8764477372169495,0.7929322123527527,1919.0,0.5183045864105225,0.5765835642814636,1.5149807929992676,0.7557252049446106,0.7313612401485443,0.761904776096344,0.5925925970077515,0.6666666748933494,0.7922078371047974,0.700364887714386,131.0,0.49893197417259216,0.6069525480270386,1.129739761352539,0.8152610659599304,0.7377111613750458,0.6607142686843872,0.578125,0.6166666592491996,0.8610641360282898,0.6484975814819336,249.0,0.6399649381637573,0.6399728655815125,1.2676721811294556,0.752173900604248,0.7302266061306,0.8155339956283569,0.5581395626068115,0.662721918001818,0.8413770198822021,0.7672832012176514,690.0,0.4588903784751892,0.44408348202705383,0.998540461063385,0.7878788113594055,0.5464285686612129,0.25,0.20000000298023224,0.22222222406187175,0.6214285492897034,0.2397243082523346,33.0,0.8139170408248901,0.811215341091156,0.9206176400184631,0.8394607901573181,0.8266806602478027,0.8471760749816895,0.75,0.795631823177105,0.9248887896537781,0.8656091094017029,816.0,0.6842144124671902
5,0.04694049116575493,0.04514747275970876,19.810256397000003,1.9064943200001068,8.52442982199996,2.9455165809999784,0.32458279400000833,12.764417473999927,0.6569185709999914,0.31296970599998986,0.0002999999999999999,0.06718779734253019,0.025994532555035664,0.208503175569602,False,,5088,27136,0,0.42089683500000774,39.05555555555556,53.0,6.333333333333333,12.0,18.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.7426137328147888,0.7343933582305908,1.0910052061080933,0.7941636443138123,0.7682996690273285,0.8019639849662781,0.6413612365722656,0.7127272570434443,0.892980694770813,0.8052978515625,1919.0,0.5997651219367981,0.619696855545044,1.4428001642227173,0.7480915784835815,0.7276334762573242,0.7333333492279053,0.6111111044883728,0.6666666692938684,0.8311688303947449,0.7079766988754272,131.0,0.585316002368927,0.6589657068252563,1.0680094957351685,0.827309250831604,0.7355996668338776,0.7142857313156128,0.546875,0.619469032953056,0.9003378748893738,0.6839856505393982,249.0,0.6892044544219971,0.684321403503418,1.2399728298187256,0.7231884002685547,0.6943735033273697,0.819767415523529,0.4684385359287262,0.5961944943617197,0.8603968620300293,0.7926546931266785,690.0,0.7012032270431519,0.56526118516922,0.8883998990058899,0.7575757503509521,0.5285714343190193,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.764285683631897,0.34263306856155396,33.0,0.8298118710517883,0.8270376920700073,0.8859667181968689,0.8529411554336548,0.848739504814148,0.8235294222831726,0.8235294222831726,0.8235294222831726,0.9305981993675232,0.875399649143219,816.0,0.7296144775328007
6,0.04489036406970249,0.04250955139286816,18.748796478000017,1.7951474789999367,7.971149547000067,2.738962518000008,0.30862915800001645,11.891338716000064,0.5680500089999896,0.30454748399998266,0.00029967114678507926,0.07413841086666523,0.02697487127672102,0.22613160540324856,False,,6097,27136,0,0.4270614859999853,38.55555555555556,63.0,6.5,13.0,18.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.7481101155281067,0.7469623684883118,1.0359212160110474,0.8212610483169556,0.8244860768318176,0.7439165711402893,0.8403141498565674,0.7891825511988733,0.8956789374351501,0.8014963865280151,1919.0,0.6000266671180725,0.6258592009544373,1.39513099193573,0.7480915784835815,0.741462230682373,0.6909090876579285,0.7037037014961243,0.6972477036828435,0.8304473161697388,0.6950403451919556,131.0,0.5929195284843445,0.6716787219047546,1.0764986276626587,0.827309250831604,0.8122466206550598,0.6329113841056824,0.78125,0.6993006942347854,0.903209388256073,0.6928267478942871,249.0,0.6919652223587036,0.6963610053062439,1.1168513298034668,0.7927536368370056,0.7940241992473602,0.7423312664031982,0.8039867281913757,0.7719298206397036,0.8619255423545837,0.7811761498451233,690.0,0.6366978883743286,0.5377925634384155,0.9367290735244751,0.7272727489471436,0.5107142999768257,0.1666666716337204,0.20000000298023224,0.18181818600528496,0.7285714149475098,0.32131290435791016,33.0,0.8351703882217407,0.8304890394210815,0.876000165939331,0.8590686321258545,0.8670167922973633,0.7833753228187561,0.9147058725357056,0.8439620085802719,0.9318339228630066,0.8745262622833252,816.0,0.7327808892745534
7,0.043144577411266996,0.04117879131808877,18.624136504999996,1.614321478000079,7.904824846000139,2.6924581269999805,0.2963290609999092,12.00091260800005,0.7772981399999992,0.33000243400002205,0.00029868618928011767,0.07905330928192814,0.02906600089253778,0.23550211247486294,False,,7106,27136,0,0.4120412139999985,40.888888888888886,65.0,7.333333333333333,14.0,18.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.7541186809539795,0.7519745230674744,1.0275492668151855,0.8280354142189026,0.8210302293300629,0.7825520634651184,0.786649227142334,0.7845952964838206,0.89931321144104,0.8140532970428467,1919.0,0.617498517036438,0.6389327049255371,1.3990488052368164,0.7709923386573792,0.7526454925537109,0.760869562625885,0.6481481194496155,0.69999998216629,0.835257351398468,0.7010805606842041,131.0,0.6001111268997192,0.6843277215957642,1.038178563117981,0.8353413939476013,0.7869932353496552,0.6769230961799622,0.6875,0.6821705524139582,0.9060810804367065,0.7182644009590149,249.0,0.7095653414726257,0.7100930213928223,1.1210445165634155,0.7985507249832153,0.7908983826637268,0.7913669347763062,0.7308970093727112,0.7599309280990632,0.8726012110710144,0.8078539371490479,690.0,0.625668466091156,0.497119277715683,0.9473577737808228,0.7575757503509521,0.5285714343190193,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.7000000476837158,0.3016042709350586,33.0,0.8348595499992371,0.8312495946884155,0.8607990741729736,0.8627451062202454,0.865966409444809,0.8048128485679626,0.8852941393852234,0.8431372726315003,0.9335269331932068,0.8811820149421692,816.0,0.7409132434217305
8,0.041212004486401124,0.04099431773647666,18.47105539200001,1.579727623999986,7.939533006999994,2.6981947250001497,0.28239061599981596,11.85270417199996,0.6280287390000012,0.304557084999999,0.0002970499260990725,0.06720995563721413,0.025321343488003904,0.19904937458500044,False,,8115,27136,0,0.5622330420000026,45.0,74.0,8.333333333333334,17.0,18.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.7620880007743835,0.7596226930618286,1.0152446031570435,0.8311620354652405,0.8220767974853516,0.7941176295280457,0.7774869203567505,0.7857142819140117,0.9023185968399048,0.8152757883071899,1919.0,0.6340308785438538,0.6527961492538452,1.3833521604537964,0.7862595319747925,0.7683982849121094,0.782608687877655,0.6666666865348816,0.7200000082969663,0.8523328304290771,0.7041196823120117,131.0,0.6099455952644348,0.6897261142730713,1.040877103805542,0.8514056205749512,0.8080236613750458,0.7076923251152039,0.71875,0.7131783034206761,0.9070101380348206,0.7042161226272583,249.0,0.7203418016433716,0.7223701477050781,1.1007007360458374,0.8028985261917114,0.7940028309822083,0.8044280409812927,0.724252462387085,0.7622377445256453,0.8775033354759216,0.8254846334457397,690.0,0.5858957171440125,0.4643322229385376,0.97030109167099,0.7575757503509521,0.5285714343190193,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.6642857193946838,0.24261437356472015,33.0,0.8376671671867371,0.835392415523529,0.8506479263305664,0.8590686321258545,0.8594537973403931,0.811634361743927,0.8617647290229797,0.8359486624239135,0.9356340169906616,0.8878806829452515,816.0,0.7477026099708939
9,0.03958317813164783,0.03932204679585993,18.270435991,1.559863502999832,7.853167908000017,2.643150988000002,0.28576920100007897,11.70309263100009,0.62142154,0.2995829939999908,0.000294770328951685,0.06087614789310756,0.023133568865726734,0.20591021978865875,False,,9124,27136,0,0.420404714,38.72222222222222,59.0,6.555555555555555,12.0,18.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.771208643913269,0.7734391689300537,0.9968509674072266,0.8447107672691345,0.8351045846939087,0.8157181739807129,0.7879580855369568,0.8015978622778418,0.9102400541305542,0.8363186717033386,1919.0,0.6683552861213684,0.6918002367019653,1.3576383590698242,0.8015267252922058,0.7786195278167725,0.8333333134651184,0.6481481194496155,0.7291666409000753,0.8672438859939575,0.7506275773048401,131.0,0.6129832863807678,0.7104236483573914,0.9973987340927124,0.8594377636909485,0.8083192706108093,0.7377049326896667,0.703125,0.720000006980896,0.9165540933609009,0.7367209792137146,249.0,0.7313031554222107,0.7380437254905701,1.0714699029922485,0.8173912763595581,0.8091110289096832,0.8205128312110901,0.7441860437393188,0.7804878081933576,0.8865905404090881,0.8412824869155884,690.0,0.6477272510528564,0.5367519855499268,0.8978748917579651,0.8181818127632141,0.5642857030034065,0.3333333432674408,0.20000000298023224,0.25000000512227416,0.7142857313156128,0.3142857253551483,33.0,0.8385230302810669,0.8356953859329224,0.856787383556366,0.8713235259056091,0.8716386556625366,0.8272980451583862,0.8735294342041016,0.8497854157156947,0.938000500202179,0.8951066732406616,816.0,0.755808415855201
10,0.038343033314032375,0.038176256930455565,18.267387307000007,1.741974084000077,7.768311198000134,2.6225169179998886,0.2884885020000638,11.576077520000098,0.6089102630000127,0.2878506389999984,0.00029185850380611237,0.06627482685796197,0.025545556171590208,0.21696677902035108,False,,10133,27136,0,0.36547420499999816,38.333333333333336,57.0,6.833333333333333,13.0,18.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.7721103429794312,0.7751573920249939,0.9885316491127014,0.8452318906784058,0.8368667960166931,0.8117489814758301,0.7958115339279175,0.8037012553153668,0.9113619327545166,0.8341490030288696,1919.0,0.6652538180351257,0.6899104118347168,1.3335891962051392,0.7786259651184082,0.761904776096344,0.7659574747085571,0.6666666865348816,0.7128713105709082,0.8667628765106201,0.7484270930290222,131.0,0.6161702275276184,0.7152451276779175,0.9950770139694214,0.8634538054466248,0.821241557598114,0.734375,0.734375,0.734375,0.9188344478607178,0.7401069402694702,249.0,0.7355489134788513,0.743560791015625,1.063259243965149,0.8246376514434814,0.8174166679382324,0.8237410187721252,0.7607973217964172,0.7910189925865994,0.8903483152389526,0.8466314077377319,690.0,0.7048797011375427,0.5821517109870911,0.8709242939949036,0.8181818127632141,0.5642857030034065,0.3333333432674408,0.20000000298023224,0.25000000512227416,0.75,0.3300356864929199,33.0,0.8374618887901306,0.8357363343238831,0.8507598042488098,0.8688725233078003,0.868697464466095,0.8263305425643921,0.8676470518112183,0.8464849375316884,0.9384206533432007,0.8941832184791565,816.0,0.7580684306970669
