split,policy,scope,metric,mean,std,min,max,n_seeds
val,legacy_global_canonical,within_gene_canonical,threshold_500nm_auroc,0.9222222222222222,0.06938886664887108,0.8666666666666667,1.0,3
val,legacy_global_canonical,within_gene_canonical,threshold_500nm_auprc,0.8566170866170867,0.13327528141721262,0.7365179265179265,1.0,3
val,legacy_global_canonical,cross_gene_unresolved,n_all,33.0,5.5677643628300215,28.0,39.0,3
val,legacy_global_canonical,cross_gene_unresolved,n_exact,21.333333333333332,5.507570547286102,15.0,25.0,3
val,legacy_global_canonical,cross_gene_unresolved,n_threshold_500nm,33.0,5.5677643628300215,28.0,39.0,3
val,legacy_global_canonical,cross_gene_unresolved,all_spearman,0.8293843792299845,0.013956257798033932,0.8148811226910779,0.8427203146950173,3
val,legacy_global_canonical,cross_gene_unresolved,all_pearson,0.8818907199009692,0.018721213110831813,0.8658584292643203,0.9024650523116926,3
val,legacy_global_canonical,cross_gene_unresolved,all_rmse,0.7762272052404958,0.1069489015356695,0.6740176454676532,0.8873567463340024,3
val,legacy_global_canonical,cross_gene_unresolved,exact_spearman,0.7104005902422209,0.06870327334882118,0.6617695801856965,0.7889969244323937,3
val,legacy_global_canonical,cross_gene_unresolved,exact_pearson,0.7414048253653588,0.12004527429619627,0.6139054056655746,0.8522585834809012,3
val,legacy_global_canonical,cross_gene_unresolved,exact_rmse,0.8820003663718635,0.15951843226612297,0.6978772713510819,0.9785501922401385,3
val,legacy_global_canonical,cross_gene_unresolved,threshold_500nm_accuracy,0.9315857753357754,0.03575248272417776,0.8974358974358975,0.96875,3
val,legacy_global_canonical,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.9360232556027751,0.04688093591273548,0.8845108695652174,0.9761904761904762,3
val,legacy_global_canonical,cross_gene_unresolved,threshold_500nm_precision,0.9155844155844156,0.09160218168614209,0.8181818181818182,1.0,3
val,legacy_global_canonical,cross_gene_unresolved,threshold_500nm_recall,0.9216269841269842,0.0974598246588027,0.8125,1.0,3
val,legacy_global_canonical,cross_gene_unresolved,threshold_500nm_f1,0.9140921409214092,0.05582195366071133,0.8666666666666666,0.975609756097561,3
val,legacy_global_canonical,cross_gene_unresolved,threshold_500nm_auroc,0.9798901623844415,0.014422682014429445,0.967391304347826,0.9956709956709957,3
val,legacy_global_canonical,cross_gene_unresolved,threshold_500nm_auprc,0.9707540016567794,0.02373556236282272,0.9535634118967453,0.9978354978354977,3
val,legacy_global_canonical,within_gene_unresolved,n_all,4.666666666666667,1.5275252316519465,3.0,6.0,3
val,legacy_global_canonical,within_gene_unresolved,n_exact,4.0,2.0,2.0,6.0,3
val,legacy_global_canonical,within_gene_unresolved,n_threshold_500nm,4.666666666666667,1.5275252316519465,3.0,6.0,3
val,legacy_global_canonical,within_gene_unresolved,all_spearman,0.8089249139280904,0.2876568089327307,0.47809144373375745,1.0,3
val,legacy_global_canonical,within_gene_unresolved,all_pearson,0.9766327706712895,0.029307690821786227,0.9437496233132638,0.9999999999999999,3
val,legacy_global_canonical,within_gene_unresolved,all_rmse,0.45451431329584474,0.21504716413681998,0.22603629113950802,0.6529770018461751,3
val,legacy_global_canonical,within_gene_unresolved,exact_spearman,0.6862593173668367,0.2943938301422692,0.47809144373375745,0.8944271909999159,2
val,legacy_global_canonical,within_gene_unresolved,exact_pearson,0.9930697267087023,0.00978782581675094,0.986148688700605,0.9999907647167997,2
val,legacy_global_canonical,within_gene_unresolved,exact_rmse,0.48438694206367167,0.20220801377264988,0.2601950764656067,0.6529770018461751,3
val,legacy_global_canonical,within_gene_unresolved,threshold_500nm_accuracy,1.0,0.0,1.0,1.0,3
val,legacy_global_canonical,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.8333333333333334,0.28867513459481287,0.5,1.0,3
val,legacy_global_canonical,within_gene_unresolved,threshold_500nm_precision,1.0,0.0,1.0,1.0,3
val,legacy_global_canonical,within_gene_unresolved,threshold_500nm_recall,1.0,0.0,1.0,1.0,3
val,legacy_global_canonical,within_gene_unresolved,threshold_500nm_f1,1.0,0.0,1.0,1.0,3
val,legacy_global_canonical,within_gene_unresolved,threshold_500nm_auroc,1.0,0.0,1.0,1.0,2
val,legacy_global_canonical,within_gene_unresolved,threshold_500nm_auprc,1.0,0.0,1.0,1.0,2
val,legacy_global_canonical,unresolved_union,n_all,37.666666666666664,7.023769168568493,31.0,45.0,3
val,legacy_global_canonical,unresolved_union,n_exact,25.333333333333332,7.234178138070235,17.0,30.0,3
val,legacy_global_canonical,unresolved_union,n_threshold_500nm,37.666666666666664,7.023769168568493,31.0,45.0,3
val,legacy_global_canonical,unresolved_union,all_spearman,0.857647834292897,0.011006992966573273,0.8460241850406203,0.8679118468880264,3
val,legacy_global_canonical,unresolved_union,all_pearson,0.9005786718270915,0.022592962521673653,0.8839478986313771,0.9263010970211683,3
val,legacy_global_canonical,unresolved_union,all_rmse,0.7493653705723157,0.087696875243108,0.6712503334873365,0.8442285578529765,3
val,legacy_global_canonical,unresolved_union,exact_spearman,0.7402813200762264,0.0995885945177897,0.6601005244653038,0.8517591689457811,3
val,legacy_global_canonical,unresolved_union,exact_pearson,0.7746807661402318,0.10030503108623103,0.6846998948490048,0.882827209912258,3
val,legacy_global_canonical,unresolved_union,exact_rmse,0.8448935165917649,0.1351111583060724,0.6891312949523837,0.9304311822033805,3
val,legacy_global_canonical,unresolved_union,threshold_500nm_accuracy,0.9398559850172754,0.03116181997574304,0.9111111111111111,0.972972972972973,3
val,legacy_global_canonical,unresolved_union,threshold_500nm_balanced_accuracy,0.9466930171277997,0.035077583520663196,0.9100790513833992,0.98,3
val,legacy_global_canonical,unresolved_union,threshold_500nm_precision,0.932051282051282,0.07847787662975841,0.8461538461538461,1.0,3
val,legacy_global_canonical,unresolved_union,threshold_500nm_recall,0.9412121212121213,0.07009635242000492,0.8636363636363636,1.0,3
val,legacy_global_canonical,unresolved_union,threshold_500nm_f1,0.9336734693877551,0.04020949121611186,0.9047619047619048,0.9795918367346939,3
val,legacy_global_canonical,unresolved_union,threshold_500nm_auroc,0.9849231444883619,0.010539824873093495,0.9762845849802372,0.9966666666666667,3
val,legacy_global_canonical,unresolved_union,threshold_500nm_auprc,0.9818413853262338,0.015195896511501222,0.9686586141131596,0.9984615384615384,3
val,legacy_global_canonical,unmapped,n_all,607.3333333333334,33.827996294982256,569.0,633.0,3
val,legacy_global_canonical,unmapped,n_exact,435.3333333333333,22.368132093076824,411.0,455.0,3
val,legacy_global_canonical,unmapped,n_threshold_500nm,607.3333333333334,33.827996294982256,569.0,633.0,3
val,legacy_global_canonical,unmapped,all_spearman,0.7670650039349383,0.015332233717255768,0.7515751165578878,0.7822345642832833,3
val,legacy_global_canonical,unmapped,all_pearson,0.7867751436422744,0.01494385406590585,0.7739172145727832,0.8031702518332212,3
val,legacy_global_canonical,unmapped,all_rmse,0.9483126937795229,0.026765451900978534,0.9183117109110969,0.9697432074267537,3
val,legacy_global_canonical,unmapped,exact_spearman,0.69764352633576,0.015844596232423118,0.681541914093636,0.7132179480884002,3
val,legacy_global_canonical,unmapped,exact_pearson,0.7063760178101616,0.017266604892291558,0.6952379505068095,0.7262661281345605,3
val,legacy_global_canonical,unmapped,exact_rmse,1.0641072656953063,0.03801609443559879,1.026641465394968,1.1026507385789364,3
val,legacy_global_canonical,unmapped,threshold_500nm_accuracy,0.8418320789172324,0.0034281831411917965,0.8383128295254832,0.8451612903225807,3
val,legacy_global_canonical,unmapped,threshold_500nm_balanced_accuracy,0.8424318459980545,0.0016394072340226514,0.8406707254681265,0.8439136524174888,3
val,legacy_global_canonical,unmapped,threshold_500nm_precision,0.7957526773137791,0.02254388788837707,0.7734375,0.8185185185185185,3
val,legacy_global_canonical,unmapped,threshold_500nm_recall,0.8455902645692079,0.01834344050453415,0.8246268656716418,0.8586956521739131,3
val,legacy_global_canonical,unmapped,threshold_500nm_f1,0.819606906750488,0.007351774661880326,0.8114754098360656,0.8257839721254355,3
val,legacy_global_canonical,unmapped,threshold_500nm_auroc,0.9173404924128855,0.0048826921325867325,0.9122198915379106,0.9219441399748305,3
val,legacy_global_canonical,unmapped,threshold_500nm_auprc,0.8570564477538084,0.0110688756654688,0.8453803079699856,0.8673968313075031,3
val,mask_unresolved,overall,n_all,1611.6666666666667,25.794056162870806,1583.0,1633.0,3
val,mask_unresolved,overall,n_exact,1320.0,26.664583251946766,1299.0,1350.0,3
val,mask_unresolved,overall,n_threshold_500nm,1611.6666666666667,25.794056162870806,1583.0,1633.0,3
val,mask_unresolved,overall,all_spearman,0.7896999295352333,0.01596543833546544,0.7761545081875659,0.8073025244018535,3
val,mask_unresolved,overall,all_pearson,0.7888863366690901,0.013488551956454988,0.7739863213868294,0.8002648545015377,3
val,mask_unresolved,overall,all_rmse,0.9251613147998207,0.02164655225229284,0.9046352431411062,0.9477768204675233,3
val,mask_unresolved,overall,exact_spearman,0.7554196188459242,0.016309646282433067,0.7376578469825419,0.7697221426355834,3
val,mask_unresolved,overall,exact_pearson,0.7454806545271223,0.016013700298491928,0.7273113845271221,0.7575396496264112,3
val,mask_unresolved,overall,exact_rmse,0.9823924181971883,0.016783557697340277,0.9666262333008675,1.0000355500582414,3
val,mask_unresolved,overall,threshold_500nm_accuracy,0.8482706267357107,0.012038593872800188,0.83575489576753,0.8597672994488671,3
val,mask_unresolved,overall,threshold_500nm_balanced_accuracy,0.8480592329408809,0.008573127444168839,0.8423160194689796,0.8579136856894607,3
val,mask_unresolved,overall,threshold_500nm_precision,0.8005459119916951,0.03881260702152514,0.7557354925775979,0.8236130867709816,3
val,mask_unresolved,overall,threshold_500nm_recall,0.8451201850479092,0.03195672940765031,0.8125,0.8763693270735524,3
val,mask_unresolved,overall,threshold_500nm_f1,0.8212849767274225,0.012135081336757156,0.8115942028985507,0.8348954578226389,3
val,mask_unresolved,overall,threshold_500nm_auroc,0.917016541695631,0.010972265320112397,0.9043758786239092,0.9240790552073898,3
val,mask_unresolved,overall,threshold_500nm_auprc,0.8590331798084816,0.017072471246681577,0.8397266137394368,0.8721377893177056,3
val,mask_unresolved,single,n_all,727.3333333333334,5.686240703077327,721.0,732.0,3
val,mask_unresolved,single,n_exact,658.6666666666666,15.044378795195678,649.0,676.0,3
val,mask_unresolved,single,n_threshold_500nm,727.3333333333334,5.686240703077327,721.0,732.0,3
val,mask_unresolved,single,all_spearman,0.784979245232035,0.022542764020086294,0.7712825197269677,0.8109972713226251,3
val,mask_unresolved,single,all_pearson,0.7918360283123307,0.012431651655010697,0.7797026527840638,0.8045458976628029,3
val,mask_unresolved,single,all_rmse,0.8561041224863998,0.01188804191126001,0.848138403313995,0.8697687189536406,3
val,mask_unresolved,single,exact_spearman,0.7708847370014374,0.020475050214506144,0.7541890324616205,0.7937297534328605,3
val,mask_unresolved,single,exact_pearson,0.7755152617307893,0.01199236503187504,0.7640823963096613,0.7879980827138752,3
val,mask_unresolved,single,exact_rmse,0.8707071497530751,0.0049963466190912804,0.8667328529103,0.8763160661118429,3
val,mask_unresolved,single,threshold_500nm_accuracy,0.8510169707172986,0.012047271800648473,0.8422496570644719,0.8647540983606558,3
val,mask_unresolved,single,threshold_500nm_balanced_accuracy,0.8424519493853878,0.014756388292398318,0.8254902291389166,0.8523385229027277,3
val,mask_unresolved,single,threshold_500nm_precision,0.7770946179318295,0.05659278801634751,0.7133105802047781,0.8212927756653993,3
val,mask_unresolved,single,threshold_500nm_recall,0.8109029981326961,0.0576224850949089,0.7559055118110236,0.8708333333333333,3
val,mask_unresolved,single,threshold_500nm_f1,0.7911856826284276,0.01983490161374528,0.7757575757575758,0.8135593220338984,3
val,mask_unresolved,single,threshold_500nm_auroc,0.9219301650125912,0.012500964429711828,0.9088701431492843,0.9337847400926402,3
val,mask_unresolved,single,threshold_500nm_auprc,0.8592800622674995,0.027247800094875527,0.8290668076881279,0.8819901128521138,3
val,mask_unresolved,flanks_agree,n_all,221.0,20.663978319771825,202.0,243.0,3
val,mask_unresolved,flanks_agree,n_exact,188.66666666666666,22.744962812309307,170.0,214.0,3
val,mask_unresolved,flanks_agree,n_threshold_500nm,221.0,20.663978319771825,202.0,243.0,3
val,mask_unresolved,flanks_agree,all_spearman,0.7066440830181139,0.045132589051524265,0.6708274213019788,0.7573369476097535,3
val,mask_unresolved,flanks_agree,all_pearson,0.726979710479286,0.032966847215620605,0.6950415092478466,0.7608869406494808,3
val,mask_unresolved,flanks_agree,all_rmse,1.1258759411864672,0.04407575813864815,1.0807945916798083,1.1688720895468891,3
val,mask_unresolved,flanks_agree,exact_spearman,0.5938945125393053,0.03521305728705345,0.5597428920891542,0.6300807785143865,3
val,mask_unresolved,flanks_agree,exact_pearson,0.637508387419549,0.028845578956292563,0.6055144015404667,0.6615276042403164,3
val,mask_unresolved,flanks_agree,exact_rmse,1.1815300597788185,0.02653907550191907,1.1647078165906666,1.2121240943710911,3
val,mask_unresolved,flanks_agree,threshold_500nm_accuracy,0.8092309061011437,0.01792982109876939,0.7901234567901234,0.8256880733944955,3
val,mask_unresolved,flanks_agree,threshold_500nm_balanced_accuracy,0.8028424890507351,0.02376842986289155,0.7768817204301075,0.8235343665768193,3
val,mask_unresolved,flanks_agree,threshold_500nm_precision,0.8205682185811067,0.02858003519139488,0.7890625,0.8448275862068966,3
val,mask_unresolved,flanks_agree,threshold_500nm_recall,0.8552091740651063,0.04036118842329565,0.8305084745762712,0.9017857142857143,3
val,mask_unresolved,flanks_agree,threshold_500nm_f1,0.8366127627755535,0.005617302552710297,0.8305647840531561,0.8416666666666666,3
val,mask_unresolved,flanks_agree,threshold_500nm_auroc,0.8525129975187614,0.026702449055488225,0.8240860215053764,0.8770682001614205,3
val,mask_unresolved,flanks_agree,threshold_500nm_auprc,0.845044395989413,0.03654750943847273,0.8075112648113247,0.8805192976455695,3
val,mask_unresolved,within_gene_canonical,n_all,18.333333333333332,11.015141094572204,11.0,31.0,3
val,mask_unresolved,within_gene_canonical,n_exact,12.0,6.928203230275509,8.0,20.0,3
val,mask_unresolved,within_gene_canonical,n_threshold_500nm,18.333333333333332,11.015141094572204,11.0,31.0,3
val,mask_unresolved,within_gene_canonical,all_spearman,0.7829464806001685,0.05895065035438932,0.7235330352481949,0.8414231713116171,3
val,mask_unresolved,within_gene_canonical,all_pearson,0.7071551543321205,0.10182197836095441,0.6201886135304358,0.8191609090945237,3
val,mask_unresolved,within_gene_canonical,all_rmse,0.9482008327001884,0.07107393262061754,0.9071017787034396,1.0302699071496724,3
val,mask_unresolved,within_gene_canonical,exact_spearman,0.4360380719490369,0.14538684798240667,0.2945284162042896,0.5850143710713925,3
val,mask_unresolved,within_gene_canonical,exact_pearson,0.43964407792293364,0.20125317272462137,0.2784637785029993,0.6652118908810768,3
val,mask_unresolved,within_gene_canonical,exact_rmse,1.109654374184715,0.12987784941824904,0.9979612976699329,1.2521712549100266,3
val,mask_unresolved,within_gene_canonical,threshold_500nm_accuracy,0.8902925031957291,0.04521607107114762,0.8387096774193549,0.9230769230769231,3
val,mask_unresolved,within_gene_canonical,threshold_500nm_balanced_accuracy,0.8626984126984126,0.034034574035542206,0.8333333333333333,0.9,3
val,mask_unresolved,within_gene_canonical,threshold_500nm_precision,0.8498168498168498,0.15397691983138245,0.6923076923076923,1.0,3
val,mask_unresolved,within_gene_canonical,threshold_500nm_recall,0.8555555555555555,0.17105338131489617,0.6666666666666666,1.0,3
val,mask_unresolved,within_gene_canonical,threshold_500nm_f1,0.8352285395763657,0.07657426610471323,0.7826086956521738,0.923076923076923,3
val,mask_unresolved,within_gene_canonical,threshold_500nm_auroc,0.8476190476190477,0.01716929178792376,0.8333333333333334,0.8666666666666667,3
val,mask_unresolved,within_gene_canonical,threshold_500nm_auprc,0.7506911606911606,0.14754031656777644,0.586994116994117,0.8734126984126984,3
val,mask_unresolved,cross_gene_unresolved,n_all,33.0,5.5677643628300215,28.0,39.0,3
val,mask_unresolved,cross_gene_unresolved,n_exact,21.333333333333332,5.507570547286102,15.0,25.0,3
val,mask_unresolved,cross_gene_unresolved,n_threshold_500nm,33.0,5.5677643628300215,28.0,39.0,3
val,mask_unresolved,cross_gene_unresolved,all_spearman,0.8080394227895381,0.030137476742667278,0.7740976078380248,0.8316610747922429,3
val,mask_unresolved,cross_gene_unresolved,all_pearson,0.8625808362454155,0.031665441901938166,0.8320879668582829,0.8953012200704596,3
val,mask_unresolved,cross_gene_unresolved,all_rmse,0.8452301937681961,0.11138772563727713,0.7253668308901831,0.9455574950480423,3
val,mask_unresolved,cross_gene_unresolved,exact_spearman,0.5889663635748228,0.2598555210695982,0.29982239957818385,0.8029769363824694,3
val,mask_unresolved,cross_gene_unresolved,exact_pearson,0.676727813385951,0.19435113948804444,0.46520481056418767,0.847419122114039,3
val,mask_unresolved,cross_gene_unresolved,exact_rmse,0.9636862360871792,0.17904431867291282,0.7587538227902325,1.0897934565519982,3
val,mask_unresolved,cross_gene_unresolved,threshold_500nm_accuracy,0.9077762515262515,0.0565175262747681,0.8571428571428571,0.96875,3
val,mask_unresolved,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.9184793959536522,0.050240115596734934,0.8845108695652174,0.9761904761904762,3
val,mask_unresolved,cross_gene_unresolved,threshold_500nm_precision,0.8736263736263736,0.16103682296431698,0.6923076923076923,1.0,3
val,mask_unresolved,cross_gene_unresolved,threshold_500nm_recall,0.9216269841269842,0.0974598246588027,0.8125,1.0,3
val,mask_unresolved,cross_gene_unresolved,threshold_500nm_f1,0.8868194136486819,0.08062560894214438,0.8181818181818181,0.975609756097561,3
val,mask_unresolved,cross_gene_unresolved,threshold_500nm_auroc,0.9684560132214594,0.035620530120509475,0.9298245614035088,1.0,3
val,mask_unresolved,cross_gene_unresolved,threshold_500nm_auprc,0.9350030178354052,0.0868813964901726,0.8363235529902197,1.0,3
val,mask_unresolved,within_gene_unresolved,n_all,4.666666666666667,1.5275252316519465,3.0,6.0,3
val,mask_unresolved,within_gene_unresolved,n_exact,4.0,2.0,2.0,6.0,3
val,mask_unresolved,within_gene_unresolved,n_threshold_500nm,4.666666666666667,1.5275252316519465,3.0,6.0,3
val,mask_unresolved,within_gene_unresolved,all_spearman,0.9682887285060096,0.02771758494494203,0.9486832980505138,1.0,3
val,mask_unresolved,within_gene_unresolved,all_pearson,0.9695830372954989,0.044742934501835335,0.9182077690703415,0.9999999999999999,3
val,mask_unresolved,within_gene_unresolved,all_rmse,0.4874061278342923,0.15571191393687067,0.307625228636664,0.5796033835915362,3
val,mask_unresolved,within_gene_unresolved,exact_spearman,0.9253050392337154,0.0436678717491374,0.8944271909999159,0.9561828874675149,2
val,mask_unresolved,within_gene_unresolved,exact_pearson,0.9952660537664776,0.006681750304238216,0.9905413428161555,0.9999907647167997,2
val,mask_unresolved,within_gene_unresolved,exact_rmse,0.5252385142743549,0.15041410365132646,0.3562517762184143,0.6444739953299735,3
val,mask_unresolved,within_gene_unresolved,threshold_500nm_accuracy,1.0,0.0,1.0,1.0,3
val,mask_unresolved,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.8333333333333334,0.28867513459481287,0.5,1.0,3
val,mask_unresolved,within_gene_unresolved,threshold_500nm_precision,1.0,0.0,1.0,1.0,3
val,mask_unresolved,within_gene_unresolved,threshold_500nm_recall,1.0,0.0,1.0,1.0,3
val,mask_unresolved,within_gene_unresolved,threshold_500nm_f1,1.0,0.0,1.0,1.0,3
val,mask_unresolved,within_gene_unresolved,threshold_500nm_auroc,1.0,0.0,1.0,1.0,2
val,mask_unresolved,within_gene_unresolved,threshold_500nm_auprc,1.0,0.0,1.0,1.0,2
val,mask_unresolved,unresolved_union,n_all,37.666666666666664,7.023769168568493,31.0,45.0,3
val,mask_unresolved,unresolved_union,n_exact,25.333333333333332,7.234178138070235,17.0,30.0,3
val,mask_unresolved,unresolved_union,n_threshold_500nm,37.666666666666664,7.023769168568493,31.0,45.0,3
val,mask_unresolved,unresolved_union,all_spearman,0.8353062280345968,0.035532710628742185,0.7998995759251486,0.8709636696182549,3
val,mask_unresolved,unresolved_union,all_pearson,0.881296134797092,0.02855149830094361,0.8632956719358991,0.91421655765284,3
val,mask_unresolved,unresolved_union,all_rmse,0.8131243392088018,0.09958602792977729,0.7071665520825434,0.9047954473545866,3
