split,seed,scope,metric,legacy,masked,delta_masked_minus_legacy
val,43,unresolved_union,threshold_500nm_f1,0.9047619047619048,0.9047619047619048,0.0
val,43,unresolved_union,threshold_500nm_auroc,0.9762845849802372,0.9822134387351779,0.005928853754940677
val,43,unresolved_union,threshold_500nm_auprc,0.9784040034040035,0.9829347826086956,0.004530779204692137
val,43,unmapped,all_spearman,0.7673853309636435,0.779349639617289,0.011964308653645506
val,43,unmapped,all_pearson,0.7832379645208186,0.7963418502511493,0.013103885730330722
val,43,unmapped,all_rmse,0.9697432074267537,0.9444686619209555,-0.025274545505798218
val,43,unmapped,exact_spearman,0.6981707168252437,0.719771918847903,0.02160120202265936
val,43,unmapped,exact_pearson,0.6976239747891149,0.7178067452362938,0.020182770447178977
val,43,unmapped,exact_rmse,1.1026507385789364,1.0649655456739273,-0.037685192905009046
val,43,unmapped,threshold_500nm_accuracy,0.8451612903225807,0.8612903225806452,0.016129032258064502
val,43,unmapped,threshold_500nm_balanced_accuracy,0.8427111601085482,0.860032225237449,0.01732106512890086
val,43,unmapped,threshold_500nm_precision,0.8185185185185185,0.8321167883211679,0.013598269802649332
val,43,unmapped,threshold_500nm_recall,0.8246268656716418,0.8507462686567164,0.026119402985074647
val,43,unmapped,threshold_500nm_f1,0.8215613382899629,0.8413284132841329,0.019767074994169964
val,43,unmapped,threshold_500nm_auroc,0.9178574457259159,0.9236399677747625,0.005782522048846661
val,43,unmapped,threshold_500nm_auprc,0.8583922039839366,0.867161899153322,0.008769695169385416
val,44,overall,all_spearman,0.8048200144477837,0.8073025244018535,0.0024825099540697337
val,44,overall,all_pearson,0.7983918628091604,0.8002648545015377,0.0018729916923773127
val,44,overall,all_rmse,0.9176082570221076,0.9046352431411062,-0.01297301388100136
val,44,overall,exact_spearman,0.7678986039973156,0.7697221426355834,0.0018235386382677854
val,44,overall,exact_pearson,0.7546776615124732,0.7575396496264112,0.0028619881139380077
val,44,overall,exact_rmse,0.9794060902794711,0.9666262333008675,-0.012779856978603621
val,44,overall,threshold_500nm_accuracy,0.8585425597060624,0.8597672994488671,0.0012247397428046813
val,44,overall,threshold_500nm_balanced_accuracy,0.8605341726286211,0.8579136856894607,-0.0026204869391603935
val,44,overall,threshold_500nm_precision,0.805668016194332,0.8236130867709816,0.017945070576649513
val,44,overall,threshold_500nm_recall,0.8728070175438597,0.8464912280701754,-0.026315789473684292
val,44,overall,threshold_500nm_f1,0.8378947368421054,0.8348954578226389,-0.0029992790194665053
val,44,overall,threshold_500nm_auroc,0.9226856216762489,0.9240790552073898,0.001393433531140853
val,44,overall,threshold_500nm_auprc,0.8694100636091682,0.8652351363683023,-0.004174927240865878
val,44,single,all_spearman,0.8113785828636966,0.8109972713226251,-0.0003813115410714607
val,44,single,all_pearson,0.8023501927537802,0.8045458976628029,0.0021957049090227665
val,44,single,all_rmse,0.8564945661395688,0.848138403313995,-0.00835616282557372
val,44,single,exact_spearman,0.7904190426116379,0.7937297534328605,0.0033107108212225844
val,44,single,exact_pearson,0.7844825436941741,0.7879980827138752,0.0035155390197010306
val,44,single,exact_rmse,0.876480034804016,0.8667328529103,-0.00974718189371604
val,44,single,threshold_500nm_accuracy,0.8743169398907104,0.8647540983606558,-0.0095628415300546
val,44,single,threshold_500nm_balanced_accuracy,0.871702907874421,0.8523385229027277,-0.019364384971693238
val,44,single,threshold_500nm_precision,0.8076923076923077,0.8212927756653993,0.013600467973091557
val,44,single,threshold_500nm_recall,0.8619402985074627,0.8059701492537313,-0.05597014925373134
val,44,single,threshold_500nm_f1,0.8339350180505416,0.8135593220338984,-0.02037569601664324
val,44,single,threshold_500nm_auroc,0.9309862326299537,0.9337847400926402,0.002798507462686506
val,44,single,threshold_500nm_auprc,0.8771297448769891,0.8819901128521138,0.00486036797512468
val,44,flanks_agree,all_spearman,0.7294351439378656,0.7573369476097535,0.02790180367188788
val,44,flanks_agree,all_pearson,0.7447905657608828,0.7608869406494808,0.016096374888598053
val,44,flanks_agree,all_rmse,1.1065166859903015,1.0807945916798083,-0.025722094310493215
val,44,flanks_agree,exact_spearman,0.5874893765774274,0.6300807785143865,0.042591401936959095
val,44,flanks_agree,exact_pearson,0.6378662407083451,0.6615276042403164,0.023661363531971347
val,44,flanks_agree,exact_rmse,1.1986664952842725,1.1677582683746974,-0.030908226909575065
val,44,flanks_agree,threshold_500nm_accuracy,0.8302752293577982,0.8256880733944955,-0.004587155963302725
val,44,flanks_agree,threshold_500nm_balanced_accuracy,0.8277459568733153,0.8235343665768193,-0.004211590296495982
val,44,flanks_agree,threshold_500nm_precision,0.7862595419847328,0.7890625,0.0028029580152671985
val,44,flanks_agree,threshold_500nm_recall,0.9196428571428571,0.9017857142857143,-0.017857142857142794
val,44,flanks_agree,threshold_500nm_f1,0.8477366255144032,0.8416666666666666,-0.006069958847736645
val,44,flanks_agree,threshold_500nm_auroc,0.8517520215633423,0.8563847708894878,0.004632749326145547
val,44,flanks_agree,threshold_500nm_auprc,0.803435115638183,0.8075112648113247,0.0040761491731416966
val,44,within_gene_canonical,all_spearman,0.7531974146440827,0.7838832352406935,0.030685820596610736
val,44,within_gene_canonical,all_pearson,0.7264460732786583,0.6201886135304358,-0.10625745974822254
val,44,within_gene_canonical,all_rmse,0.9164866323705866,1.0302699071496724,0.11378327477908579
val,44,within_gene_canonical,exact_spearman,0.4523809523809524,0.42857142857142855,-0.023809523809523836
val,44,within_gene_canonical,exact_pearson,0.5056447809889403,0.3752565643847248,-0.13038821660421546
val,44,within_gene_canonical,exact_rmse,1.0888204149695273,1.2521712549100266,0.16335083994049926
val,44,within_gene_canonical,threshold_500nm_accuracy,0.9230769230769231,0.9230769230769231,0.0
val,44,within_gene_canonical,threshold_500nm_balanced_accuracy,0.8333333333333333,0.8333333333333333,0.0
val,44,within_gene_canonical,threshold_500nm_precision,1.0,1.0,0.0
val,44,within_gene_canonical,threshold_500nm_recall,0.6666666666666666,0.6666666666666666,0.0
val,44,within_gene_canonical,threshold_500nm_f1,0.8,0.8,0.0
val,44,within_gene_canonical,threshold_500nm_auroc,0.9,0.8333333333333334,-0.06666666666666665
val,44,within_gene_canonical,threshold_500nm_auprc,0.8333333333333334,0.7916666666666666,-0.04166666666666674
val,44,cross_gene_unresolved,all_spearman,0.8305517003038585,0.8316610747922429,0.0011093744883844403
val,44,cross_gene_unresolved,all_pearson,0.8773486781268945,0.8603533218075041,-0.01699535631939042
