split,scope,metric,mean_delta_masked_minus_legacy,std_delta,min_delta,max_delta,n_seeds
val,within_gene_canonical,threshold_500nm_accuracy,0.06060606060606059,0.10497277621629557,0.0,0.18181818181818177,3
val,within_gene_canonical,threshold_500nm_balanced_accuracy,0.05000000000000001,0.08660254037844388,0.0,0.15000000000000002,3
val,within_gene_canonical,threshold_500nm_precision,-0.04761904761904764,0.08247860988423227,-0.1428571428571429,0.0,3
val,within_gene_canonical,threshold_500nm_recall,0.16666666666666666,0.2886751345948129,0.0,0.5,3
val,within_gene_canonical,threshold_500nm_f1,0.08547008547008546,0.14803853056144248,0.0,0.2564102564102564,3
val,within_gene_canonical,threshold_500nm_auroc,-0.0746031746031746,0.055191551272106995,-0.1333333333333333,-0.023809523809523836,3
val,within_gene_canonical,threshold_500nm_auprc,-0.10592592592592594,0.05681954020838157,-0.1495238095238095,-0.04166666666666674,3
val,cross_gene_unresolved,all_spearman,-0.02134495644044639,0.04096086435229212,-0.06862270685699245,0.0034784630472688427,3
val,cross_gene_unresolved,all_pearson,-0.0193098836555536,0.0134534742640723,-0.03377046240603743,-0.007163832241232959,3
val,cross_gene_unresolved,all_rmse,0.06900298852770044,0.024880630294129628,0.051349185422529864,0.09745903144653156,3
val,cross_gene_unresolved,exact_spearman,-0.12143422666739821,0.22453085578294282,-0.380612866530389,0.0139800119500757,3
val,cross_gene_unresolved,exact_pearson,-0.0646770119794078,0.07491815251496953,-0.14870059510138695,-0.004839461366862197,3
val,cross_gene_unresolved,exact_rmse,0.0816858697153157,0.03340700336100581,0.060876551439150606,0.12021982102762829,3
val,cross_gene_unresolved,threshold_500nm_accuracy,-0.023809523809523836,0.04123930494211617,-0.07142857142857151,0.0,3
val,cross_gene_unresolved,threshold_500nm_balanced_accuracy,-0.017543859649122823,0.03038685627313823,-0.052631578947368474,0.0,3
val,cross_gene_unresolved,threshold_500nm_precision,-0.04195804195804198,0.07267346045743545,-0.12587412587412594,0.0,3
val,cross_gene_unresolved,threshold_500nm_recall,0.0,0.0,0.0,0.0,3
val,cross_gene_unresolved,threshold_500nm_f1,-0.0272727272727273,0.04723774929733306,-0.0818181818181819,0.0,3
val,cross_gene_unresolved,threshold_500nm_auroc,-0.011434149162982132,0.030673168676245425,-0.04678362573099415,0.008152173913043459,3
val,cross_gene_unresolved,threshold_500nm_auprc,-0.03575098382137428,0.07062811436597118,-0.11723985890652566,0.007822405277900568,3
val,within_gene_unresolved,all_spearman,0.15936381457791915,0.2760262237369417,0.0,0.47809144373375745,3
val,within_gene_unresolved,all_pearson,-0.007049733375790623,0.01616455236522717,-0.025541854242922324,0.004392654115550454,3
val,within_gene_unresolved,all_rmse,0.032891814538447584,0.09626049000335371,-0.07798723057149826,0.095073736689685,3
val,within_gene_unresolved,exact_spearman,0.23904572186687872,0.3380617018914066,0.0,0.47809144373375745,2
val,within_gene_unresolved,exact_pearson,0.002196327057775227,0.003106075512512722,0.0,0.004392654115550454,2
val,within_gene_unresolved,exact_rmse,0.04085157221068325,0.10300366929920872,-0.07798723057149826,0.10448524745074039,3
val,within_gene_unresolved,threshold_500nm_accuracy,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_precision,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_recall,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_f1,0.0,0.0,0.0,0.0,3
val,within_gene_unresolved,threshold_500nm_auroc,0.0,0.0,0.0,0.0,2
val,within_gene_unresolved,threshold_500nm_auprc,0.0,0.0,0.0,0.0,2
val,unresolved_union,all_spearman,-0.022341606258300322,0.03260312994940613,-0.059107895024895996,0.003051822730228526,3
val,unresolved_union,all_pearson,-0.01928253702999938,0.008188557966344438,-0.02819134789282962,-0.012084539368328207,3
val,unresolved_union,all_rmse,0.06375896863648611,0.029568299926252085,0.035916218595206884,0.0947937978126413,3
val,unresolved_union,exact_spearman,-0.1063390926872692,0.1594864586680077,-0.28817821403895727,0.009815977850606172,3
val,unresolved_union,exact_pearson,-0.059119494261222615,0.048812758846030674,-0.11377125874706628,-0.01985318048930429,3
val,unresolved_union,exact_rmse,0.0730346656924253,0.03999652870646282,0.03660180908320754,0.11583172718733337,3
val,unresolved_union,threshold_500nm_accuracy,-0.021505376344086002,0.03724840446384679,-0.06451612903225801,0.0,3
val,unresolved_union,threshold_500nm_balanced_accuracy,-0.016666666666666646,0.028867513459481246,-0.04999999999999993,0.0,3
val,unresolved_union,threshold_500nm_precision,-0.03760683760683762,0.06513695344703473,-0.11282051282051286,0.0,3
val,unresolved_union,threshold_500nm_recall,0.0,0.0,0.0,0.0,3
val,unresolved_union,threshold_500nm_f1,-0.023504273504273532,0.04071059590439673,-0.0705128205128206,0.0,3
val,unresolved_union,threshold_500nm_auroc,-0.0090338164251208,0.02370387046388222,-0.036363636363636376,0.005928853754940677,3
val,unresolved_union,threshold_500nm_auprc,-0.023122313079493566,0.04532983558259494,-0.07543617998163443,0.004530779204692137,3
val,unmapped,all_spearman,0.006922180647253399,0.005523875641968217,0.0010179360424197315,0.011964308653645506,3
val,unmapped,all_pearson,0.007272539656362616,0.007153040285931632,-0.0007089539021533087,0.013103885730330722,3
val,unmapped,all_rmse,-0.01894288441129673,0.0067699589936674525,-0.025274545505798218,-0.011806550669963278,3
val,unmapped,exact_spearman,0.005379406251078171,0.0165511232680713,-0.011482473744951482,0.02160120202265936,3
val,unmapped,exact_pearson,0.007995772456556952,0.011298244933874612,-0.00212986599173115,0.020182770447178977,3
val,unmapped,exact_rmse,-0.019762739146828096,0.01663836740107573,-0.037685192905009046,-0.00480780654943791,3
val,unmapped,threshold_500nm_accuracy,0.012399742766855293,0.006174674821673144,0.005272407732864748,0.016129032258064502,3
val,unmapped,threshold_500nm_balanced_accuracy,0.014251031246977316,0.0028001228688842176,0.011837460349943707,0.01732106512890086,3
val,unmapped,threshold_500nm_precision,0.010011193851551914,0.021876839612320648,-0.013437499999999991,0.0298728117520064,3
val,unmapped,threshold_500nm_recall,0.02330333589424194,0.02563476244845693,-0.0036231884057971175,0.04741379310344829,3
val,unmapped,threshold_500nm_f1,0.015607645988861182,0.0036432784298720106,0.012982183852297435,0.019767074994169964,3
val,unmapped,threshold_500nm_auroc,0.003404950331073057,0.0036828288654564756,-0.0008372914383144581,0.005782522048846661,3
val,unmapped,threshold_500nm_auprc,0.004614072316885302,0.01295511964991529,-0.009908947993688688,0.014981469774959177,3
test,overall,all_spearman,0.0006434138702680429,0.0027161811543818756,-0.0010424665467599903,0.003776767901223388,3
test,overall,all_pearson,0.0018876158751104006,0.003685010526115929,-0.0021512639241213494,0.00506674972275889,3
test,overall,all_rmse,-0.003402360648523469,0.012041301298787862,-0.011136513212213761,0.010471218521911796,3
test,overall,exact_spearman,0.0030032543955376503,0.004690137838312584,-0.002126749738962652,0.007071481704519322,3
test,overall,exact_pearson,0.002887195502969231,0.005404182862917077,-0.0030991666212439872,0.007406087482709212,3
test,overall,exact_rmse,-0.005944474544405128,0.011883361859961814,-0.016927298375693844,0.006670663545998656,3
test,overall,threshold_500nm_accuracy,-0.0010100710930830425,0.012114580187553039,-0.012006861063464824,0.0119760479041916,3
test,overall,threshold_500nm_balanced_accuracy,-0.0008099766954567933,0.007614802569553811,-0.008533042846768368,0.0066917356464072375,3
test,overall,threshold_500nm_precision,-0.0032657592389143306,0.0340581069011398,-0.02885183968462557,0.035391716242780036,3
test,overall,threshold_500nm_recall,0.0040132104760783145,0.01947063654885949,-0.01823708206686936,0.01793103448275868,3
test,overall,threshold_500nm_f1,-4.015594381504931e-05,0.009553244813899985,-0.009660215695655894,0.009444841766493739,3
test,overall,threshold_500nm_auroc,4.046075477940706e-05,0.0028105308955731234,-0.002677586809758159,0.0029351430253373723,3
test,overall,threshold_500nm_auprc,0.002419528027423327,0.003387707888461077,-0.0011495156752809876,0.005590776248208695,3
test,single,all_spearman,-0.0002511209512986075,0.010400482065708516,-0.012204339959871247,0.006730696839338246,3
test,single,all_pearson,0.00019607859884196444,0.0028704932023783988,-0.002766079302344071,0.0029651585786393264,3
test,single,all_rmse,-0.0007241568480503094,0.009571921870162784,-0.007637793826330674,0.01020078765019794,3
test,single,exact_spearman,0.00010586745544786484,0.006019640690453757,-0.006508731213029861,0.005262866058053373,3
test,single,exact_pearson,0.0005075782413877331,0.00314475555049984,-0.0029200921121766976,0.003259582206407763,3
test,single,exact_rmse,-0.0027035141248705394,0.007866291539355892,-0.008336246455175056,0.0062839773390824805,3
test,single,threshold_500nm_accuracy,-0.006922510896020843,0.006471367801306851,-0.012820512820512886,0.0,3
test,single,threshold_500nm_balanced_accuracy,-0.005223445764339678,0.006146415521356488,-0.009740259740259827,0.0017759756078393751,3
test,single,threshold_500nm_precision,-0.01508876758071446,0.035915893291446815,-0.03603130176500835,0.0263826460816885,3
test,single,threshold_500nm_recall,0.001775678941033217,0.0370125781325439,-0.039682539682539764,0.03149606299212593,3
test,single,threshold_500nm_f1,-0.007129986826548751,0.004151778093325865,-0.011244837791787976,-0.0029422415353973497,3
test,single,threshold_500nm_auroc,-0.0017853426701948856,0.0029753147085628136,-0.0035110006700915797,0.0016502428214437703,3
test,single,threshold_500nm_auprc,-0.005121413540732182,0.010913768533117962,-0.011984861937550662,0.007463460425523816,3
test,flanks_agree,all_spearman,0.015738540842873554,0.02010531661628225,-0.006929965023424467,0.03141190515776471,3
test,flanks_agree,all_pearson,0.013832628053308982,0.012949598350769686,0.002625046158402311,0.028008739485787193,3
test,flanks_agree,all_rmse,-0.014862846370884567,0.0342220935175113,-0.04798627429912794,0.02036114442199355,3
test,flanks_agree,exact_spearman,0.02281363622550266,0.029733697034835534,-0.010569412481512663,0.04645295041666153,3
test,flanks_agree,exact_pearson,0.019655883756803088,0.021226989964667577,0.006060078547141412,0.04411591147402627,3
test,flanks_agree,exact_rmse,-0.016989937697182784,0.03751640408357594,-0.052947422877929196,0.021911878758410497,3
test,flanks_agree,threshold_500nm_accuracy,0.013507517572033723,0.010017708549437199,0.0043290043290044045,0.024193548387096864,3
test,flanks_agree,threshold_500nm_balanced_accuracy,0.013447497458502563,0.016978930216794204,-0.0025662251655628188,0.03125,3
test,flanks_agree,threshold_500nm_precision,0.011564693387514388,0.022601319068710844,-0.00863991081382387,0.035972592310620555,3
test,flanks_agree,threshold_500nm_recall,0.011127021060795883,0.010146496544692362,0.0,0.019867549668874163,3
test,flanks_agree,threshold_500nm_f1,0.010753188754006882,0.006127067430422213,0.004927754113421723,0.017142857142857015,3
test,flanks_agree,threshold_500nm_auroc,0.003955041227488317,0.0035314601969769726,0.0017817982456139747,0.008029801324503372,3
test,flanks_agree,threshold_500nm_auprc,0.009856870619408653,0.011288254663219912,-0.0003394019781590707,0.021987198054586155,3
test,within_gene_canonical,all_spearman,-0.017106533235955568,0.04090484893187195,-0.05102275224514008,0.028320405402094906,3
test,within_gene_canonical,all_pearson,-0.0135062786444482,0.028463376132186805,-0.041307267783346924,0.015576196461692282,3
test,within_gene_canonical,all_rmse,0.0051303346154563485,0.021050155412171315,-0.018925330693340348,0.020175246617490705,3
test,within_gene_canonical,exact_spearman,-0.0441364918588165,0.056538806304755454,-0.10786544089275868,0.0,3
test,within_gene_canonical,exact_pearson,-0.026877972084900115,0.056327696079376814,-0.09007418747000806,0.018042602209598357,3
test,within_gene_canonical,exact_rmse,-0.020272146970319132,0.06106673021580278,-0.09047158760532426,0.02058729904802492,3
test,within_gene_canonical,threshold_500nm_accuracy,-0.039529914529914535,0.038506028399444635,-0.07692307692307687,0.0,3
test,within_gene_canonical,threshold_500nm_balanced_accuracy,-0.052083333333333336,0.06505206248331664,-0.125,0.0,3
test,within_gene_canonical,threshold_500nm_precision,-0.015151515151515138,0.026243194054073875,-0.045454545454545414,0.0,3
test,within_gene_canonical,threshold_500nm_recall,-0.08333333333333333,0.14433756729740646,-0.25,0.0,3
test,within_gene_canonical,threshold_500nm_f1,-0.09941520467836255,0.14570208005427793,-0.2666666666666666,0.0,3
test,within_gene_canonical,threshold_500nm_auroc,0.007127192982456158,0.042392540399612544,-0.03125,0.052631578947368474,3
test,within_gene_canonical,threshold_500nm_auprc,0.14543650793650795,0.30870790663268716,-0.06369047619047619,0.5,3
test,cross_gene_unresolved,all_spearman,0.013618832424155588,0.02184035996926296,-0.001606124186267599,0.0386425670236451,3
test,cross_gene_unresolved,all_pearson,-0.0031503260158012303,0.02111272934479456,-0.02751520804026697,0.009747470388491553,3
test,cross_gene_unresolved,all_rmse,0.011394852214167991,0.052553759967298656,-0.04118926484784369,0.06391820238906609,3
test,cross_gene_unresolved,exact_spearman,-0.008445433383108806,0.07758780874590597,-0.08856148855400947,0.06633911639908885,3
test,cross_gene_unresolved,exact_pearson,-0.005471889438722788,0.029666931395612696,-0.039308075819527666,0.0160788257775486,3
test,cross_gene_unresolved,exact_rmse,0.0034169346007873655,0.06935679495082034,-0.07205354186755386,0.06435821498094452,3
test,cross_gene_unresolved,threshold_500nm_accuracy,0.02898550724637679,0.050204371233880475,0.0,0.08695652173913038,3
test,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.043981481481481434,0.041859123425984045,0.0,0.08333333333333326,3
test,cross_gene_unresolved,threshold_500nm_precision,-0.0208994708994709,0.05131388675967559,-0.0793650793650793,0.016666666666666607,3
test,cross_gene_unresolved,threshold_500nm_recall,0.09722222222222221,0.08673608331108884,0.0,0.16666666666666663,3
test,cross_gene_unresolved,threshold_500nm_f1,0.040671420083184806,0.051431533927776094,0.0,0.0984848484848484,3
test,cross_gene_unresolved,threshold_500nm_auroc,0.006024531024531081,0.044144215499014726,-0.04166666666666663,0.045454545454545525,3
test,cross_gene_unresolved,threshold_500nm_auprc,0.0021947055692221142,0.04088135468662127,-0.04358134920634926,0.035067710067710034,3
test,within_gene_unresolved,all_spearman,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,all_pearson,-0.14168028281759684,0.3446119833922837,-0.5267119427973912,0.13784350489725028,3
test,within_gene_unresolved,all_rmse,0.04531378205855271,0.047575832573274,-0.00016797297382009635,0.09473831214371142,3
test,within_gene_unresolved,exact_spearman,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,exact_pearson,-0.14168028281759684,0.3446119833922837,-0.5267119427973912,0.13784350489725028,3
test,within_gene_unresolved,exact_rmse,0.04531378205855271,0.047575832573274,-0.00016797297382009635,0.09473831214371142,3
test,within_gene_unresolved,threshold_500nm_accuracy,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_precision,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_recall,0.0,0.0,0.0,0.0,3
test,within_gene_unresolved,threshold_500nm_f1,0.0,0.0,0.0,0.0,3
test,unresolved_union,all_spearman,0.004398767880418782,0.011193226424885374,-0.005553903355546286,0.01651629172238389,3
test,unresolved_union,all_pearson,-0.0029985989298796367,0.011697357458625495,-0.016455430569670026,0.0047365110732776605,3
test,unresolved_union,all_rmse,0.016920567371429735,0.04891479552741163,-0.028413936991724675,0.0687639100570282,3
test,unresolved_union,exact_spearman,-0.01377152788476188,0.03547721852685454,-0.05318239638159439,0.015614847312044766,3
test,unresolved_union,exact_pearson,-0.007457812309575022,0.018890096979014625,-0.028803459412588883,0.007101947849567081,3
test,unresolved_union,exact_rmse,0.012898154499247952,0.0609593824162449,-0.04950256767788652,0.07230593851865108,3
test,unresolved_union,threshold_500nm_accuracy,0.024691358024691357,0.042766686606638946,0.0,0.07407407407407407,3
test,unresolved_union,threshold_500nm_balanced_accuracy,0.027314814814814792,0.03198467675817755,0.0,0.0625,3
test,unresolved_union,threshold_500nm_precision,-0.014880952380952403,0.03380302586785878,-0.0535714285714286,0.008928571428571397,3
test,unresolved_union,threshold_500nm_recall,0.06388888888888888,0.06254627916220945,0.0,0.125,3
test,unresolved_union,threshold_500nm_f1,0.025835805215671748,0.03911162226509231,0.0,0.07083333333333341,3
test,unresolved_union,threshold_500nm_auroc,0.0075276575276575315,0.028291485273353057,-0.022222222222222254,0.03409090909090906,3
test,unresolved_union,threshold_500nm_auprc,0.0033049769211895472,0.021104039236621627,-0.020257936507936503,0.02046902642635995,3
test,unmapped,all_spearman,0.0038596878825127487,0.010179836066719208,-0.002330953903372013,0.015608680138201714,3
test,unmapped,all_pearson,8.736166210695136e-05,0.006475935068633618,-0.00660420439974474,0.006323636475249916,3
test,unmapped,all_rmse,-0.0021464983109511135,0.024106435154403503,-0.02751346220618167,0.020462106956150583,3
test,unmapped,exact_spearman,0.003205805353244625,0.007094436830408045,-0.0015468485107339447,0.011360561559488058,3
test,unmapped,exact_pearson,0.0015750528940196389,0.008590436589874696,-0.008315965209107046,0.007169731774959831,3
test,unmapped,exact_rmse,-0.005536089606100969,0.01988980442901653,-0.01950056124481825,0.017236949521294953,3
test,unmapped,threshold_500nm_accuracy,0.0009830004901783724,0.024681149463717283,-0.025411061285500747,0.023489932885906062,3
test,unmapped,threshold_500nm_balanced_accuracy,0.00016358679902876241,0.0214425365725517,-0.023837418889689932,0.017431552895541547,3
test,unmapped,threshold_500nm_precision,0.002185979675418966,0.0428232023060129,-0.038579881656804704,0.046805970149253806,3
test,unmapped,threshold_500nm_recall,0.0013557577128902414,0.01564645164847424,-0.008733624454148492,0.019379844961240345,3
test,unmapped,threshold_500nm_f1,0.0021155428414990998,0.023773931869835875,-0.02400091130162607,0.022498246262544153,3
test,unmapped,threshold_500nm_auroc,4.797363873924413e-05,0.006421363442563342,-0.005272170151405908,0.007180847899289633,3
test,unmapped,threshold_500nm_auprc,-0.0019999808776870096,0.01603412636404721,-0.014703171261558845,0.016016301357267393,3
