label,split,metric,summary_value,recomputed_value,abs_diff,within_tolerance
c09_hlgauss_d2_logit_max50k_K64_s0.75,test,balanced_accuracy,0.6943501532077789,0.6943501406910051,1.2516773839621465e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,test,f1,0.6729106700227611,0.6729106628242075,7.198553531040375e-09,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,test,pearson,0.5162914991378784,0.516291554973087,5.583520856777824e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,test,precision,0.7075757384300232,0.7075757575757575,1.9145734331260655e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,test,recall,0.6414835453033447,0.6414835164835165,2.881982819058493e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,test,rmse_log10,1.2499618530273438,1.2499618739261993,2.089885553502313e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,test,spearman,0.5176193714141846,0.5176232401817726,3.868767588066646e-06,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,accuracy,0.7108473181724548,0.7108473458621827,2.7689727843949186e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,auprc,0.7482439279556274,0.7479302413495308,0.00031368660609665255,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,auroc,0.7756320238113403,0.7756326781968824,6.54385542087077e-07,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,balanced_accuracy,0.708686888217926,0.7086869020326534,1.3814727362060353e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,f1,0.6848724494876165,0.6848724398131513,9.67446522892601e-09,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,pearson,0.5518584251403809,0.5518583402248968,8.491548408873228e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,precision,0.7181612849235535,0.7181612660135644,1.8909989019100237e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,recall,0.6545329689979553,0.654532967032967,1.9649882831984655e-09,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,rmse_log10,1.2243947982788086,1.2243947737896546,2.4489154037965477e-08,True
c09_hlgauss_d2_logit_max50k_K64_s0.75,val,spearman,0.5583452582359314,0.5583089540127119,3.6304223219540965e-05,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,accuracy,0.695273220539093,0.6952732148843446,5.654748447270208e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,auprc,0.7457877397537231,0.7458345918996054,4.685214588229236e-05,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,auroc,0.7564660310745239,0.7564655792799211,4.517946028403941e-07,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,balanced_accuracy,0.6937353014945984,0.6937352922126989,9.281899471247357e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,f1,0.668369199620628,0.6683692083181321,8.69750405030345e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,pearson,0.5069683790206909,0.5069684007883737,2.176768276740404e-08,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,precision,0.7128404378890991,0.7128404669260701,2.9036970938811635e-08,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,recall,0.6291208863258362,0.6291208791208791,7.204957075401808e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,rmse_log10,1.2612240314483643,1.2612240836447288,5.2196364563883435e-08,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,test,spearman,0.5101280808448792,0.5101340438302226,5.962985343499483e-06,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,accuracy,0.7072205543518066,0.7072205736894164,1.9337609735714523e-08,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,auprc,0.7324816584587097,0.732163907606743,0.0003177508519667249,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,auroc,0.7620712518692017,0.7620708397499774,4.1211922430228753e-07,True
