split,policy,seed,scope,n_all,all_rmse,all_mae,all_n,all_spearman,all_pearson,n_exact,exact_rmse,exact_mae,exact_n,exact_spearman,exact_pearson,n_threshold_500nm,threshold_500nm_accuracy,threshold_500nm_balanced_accuracy,threshold_500nm_precision,threshold_500nm_recall,threshold_500nm_f1,threshold_500nm_auroc,threshold_500nm_auprc
val,mask_unresolved,42,single,790,0.9250768576789681,0.7381391016978629,790.0,0.7836329987002906,0.8075427921246475,713,0.9077685929298877,0.7268733257926782,713.0,0.7978160930028166,0.8026213829880621,790,0.8379746835443038,0.8502773821922758,0.7126099706744868,0.8901098901098901,0.7915309446254072,0.9339631999206467,0.875516536476376
val,mask_unresolved,42,flanks_agree,236,0.9834799719999616,0.76391143176973,236.0,0.7728318059862238,0.7971285925101567,191,1.0611076958147097,0.8416679812283182,191.0,0.6239557382516108,0.6440059760123357,236,0.8389830508474576,0.8268417874396135,0.8581081081081081,0.8819444444444444,0.8698630136986302,0.8953804347826086,0.902901179801218
val,mask_unresolved,42,within_gene_canonical,17,1.2742438411575598,1.0226898421259487,17.0,0.7235656112798734,0.7489317278558584,12,1.068001223996546,0.8550322577357292,12.0,0.5008888453899807,0.6128232310289108,17,0.7058823529411765,0.6944444444444444,0.6666666666666666,0.8888888888888888,0.761904761904762,0.8194444444444444,0.8345068511735179
val,mask_unresolved,42,cross_gene_unresolved,65,1.0501600794309918,0.8040903210066832,65.0,0.7661088949043867,0.820301868505917,46,1.09035337273447,0.8610829489872508,46.0,0.711426488224994,0.7258220424176084,65,0.8615384615384616,0.8690476190476191,0.7837837837837838,0.9666666666666667,0.8656716417910447,0.9638095238095238,0.939952261978213
val,mask_unresolved,42,within_gene_unresolved,2,1.6705672590593967,1.6705660820007324,2.0,,,2,1.6705672590593967,1.6705660820007324,2.0,,,2,1.0,0.5,1.0,1.0,1.0,,
val,mask_unresolved,42,unresolved_union,67,1.073882219576879,0.8299552690960578,67.0,0.7835546838212719,0.8285797912569336,48,1.1205433196298535,0.8948114128628125,48.0,0.7384397193310435,0.738321256778213,67,0.8656716417910447,0.8700892857142857,0.7948717948717948,0.96875,0.8732394366197183,0.9660714285714286,0.9497404501627664
val,mask_unresolved,42,unmapped,617,0.8550585367586815,0.6192295416416767,617.0,0.8036593864793792,0.8326215400712196,424,0.9802472286835653,0.7650333705340635,424.0,0.7226867710721435,0.7521746903776555,617,0.8833063209076175,0.8865351629502574,0.8339100346020761,0.909433962264151,0.8700361010830324,0.9363743567753001,0.8966285936513013
test,mask_unresolved,42,overall,1712,0.966857633039461,0.7381120598418028,1712.0,0.7787609338368477,0.7887787190912449,1400,0.9953928205681806,0.7842918823366719,1400.0,0.7613447793658614,0.7545532935978202,1712,0.8411214953271028,0.8445907337912948,0.7780580075662042,0.8653576437587658,0.8193891102257637,0.9181783466495949,0.8699993772123359
test,mask_unresolved,42,single,754,0.9013948789050794,0.7213245685106089,754.0,0.7592013792166882,0.7896748726532361,676,0.9014999225903992,0.7209981942119507,676.0,0.7559905405229601,0.7762780584556013,754,0.8315649867374005,0.83148913209796,0.7013888888888888,0.831275720164609,0.7608286252354048,0.9145466405740378,0.8371282554475543
test,mask_unresolved,42,flanks_agree,274,1.101050541906406,0.8670155594438097,274.0,0.7467145693879549,0.7785970923983246,227,1.0908477729511485,0.8811485075806206,227.0,0.6923913350356223,0.7275644373702366,274,0.864963503649635,0.8592070436990222,0.8580246913580247,0.9084967320261438,0.8825396825396825,0.9096040620104792,0.8978638966261063
