split,seed,scope,metric,legacy,masked,delta_masked_minus_legacy
val,44,unmapped,all_rmse,0.9182220772761078,0.9058243925948417,-0.012397684681266119
val,44,unmapped,exact_spearman,0.7476692592161233,0.7542611474935654,0.0065918882774421705
val,44,unmapped,exact_pearson,0.7487577248005237,0.7544883895698707,0.005730664769347027
val,44,unmapped,exact_rmse,1.041280710364756,1.030656161263549,-0.010624549101206915
val,44,unmapped,threshold_500nm_accuracy,0.8466453674121406,0.8626198083067093,0.015974440894568676
val,44,unmapped,threshold_500nm_balanced_accuracy,0.8480542754736303,0.865442054958184,0.017387779484553723
val,44,unmapped,threshold_500nm_precision,0.7794117647058824,0.7956204379562044,0.016208673250322048
val,44,unmapped,threshold_500nm_recall,0.8548387096774194,0.8790322580645161,0.024193548387096753
val,44,unmapped,threshold_500nm_f1,0.8153846153846154,0.8352490421455938,0.019864426760978438
val,44,unmapped,threshold_500nm_auroc,0.9250778716504523,0.9279260539341184,0.002848182283666123
val,44,unmapped,threshold_500nm_auprc,0.8606602353474395,0.8659783164323763,0.00531808108493681
test,42,overall,all_spearman,0.7788333835385971,0.7787609338368477,-7.244970174935528e-05
test,42,overall,all_pearson,0.7857035473413689,0.7887787190912449,0.003075171749875927
test,42,overall,all_rmse,0.9823884508186843,0.966857633039461,-0.015530817779223272
test,42,overall,exact_spearman,0.7561905149782071,0.7613447793658614,0.005154264387654317
test,42,overall,exact_pearson,0.7477424529526218,0.7545532935978202,0.006810840645198435
test,42,overall,exact_rmse,1.0116270933043376,0.9953928205681806,-0.016234272736157074
test,42,overall,threshold_500nm_accuracy,0.8376168224299065,0.8411214953271028,0.003504672897196248
test,42,overall,threshold_500nm_balanced_accuracy,0.8437961102757736,0.8445907337912948,0.0007946235155211756
test,42,overall,threshold_500nm_precision,0.7649208282582217,0.7780580075662042,0.013137179307982527
test,42,overall,threshold_500nm_recall,0.8807854137447405,0.8653576437587658,-0.015427769985974726
test,42,overall,threshold_500nm_f1,0.81877444589309,0.8193891102257637,0.0006146643326736534
test,42,overall,threshold_500nm_auroc,0.9183763005642388,0.9181783466495949,-0.00019795391464394463
test,42,overall,threshold_500nm_auprc,0.8687853989863005,0.8699993772123359,0.001213978226035417
test,42,single,all_spearman,0.7558227109076566,0.7592013792166882,0.0033786683090315517
test,42,single,all_pearson,0.7794224510902447,0.7896748726532361,0.010252421562991443
test,42,single,all_rmse,0.9296144721760881,0.9013948789050794,-0.028219593271008647
test,42,single,exact_spearman,0.7501650028972725,0.7559905405229601,0.005825537625687605
test,42,single,exact_pearson,0.7624547365183728,0.7762780584556013,0.013823321937228461
test,42,single,exact_rmse,0.9323943275153025,0.9014999225903992,-0.03089440492490325
test,42,single,threshold_500nm_accuracy,0.8328912466843501,0.8315649867374005,-0.0013262599469495706
test,42,single,threshold_500nm_balanced_accuracy,0.8389424432042392,0.83148913209796,-0.007453311106279115
test,42,single,threshold_500nm_precision,0.6956521739130435,0.7013888888888888,0.005736714975845381
test,42,single,threshold_500nm_recall,0.8559670781893004,0.831275720164609,-0.024691358024691357
test,42,single,threshold_500nm_f1,0.7675276752767527,0.7608286252354048,-0.006699050041347854
test,42,single,threshold_500nm_auroc,0.9158995916986784,0.9145466405740378,-0.0013529511246406223
test,42,single,threshold_500nm_auprc,0.8384518471739014,0.8371282554475543,-0.0013235917263471064
test,42,flanks_agree,all_spearman,0.7410819163814332,0.7467145693879549,0.005632653006521715
test,42,flanks_agree,all_pearson,0.7777613084843426,0.7785970923983246,0.0008357839139820911
test,42,flanks_agree,all_rmse,1.1039227403283114,1.101050541906406,-0.0028721984219053365
test,42,flanks_agree,exact_spearman,0.6919332042400379,0.6923913350356223,0.0004581307955844327
test,42,flanks_agree,exact_pearson,0.7201707439885549,0.7275644373702366,0.007393693381681721
test,42,flanks_agree,exact_rmse,1.108868678172044,1.0908477729511485,-0.0180209052208955
test,42,flanks_agree,threshold_500nm_accuracy,0.8576642335766423,0.864963503649635,0.007299270072992692
test,42,flanks_agree,threshold_500nm_balanced_accuracy,0.8492140657916059,0.8592070436990222,0.009992977907416378
test,42,flanks_agree,threshold_500nm_precision,0.8392857142857143,0.8580246913580247,0.018738977072310425
test,42,flanks_agree,threshold_500nm_recall,0.9215686274509803,0.9084967320261438,-0.013071895424836555
test,42,flanks_agree,threshold_500nm_f1,0.8785046728971961,0.8825396825396825,0.004035009642486376
test,42,flanks_agree,threshold_500nm_auroc,0.9042024523307945,0.9096040620104792,0.005401609679684616
test,42,flanks_agree,threshold_500nm_auprc,0.8862183625320144,0.8978638966261063,0.01164553409409197
test,42,within_gene_canonical,all_spearman,0.7296270204473301,0.7281037907595486,-0.0015232296877815132
test,42,within_gene_canonical,all_pearson,0.7405364978345421,0.7144938781976193,-0.02604261963692278
test,42,within_gene_canonical,all_rmse,1.1791515051566646,1.2273663193229036,0.04821481416623907
test,42,within_gene_canonical,exact_spearman,0.6892694969155052,0.693789296895279,0.004519799979773809
test,42,within_gene_canonical,exact_pearson,0.6792139573518203,0.6711858423290963,-0.008028115022724047
test,42,within_gene_canonical,exact_rmse,1.0619488713584948,1.0753677653380511,0.013418893979556312
test,42,within_gene_canonical,threshold_500nm_accuracy,0.8,0.8,0.0
test,42,within_gene_canonical,threshold_500nm_balanced_accuracy,0.8,0.8,0.0
test,42,within_gene_canonical,threshold_500nm_precision,0.75,0.75,0.0
test,42,within_gene_canonical,threshold_500nm_recall,0.9,0.9,0.0
test,42,within_gene_canonical,threshold_500nm_f1,0.8181818181818182,0.8181818181818182,0.0
test,42,within_gene_canonical,threshold_500nm_auroc,0.88,0.92,0.040000000000000036
test,42,within_gene_canonical,threshold_500nm_auprc,0.8860245310245312,0.923531746031746,0.03750721500721488
test,42,cross_gene_unresolved,all_spearman,0.7218946801620552,0.7110137985662158,-0.010880881595839331
test,42,cross_gene_unresolved,all_pearson,0.7224340592239534,0.7124737368057719,-0.009960322418181566
test,42,cross_gene_unresolved,all_rmse,0.9439191629826333,0.9403126196220399,-0.003606543360593406
test,42,cross_gene_unresolved,exact_spearman,0.7784763260648495,0.7425636495607932,-0.03591267650405627
test,42,cross_gene_unresolved,exact_pearson,0.7529394549106755,0.7288123634800824,-0.024127091430593106
test,42,cross_gene_unresolved,exact_rmse,0.7282308579311059,0.7795040884251858,0.05127323049407995
test,42,cross_gene_unresolved,threshold_500nm_accuracy,0.75,0.7222222222222222,-0.02777777777777779
test,42,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.75625,0.725,-0.03125
test,42,cross_gene_unresolved,threshold_500nm_precision,0.8235294117647058,0.7777777777777778,-0.04575163398692805
test,42,cross_gene_unresolved,threshold_500nm_recall,0.7,0.7,0.0
test,42,cross_gene_unresolved,threshold_500nm_f1,0.7567567567567567,0.7368421052631577,-0.019914651493598945
test,42,cross_gene_unresolved,threshold_500nm_auroc,0.896875,0.871875,-0.025000000000000022
test,42,cross_gene_unresolved,threshold_500nm_auprc,0.9003378750685759,0.8805355661691475,-0.019802308899428356
test,42,within_gene_unresolved,all_rmse,0.1547832489013672,0.14319992065429688,-0.011583328247070312
test,42,within_gene_unresolved,threshold_500nm_accuracy,1.0,1.0,0.0
test,42,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.5,0.5,0.0
test,42,within_gene_unresolved,threshold_500nm_precision,0.0,0.0,0.0
test,42,within_gene_unresolved,threshold_500nm_recall,0.0,0.0,0.0
test,42,within_gene_unresolved,threshold_500nm_f1,0.0,0.0,0.0
test,42,unresolved_union,all_spearman,0.7253785966722787,0.7222781785375624,-0.0031004181347162874
test,42,unresolved_union,all_pearson,0.733301541456257,0.7237295261572164,-0.009572015299040615
test,42,unresolved_union,all_rmse,0.9314237831172772,0.9278173724015174,-0.0036064107157598446
test,42,unresolved_union,exact_spearman,0.7784763260648495,0.7425636495607932,-0.03591267650405627
test,42,unresolved_union,exact_pearson,0.7529394549106755,0.7288123634800824,-0.024127091430593106
test,42,unresolved_union,exact_rmse,0.7282308579311059,0.7795040884251858,0.05127323049407995
test,42,unresolved_union,threshold_500nm_accuracy,0.7567567567567568,0.7297297297297297,-0.027027027027027084
test,42,unresolved_union,threshold_500nm_balanced_accuracy,0.7617647058823529,0.7323529411764705,-0.02941176470588236
test,42,unresolved_union,threshold_500nm_precision,0.8235294117647058,0.7777777777777778,-0.04575163398692805
test,42,unresolved_union,threshold_500nm_recall,0.7,0.7,0.0
test,42,unresolved_union,threshold_500nm_f1,0.7567567567567567,0.7368421052631577,-0.019914651493598945
test,42,unresolved_union,threshold_500nm_auroc,0.9029411764705882,0.8794117647058823,-0.02352941176470591
test,42,unresolved_union,threshold_500nm_auprc,0.9003378750685759,0.8805355661691475,-0.019802308899428356
test,42,unmapped,all_spearman,0.7739807058943973,0.7772829843253782,0.003302278430980965
test,42,unmapped,all_pearson,0.7893326278994596,0.7889289343375333,-0.00040369356192626604
test,42,unmapped,all_rmse,0.9837749602891981,0.9730114300206683,-0.01076353026852983
test,42,unmapped,exact_spearman,0.649562046869538,0.6683377785455561,0.018775731676018093
test,42,unmapped,exact_pearson,0.6876086965110787,0.6888186742825175,0.0012099777714388305
test,42,unmapped,exact_rmse,1.0846624899205164,1.0837675720088011,-0.0008949179117152539
test,42,unmapped,threshold_500nm_accuracy,0.8405103668261563,0.8500797448165869,0.009569377990430561
test,42,unmapped,threshold_500nm_balanced_accuracy,0.8445224431235909,0.8525312564050009,0.00800881328141001
test,42,unmapped,threshold_500nm_precision,0.7876923076923077,0.8083067092651757,0.02061440157286798
test,42,unmapped,threshold_500nm_recall,0.89198606271777,0.8815331010452961,-0.010452961672473893
test,42,unmapped,threshold_500nm_f1,0.8366013071895425,0.8433333333333334,0.00673202614379087
test,42,unmapped,threshold_500nm_auroc,0.9208136913301906,0.9224328755892601,0.0016191842590694838
test,42,unmapped,threshold_500nm_auprc,0.8864530445415951,0.8908871385111341,0.004434093969538977
test,43,overall,all_spearman,0.8043501744818311,0.7922384506655111,-0.012111723816319975
test,43,overall,all_pearson,0.8172696614616985,0.8040113183081663,-0.013258343153532248
test,43,overall,all_rmse,0.8862226769225489,0.9235893848139416,0.037366707891392736
test,43,overall,exact_spearman,0.7768809197137901,0.7643270088255877,-0.012553910888202457
test,43,overall,exact_pearson,0.7730046016403956,0.7586639315199448,-0.014340670120450816
test,43,overall,exact_rmse,0.9491531563746215,0.980105228591927,0.03095207221730545
test,43,overall,threshold_500nm_accuracy,0.8590643274853801,0.835672514619883,-0.023391812865497075
test,43,overall,threshold_500nm_balanced_accuracy,0.8600986277873071,0.8381788665879575,-0.021919761199349574
test,43,overall,threshold_500nm_precision,0.818297331639136,0.7842170160295932,-0.03408031560954283
test,43,overall,threshold_500nm_recall,0.8679245283018868,0.8571428571428571,-0.010781671159029727
test,43,overall,threshold_500nm_f1,0.842380640941792,0.8190598840952994,-0.023320756846492596
test,43,overall,threshold_500nm_auroc,0.9248220690116059,0.918664097480564,-0.006157971531041917
test,43,overall,threshold_500nm_auprc,0.885539275805,0.8762510637194494,-0.00928821208555064
test,43,single,all_spearman,0.8010847313008422,0.7929701799954415,-0.00811455130540073
test,43,single,all_pearson,0.8321170048533857,0.8167541806259109,-0.015362824227474814
test,43,single,all_rmse,0.8212667914325767,0.8653108134953897,0.04404402206281299
test,43,single,exact_spearman,0.8040395571110256,0.7933387136150015,-0.01070084349602407
test,43,single,exact_pearson,0.8179842354763122,0.8024263279272993,-0.015557907549012873
test,43,single,exact_rmse,0.8371056523894483,0.8755657139506449,0.038460061561196524
test,43,single,threshold_500nm_accuracy,0.8731642189586115,0.8477970627503337,-0.025367156208277786
test,43,single,threshold_500nm_balanced_accuracy,0.866090620892291,0.842217582927395,-0.023873037964896038
test,43,single,threshold_500nm_precision,0.8136200716845878,0.7708333333333334,-0.04278673835125446
test,43,single,threshold_500nm_recall,0.8407407407407408,0.8222222222222222,-0.0185185185185186
test,43,single,threshold_500nm_f1,0.8269581056466303,0.7956989247311829,-0.03125918091544744
test,43,single,threshold_500nm_auroc,0.9349609526018712,0.9308165158895848,-0.00414443671228637
test,43,single,threshold_500nm_auprc,0.8997208911598364,0.8879400529769669,-0.011780838182869569
test,43,flanks_agree,all_spearman,0.8030706832361472,0.7861549669193337,-0.016915716316813434
test,43,flanks_agree,all_pearson,0.806208316418696,0.775374181062085,-0.030834135356610948
test,43,flanks_agree,all_rmse,0.9567100647373684,1.0104528144000233,0.05374274966265491
test,43,flanks_agree,exact_spearman,0.6942004538837871,0.6635208818600473,-0.03067957202373983
test,43,flanks_agree,exact_pearson,0.7113502822507379,0.6635362902315378,-0.04781399201920011
test,43,flanks_agree,exact_rmse,1.0327891510858318,1.0905513643988662,0.05776221331303444
test,43,flanks_agree,threshold_500nm_accuracy,0.8253275109170306,0.7991266375545851,-0.026200873362445476
test,43,flanks_agree,threshold_500nm_balanced_accuracy,0.8162985588972431,0.7908442982456141,-0.025454260651629035
test,43,flanks_agree,threshold_500nm_precision,0.8345323741007195,0.8175182481751825,-0.01701412592553697
test,43,flanks_agree,threshold_500nm_recall,0.8721804511278195,0.8421052631578947,-0.03007518796992481
test,43,flanks_agree,threshold_500nm_f1,0.8529411764705883,0.8296296296296297,-0.023311546840958597
test,43,flanks_agree,threshold_500nm_auroc,0.9039786967418546,0.8904291979949874,-0.013549498746867172
test,43,flanks_agree,threshold_500nm_auprc,0.9111202847295192,0.8927468030939022,-0.01837348163561703
test,43,within_gene_canonical,all_spearman,0.6743211485986372,0.8434754889394985,0.1691543403408613
test,43,within_gene_canonical,all_pearson,0.8591631484053491,0.8776639172068836,0.018500768801534506
test,43,within_gene_canonical,all_rmse,0.6527365351033436,0.6215709788230863,-0.0311655562802573
test,43,within_gene_canonical,exact_spearman,0.23728949893812476,0.7163882967941481,0.4790987978560233
test,43,within_gene_canonical,exact_pearson,0.6411180187359434,0.6751650596013351,0.034047040865391676
test,43,within_gene_canonical,exact_rmse,0.7215072629978375,0.6701215613465957,-0.05138570165124179
test,43,within_gene_canonical,threshold_500nm_accuracy,1.0,0.95,-0.050000000000000044
test,43,within_gene_canonical,threshold_500nm_balanced_accuracy,1.0,0.9545454545454546,-0.045454545454545414
test,43,within_gene_canonical,threshold_500nm_precision,1.0,1.0,0.0
test,43,within_gene_canonical,threshold_500nm_recall,1.0,0.9090909090909091,-0.09090909090909094
test,43,within_gene_canonical,threshold_500nm_f1,1.0,0.9523809523809523,-0.04761904761904767
test,43,within_gene_canonical,threshold_500nm_auroc,1.0,1.0,0.0
test,43,within_gene_canonical,threshold_500nm_auprc,1.0,1.0,0.0
test,43,cross_gene_unresolved,all_spearman,0.8450115874175846,0.8994045323841628,0.054392944966578205
test,43,cross_gene_unresolved,all_pearson,0.8718645138737487,0.9103370801947906,0.0384725663210419
test,43,cross_gene_unresolved,all_rmse,0.8876374321750296,0.7077578864955428,-0.17987954567948672
test,43,cross_gene_unresolved,exact_spearman,0.7939614563220742,0.8664392656128859,0.07247780929081171
test,43,cross_gene_unresolved,exact_pearson,0.8220282621579508,0.862633632792005,0.04060537063405423
test,43,cross_gene_unresolved,exact_rmse,0.9222387624638226,0.7304125910364572,-0.19182617142736547
test,43,cross_gene_unresolved,threshold_500nm_accuracy,0.9032258064516129,0.9032258064516129,0.0
test,43,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.8940217391304348,0.8940217391304348,0.0
test,43,cross_gene_unresolved,threshold_500nm_precision,0.9545454545454546,0.9545454545454546,0.0
test,43,cross_gene_unresolved,threshold_500nm_recall,0.9130434782608695,0.9130434782608695,0.0
test,43,cross_gene_unresolved,threshold_500nm_f1,0.9333333333333332,0.9333333333333332,0.0
test,43,cross_gene_unresolved,threshold_500nm_auroc,0.9456521739130435,0.9402173913043478,-0.005434782608695676
test,43,cross_gene_unresolved,threshold_500nm_auprc,0.979416626507756,0.9788415068277768,-0.0005751196799791414
test,43,within_gene_unresolved,all_spearman,0.8582534384177868,0.8582534384177868,0.0
test,43,within_gene_unresolved,all_pearson,0.9311579826601087,0.9160846989714285,-0.015073283688680217
test,43,within_gene_unresolved,all_rmse,0.8803675700306157,0.9835279983325684,0.10316042830195271
test,43,within_gene_unresolved,exact_spearman,0.47809144373375745,0.47809144373375745,0.0
test,43,within_gene_unresolved,exact_pearson,0.9044677673061046,0.4199007234009775,-0.48456704390512706
test,43,within_gene_unresolved,exact_rmse,1.1341187420579564,1.2671731261318075,0.13305438407385117
test,43,within_gene_unresolved,threshold_500nm_accuracy,1.0,1.0,0.0
test,43,within_gene_unresolved,threshold_500nm_balanced_accuracy,1.0,1.0,0.0
test,43,within_gene_unresolved,threshold_500nm_precision,1.0,1.0,0.0
test,43,within_gene_unresolved,threshold_500nm_recall,1.0,1.0,0.0
test,43,within_gene_unresolved,threshold_500nm_f1,1.0,1.0,0.0
test,43,within_gene_unresolved,threshold_500nm_auroc,1.0,1.0,0.0
test,43,within_gene_unresolved,threshold_500nm_auprc,1.0,1.0,0.0
test,43,unresolved_union,all_spearman,0.8323588952879007,0.8753818493009995,0.043022954013098746
test,43,unresolved_union,all_pearson,0.8928241013709656,0.9120423607274846,0.019218259356518996
test,43,unresolved_union,all_rmse,0.8858697961444695,0.7840145474919059,-0.10185524865256357
test,43,unresolved_union,exact_spearman,0.7366815078037102,0.8113906881462312,0.07470918034252094
test,43,unresolved_union,exact_pearson,0.8083917467962146,0.8287135667322821,0.02032181993606752
test,43,unresolved_union,exact_rmse,0.9630227122461433,0.850128673264031,-0.11289403898211237
test,43,unresolved_union,threshold_500nm_accuracy,0.926829268292683,0.926829268292683,0.0
test,43,unresolved_union,threshold_500nm_balanced_accuracy,0.9238505747126436,0.9238505747126436,0.0
test,43,unresolved_union,threshold_500nm_precision,0.9642857142857143,0.9642857142857143,0.0
test,43,unresolved_union,threshold_500nm_recall,0.9310344827586207,0.9310344827586207,0.0
test,43,unresolved_union,threshold_500nm_f1,0.9473684210526316,0.9473684210526316,0.0
test,43,unresolved_union,threshold_500nm_auroc,0.9712643678160919,0.9683908045977011,-0.002873563218390829
test,43,unresolved_union,threshold_500nm_auprc,0.9873261867431717,0.9867791820197269,-0.0005470047234448216
test,43,unmapped,all_spearman,0.779275819184299,0.7638627952353383,-0.015413023948960713
test,43,unmapped,all_pearson,0.795239237995226,0.7852305870825413,-0.010008650912684658
test,43,unmapped,all_rmse,0.9357401558914533,0.9698088374674833,0.034068681576029936
test,43,unmapped,exact_spearman,0.6666737154273247,0.6562128111988675,-0.010460904228457135
test,43,unmapped,exact_pearson,0.6877686159675676,0.6786865525783399,-0.00908206338922768
test,43,unmapped,exact_rmse,1.0629421475237575,1.0853948374201892,0.022452689896431677
test,43,unmapped,threshold_500nm_accuracy,0.8464977645305514,0.8256333830104322,-0.020864381520119157
test,43,unmapped,threshold_500nm_balanced_accuracy,0.8497455676628187,0.8315846729240839,-0.018160894738734834
test,43,unmapped,threshold_500nm_precision,0.796969696969697,0.7614942528735632,-0.03547544409613379
test,43,unmapped,threshold_500nm_recall,0.8795986622073578,0.8862876254180602,0.006688963210702337
test,43,unmapped,threshold_500nm_f1,0.8362480127186009,0.8191653786707883,-0.017082634047812628
test,43,unmapped,threshold_500nm_auroc,0.9114746286906175,0.9031763584708886,-0.008298270219728843
test,43,unmapped,threshold_500nm_auprc,0.8581581485379193,0.8526116393522782,-0.005546509185641035
test,44,overall,all_spearman,0.7896532892665682,0.8024064619210683,0.012753172654500156
test,44,overall,all_pearson,0.7920285951655337,0.7985202137812495,0.0064916186157157885
test,44,overall,all_rmse,0.928463778423504,0.9172824564021022,-0.011181322021401874
test,44,overall,exact_spearman,0.7490209923111791,0.7629060699866757,0.013885077675496516
test,44,overall,exact_pearson,0.7436757740792086,0.7508267645033294,0.007150990424120818
test,44,overall,exact_rmse,0.9894253656966546,0.9857285607700448,-0.0036968049266098424
test,44,overall,threshold_500nm_accuracy,0.8433734939759037,0.8508318990246702,0.007458405048766492
test,44,overall,threshold_500nm_balanced_accuracy,0.8415424903902657,0.844980699664131,0.003438209273865289
test,44,overall,threshold_500nm_precision,0.8065789473684211,0.8359046283309958,0.029325680962574707
test,44,overall,threshold_500nm_recall,0.8294993234100135,0.8064952638700947,-0.023004059539918797
test,44,overall,threshold_500nm_f1,0.8178785857238159,0.8209366391184573,0.00305805339464138
test,44,overall,threshold_500nm_auroc,0.916454614559354,0.9227548533875324,0.006300238828178428
test,44,overall,threshold_500nm_auprc,0.8640378261896502,0.8665350397238599,0.00249721353420973
test,44,single,all_spearman,0.7939148038664647,0.8117781113559638,0.017863307489499047
test,44,single,all_pearson,0.8062976939670276,0.8174675697801448,0.011169875813117236
test,44,single,all_rmse,0.8841304750484739,0.8693740133553213,-0.01475646169315259
test,44,single,exact_spearman,0.775708802453009,0.7976075111542146,0.021898708701205583
test,44,single,exact_pearson,0.7904507540314575,0.8061805762762085,0.015729822244751057
test,44,single,exact_rmse,0.9039105418741538,0.8876944923526867,-0.016216049521467046
test,44,single,threshold_500nm_accuracy,0.8388746803069054,0.8439897698209718,0.005115089514066473
test,44,single,threshold_500nm_balanced_accuracy,0.8250466853408029,0.819327731092437,-0.005718954248365993
test,44,single,threshold_500nm_precision,0.8146853146853147,0.8709677419354839,0.05628242725016919
test,44,single,threshold_500nm_recall,0.761437908496732,0.7058823529411765,-0.05555555555555547
test,44,single,threshold_500nm_f1,0.7871621621621623,0.7797833935018051,-0.007378768660357138
test,44,single,threshold_500nm_auroc,0.9160007140110946,0.9254544955236996,0.009453781512605008
test,44,single,threshold_500nm_auprc,0.8590502694086152,0.8856777803898594,0.026627510981244273
test,44,flanks_agree,all_spearman,0.6073198978525192,0.6327586756717426,0.025438777819223435
test,44,flanks_agree,all_pearson,0.6669162557493827,0.6705185361747559,0.003602280425373139
test,44,flanks_agree,all_rmse,1.1521398698521188,1.157277769481705,0.005137899629586107
test,44,flanks_agree,exact_spearman,0.4110075094737977,0.4587313982630776,0.04772388878927991
test,44,flanks_agree,exact_pearson,0.4610342767029287,0.4887062710023541,0.027671994299425406
test,44,flanks_agree,exact_rmse,1.1985867267807346,1.195936352488551,-0.0026503742921837325
test,44,flanks_agree,threshold_500nm_accuracy,0.8016194331983806,0.805668016194332,0.004048582995951455
test,44,flanks_agree,threshold_500nm_balanced_accuracy,0.780951405951406,0.7876740376740377,0.006722631722631656
test,44,flanks_agree,threshold_500nm_precision,0.803680981595092,0.8125,0.008819018404907952
test,44,flanks_agree,threshold_500nm_recall,0.8851351351351351,0.8783783783783784,-0.006756756756756688
test,44,flanks_agree,threshold_500nm_f1,0.8424437299035369,0.8441558441558441,0.0017121142523072175
test,44,flanks_agree,threshold_500nm_auroc,0.8170898170898171,0.8332650832650833,0.016175266175266212
test,44,flanks_agree,threshold_500nm_auprc,0.8389803652398776,0.8246423456815808,-0.014338019558296833
test,44,within_gene_canonical,all_spearman,0.6550802351708411,0.735592889772844,0.08051265460200285
test,44,within_gene_canonical,all_pearson,0.7494617810460477,0.8664817008471744,0.11701991980112669
test,44,within_gene_canonical,all_rmse,0.9506837405385787,0.728053615199399,-0.2226301253391797
test,44,within_gene_canonical,exact_spearman,0.39506925531585907,0.5864309258594783,0.19136167054361924
test,44,within_gene_canonical,exact_pearson,0.6092732051902789,0.7919987632053601,0.18272555801508117
test,44,within_gene_canonical,exact_rmse,1.1098146522619894,0.8209191292852475,-0.2888955229767419
test,44,within_gene_canonical,threshold_500nm_accuracy,0.8666666666666667,0.9333333333333333,0.06666666666666665
test,44,within_gene_canonical,threshold_500nm_balanced_accuracy,0.8611111111111112,0.9166666666666667,0.05555555555555558
test,44,within_gene_canonical,threshold_500nm_precision,0.8333333333333334,1.0,0.16666666666666663
test,44,within_gene_canonical,threshold_500nm_recall,0.8333333333333334,0.8333333333333334,0.0
test,44,within_gene_canonical,threshold_500nm_f1,0.8333333333333334,0.9090909090909091,0.07575757575757569
test,44,within_gene_canonical,threshold_500nm_auroc,0.9074074074074074,0.9814814814814815,0.07407407407407407
test,44,within_gene_canonical,threshold_500nm_auprc,0.8178571428571427,0.9761904761904763,0.15833333333333355
test,44,cross_gene_unresolved,all_spearman,0.7832682644305202,0.7736715432707374,-0.009596721159782828
test,44,cross_gene_unresolved,all_pearson,0.9034337336748465,0.8756946454446426,-0.02773908823020388
test,44,cross_gene_unresolved,all_rmse,0.7911048003616972,0.8425969028364937,0.05149210247479652
test,44,cross_gene_unresolved,exact_spearman,0.6654160321584577,0.6275848064838947,-0.037831225674562985
test,44,cross_gene_unresolved,exact_pearson,0.7649163840883726,0.7008761021585518,-0.06404028192982081
test,44,cross_gene_unresolved,exact_rmse,0.9892128258130052,1.0696130446179961,0.08040021880499093
test,44,cross_gene_unresolved,threshold_500nm_accuracy,0.9365079365079365,0.9206349206349206,-0.015873015873015928
test,44,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.9222826086956522,0.9097826086956522,-0.012499999999999956
test,44,cross_gene_unresolved,threshold_500nm_precision,0.9523809523809523,0.9090909090909091,-0.04329004329004327
test,44,cross_gene_unresolved,threshold_500nm_recall,0.8695652173913043,0.8695652173913043,0.0
test,44,cross_gene_unresolved,threshold_500nm_f1,0.909090909090909,0.888888888888889,-0.02020202020202
test,44,cross_gene_unresolved,threshold_500nm_auroc,0.9956521739130435,0.9891304347826086,-0.006521739130434856
test,44,cross_gene_unresolved,threshold_500nm_auprc,0.9922513686691381,0.9810244764687109,-0.011226892200427163
test,44,within_gene_unresolved,all_spearman,-0.8944271909999159,-0.8944271909999159,0.0
test,44,within_gene_unresolved,all_pearson,-0.9999987666868586,-0.9999987666868586,0.0
test,44,within_gene_unresolved,all_rmse,1.4493247811460799,1.6348638002077658,0.1855390190616859
test,44,within_gene_unresolved,exact_spearman,-0.8944271909999159,-0.8944271909999159,0.0
test,44,within_gene_unresolved,exact_pearson,-0.9999987666868586,-0.9999987666868586,0.0
test,44,within_gene_unresolved,exact_rmse,1.4493247811460799,1.6348638002077658,0.1855390190616859
test,44,within_gene_unresolved,threshold_500nm_accuracy,1.0,1.0,0.0
test,44,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.5,0.5,0.0
test,44,within_gene_unresolved,threshold_500nm_precision,1.0,1.0,0.0
test,44,within_gene_unresolved,threshold_500nm_recall,1.0,1.0,0.0
test,44,within_gene_unresolved,threshold_500nm_f1,1.0,1.0,0.0
test,44,unresolved_union,all_spearman,0.8082055919210311,0.7947044616412443,-0.013501130279786833
test,44,unresolved_union,all_pearson,0.9094277076044767,0.8747836221650834,-0.034644085439393235
test,44,unresolved_union,all_rmse,0.8449191254220172,0.9094791000782873,0.06455997465627006
test,44,unresolved_union,exact_spearman,0.6948587339543054,0.6377440537633781,-0.05711468019092736
test,44,unresolved_union,exact_pearson,0.7756063024816922,0.6971601501053731,-0.07844615237631902
test,44,unresolved_union,exact_rmse,1.0472092962598618,1.142360999240935,0.09515170298107312
test,44,unresolved_union,threshold_500nm_accuracy,0.9402985074626866,0.9253731343283582,-0.014925373134328401
test,44,unresolved_union,threshold_500nm_balanced_accuracy,0.9319444444444445,0.9194444444444444,-0.012500000000000067
test,44,unresolved_union,threshold_500nm_precision,0.96,0.9230769230769231,-0.036923076923076836
test,44,unresolved_union,threshold_500nm_recall,0.8888888888888888,0.8888888888888888,0.0
test,44,unresolved_union,threshold_500nm_f1,0.923076923076923,0.9056603773584906,-0.01741654571843243
test,44,unresolved_union,threshold_500nm_auroc,0.9962962962962963,0.9907407407407407,-0.005555555555555647
test,44,unresolved_union,threshold_500nm_auprc,0.9943995236587829,0.9862447689012185,-0.008154754757564442
test,44,unmapped,all_spearman,0.7786611322955628,0.7826523329190612,0.003991200623498448
test,44,unmapped,all_pearson,0.8115157510819303,0.8178864348674952,0.0063706837855649345
test,44,unmapped,all_rmse,0.8912404366979061,0.8727167594727471,-0.01852367722515902
