epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples
1,0.13661032148143826,0.11788129309813182,3.0484500406309962,0.0139055410400033,1.5799821657128632,0.8637298750691116,0.1122863725759089,2.7694943719543517,0.15312266675755382,0.060373291838914156,0.001,0.1432491306199395,0.01580785713475962,0.17483884872094388,False,,1052,136,0,0.5329540842212737,-0.059130433946847916,-0.08110455423593521,1.8723219633102417,0.625,0.46875,0.0,0.0,0.0,0.546875,0.38656020164489746,24.0
