step,split,metric,value
1,train,out_mhc_is_class2_prob_var,0.0
1,train,out_mhc_species_logits_mean,-2.6696365122067727
1,train,out_mhc_species_logits_var,1.2694834298296374
1,train,out_mhc_species_pred_mean,0.21716101694915255
1,train,out_mhc_species_pred_var,0.02520648503707627
1,train,out_mhc_species_probs_inferred_mean,0.16666667037091012
1,train,out_mhc_species_probs_inferred_var,0.05628943184101599
1,train,out_mhc_species_probs_mean,0.1666666716337204
1,train,out_mhc_species_probs_var,0.138888880610466
1,train,out_mil_contrastive_pairs,32.0
1,train,out_mil_elution_bag_sum_mean,0.995061279858573
1,train,out_mil_elution_prob_mean,0.9903749858928939
1,train,out_mil_elution_prob_var,8.65110752304841e-05
1,train,out_mil_ms_bag_sum_mean,0.995061279858573
1,train,out_mil_ms_prob_mean,0.9903749858928939
1,train,out_mil_ms_prob_var,8.65110752304841e-05
1,train,out_mil_presentation_bag_sum_mean,0.9742290488744186
1,train,out_mil_presentation_contrastive_gap_mean,0.24979144036454165
1,train,out_mil_presentation_prob_mean,0.969739230002387
1,train,out_mil_presentation_prob_var,0.00011154041118177261
1,train,out_ms_detectability_logit_mean,3.1228625183388337
1,train,out_ms_detectability_logit_prob_mean,0.9304759421591031
1,train,out_ms_detectability_logit_prob_var,0.00010763317694431477
1,train,out_ms_detectability_logit_var,0.0242209055034791
1,train,out_ms_logit_mean,9.389556604926868
1,train,out_ms_logit_prob_mean,0.9902457650435172
1,train,out_ms_logit_prob_var,8.453713686622456e-05
1,train,out_ms_logit_var,0.825050532628419
1,train,out_ms_prob_mean,0.9902457650435172
1,train,out_ms_prob_var,8.453713686622456e-05
1,train,out_npfr_length_mean,24.5
1,train,out_npfr_length_norm_mean,0.022064389487318065
1,train,out_npfr_length_norm_var,0.001642924227842556
1,train,out_npfr_length_var,208.2499996120647
1,train,out_pep_vec_mean,0.04543972451050403
1,train,out_pep_vec_var,0.6039899153224493
1,train,out_pmhc_interaction_vec_mean,0.00036062416176595803
1,train,out_pmhc_interaction_vec_var,1.0080246662689467
1,train,out_pmhc_vec_mean,0.00036062416176595803
1,train,out_pmhc_vec_var,1.0080246662689467
1,train,out_presentation_class1_logit_mean,4.026411731364363
1,train,out_presentation_class1_logit_prob_mean,0.9600311745021303
1,train,out_presentation_class1_logit_prob_var,0.0004031081493555491
1,train,out_presentation_class1_logit_var,0.443983115792527
1,train,out_presentation_class1_prob_mean,0.9600311745021303
1,train,out_presentation_class1_prob_var,0.0004031081493555491
1,train,out_presentation_class2_logit_mean,-0.1511878277001492
1,train,out_presentation_class2_logit_prob_mean,0.4628471663947833
1,train,out_presentation_class2_logit_prob_var,0.000784630067863549
1,train,out_presentation_class2_logit_var,0.013113874148861584
1,train,out_presentation_class2_prob_mean,0.4628492510419781
1,train,out_presentation_class2_prob_var,0.0007849392270022151
1,train,out_presentation_invivo_excision_term_mean,0.5407486784240325
1,train,out_presentation_invivo_excision_term_var,0.3062766968209486
1,train,out_presentation_logit_mean,4.026411731364363
1,train,out_presentation_logit_prob_mean,0.9600311745021303
1,train,out_presentation_logit_prob_var,0.0004031081493555491
1,train,out_presentation_logit_var,0.443983115792527
1,train,out_presentation_mixed_logit_mean,4.026411731364363
1,train,out_presentation_mixed_logit_prob_mean,0.9600311745021303
1,train,out_presentation_mixed_logit_prob_var,0.0004031081493555491
1,train,out_presentation_mixed_logit_var,0.443983115792527
1,train,out_presentation_mixed_prob_mean,0.9600311745021303
1,train,out_presentation_mixed_prob_var,0.0004031081493555491
1,train,out_presentation_prob_mean,0.9600311745021303
1,train,out_presentation_prob_var,0.0004031081493555491
1,train,out_processing_class1_logit_mean,-1.1837336820060924
1,train,out_processing_class1_logit_prob_mean,0.24587451717105963
1,train,out_processing_class1_logit_prob_var,0.003078841412897711
1,train,out_processing_class1_logit_var,0.07774432120308028
1,train,out_processing_class1_prob_mean,0.24588418234202822
1,train,out_processing_class1_prob_var,0.0030781611212197754
1,train,out_processing_class2_logit_mean,-0.4510476089130014
1,train,out_processing_class2_logit_prob_mean,0.38943955731593954
1,train,out_processing_class2_logit_prob_var,0.0005430348305785397
1,train,out_processing_class2_logit_var,0.009682551784030461
1,train,out_processing_class2_prob_mean,0.38942800487502144
1,train,out_processing_class2_prob_var,0.0005434901696250979
1,train,out_processing_logit_mean,-1.1837336820060924
1,train,out_processing_logit_prob_mean,0.24587451717105963
1,train,out_processing_logit_prob_var,0.003078841412897711
1,train,out_processing_logit_var,0.07774432120308028
1,train,out_processing_mixed_logit_mean,-1.1837336820060924
1,train,out_processing_mixed_logit_prob_mean,0.24587451717105963
1,train,out_processing_mixed_logit_prob_var,0.003078841412897711
1,train,out_processing_mixed_logit_var,0.07774432120308028
1,train,out_processing_mixed_prob_mean,0.24587451717105963
1,train,out_processing_mixed_prob_var,0.003078841412897711
1,train,out_processing_prob_mean,0.24587451717105963
1,train,out_processing_prob_var,0.003078841412897711
1,train,out_recognition_cd4_logit_mean,-0.12668770441382934
1,train,out_recognition_cd4_logit_prob_mean,0.4688063198226993
1,train,out_recognition_cd4_logit_prob_var,0.00106957557283626
1,train,out_recognition_cd4_logit_var,0.017631587903883496
1,train,out_recognition_cd4_prob_mean,0.4688065726373155
1,train,out_recognition_cd4_prob_var,0.0010695827471771105
1,train,out_recognition_cd8_logit_mean,0.4993400184469203
1,train,out_recognition_cd8_logit_prob_mean,0.6205979843260878
1,train,out_recognition_cd8_logit_prob_var,0.0007950291407523456
1,train,out_recognition_cd8_logit_var,0.014816885719359931
1,train,out_recognition_cd8_prob_mean,0.6206275254993115
1,train,out_recognition_cd8_prob_var,0.0007960514463405361
1,train,out_recognition_mixed_logit_mean,0.4993400184469203
1,train,out_recognition_mixed_logit_prob_mean,0.6205979843260878
1,train,out_recognition_mixed_logit_prob_var,0.0007950291407523456
