epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples,val_dissociation_constant_kd_spearman,val_dissociation_constant_kd_pearson,val_dissociation_constant_kd_rmse_log10,val_dissociation_constant_kd_accuracy,val_dissociation_constant_kd_balanced_accuracy,val_dissociation_constant_kd_precision,val_dissociation_constant_kd_recall,val_dissociation_constant_kd_f1,val_dissociation_constant_kd_auroc,val_dissociation_constant_kd_auprc,val_dissociation_constant_kd_n_samples,val_dissociation_constant_kd_(~ec50)_spearman,val_dissociation_constant_kd_(~ec50)_pearson,val_dissociation_constant_kd_(~ec50)_rmse_log10,val_dissociation_constant_kd_(~ec50)_accuracy,val_dissociation_constant_kd_(~ec50)_balanced_accuracy,val_dissociation_constant_kd_(~ec50)_precision,val_dissociation_constant_kd_(~ec50)_recall,val_dissociation_constant_kd_(~ec50)_f1,val_dissociation_constant_kd_(~ec50)_auroc,val_dissociation_constant_kd_(~ec50)_auprc,val_dissociation_constant_kd_(~ec50)_n_samples,val_dissociation_constant_kd_(~ic50)_spearman,val_dissociation_constant_kd_(~ic50)_pearson,val_dissociation_constant_kd_(~ic50)_rmse_log10,val_dissociation_constant_kd_(~ic50)_accuracy,val_dissociation_constant_kd_(~ic50)_balanced_accuracy,val_dissociation_constant_kd_(~ic50)_precision,val_dissociation_constant_kd_(~ic50)_recall,val_dissociation_constant_kd_(~ic50)_f1,val_dissociation_constant_kd_(~ic50)_auroc,val_dissociation_constant_kd_(~ic50)_auprc,val_dissociation_constant_kd_(~ic50)_n_samples,val_half_maximal_inhibitory_concentration_(ic50)_spearman,val_half_maximal_inhibitory_concentration_(ic50)_pearson,val_half_maximal_inhibitory_concentration_(ic50)_rmse_log10,val_half_maximal_inhibitory_concentration_(ic50)_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_balanced_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_precision,val_half_maximal_inhibitory_concentration_(ic50)_recall,val_half_maximal_inhibitory_concentration_(ic50)_f1,val_half_maximal_inhibitory_concentration_(ic50)_auroc,val_half_maximal_inhibitory_concentration_(ic50)_auprc,val_half_maximal_inhibitory_concentration_(ic50)_n_samples,val_coverage_weighted_spearman
1,0.1479985271890958,0.09012763574719429,84.66978429211304,1.799384334590286,36.271950748283416,20.186806748155504,3.102592460811138,70.85597504116595,5.8164232089184225,5.478201874997467,0.001,0.12159705000280187,0.013332181824757159,0.13420935575551296,False,,1052,3840,0,1.428814375307411,0.2788401246070862,0.29998981952667236,1.6542577743530273,0.6598777770996094,0.5,0.0,0.0,0.0,0.6161565780639648,0.43865227699279785,491.0,-0.01160295121371746,-0.06447001546621323,1.5371438264846802,0.7323943376541138,0.5,0.0,0.0,0.0,0.5040485858917236,0.2712048590183258,71.0,0.05167355015873909,0.02251454070210457,1.5963926315307617,0.7899159789085388,0.5,0.0,0.0,0.0,0.49234041571617126,0.21447235345840454,119.0,0.01239090971648693,0.03595806658267975,1.7582536935806274,0.5642201900482178,0.5,0.0,0.0,0.0,0.4961061179637909,0.4685094356536865,218.0,0.6861592531204224,0.6764622330665588,1.556612253189087,0.6585366129875183,0.5,0.0,0.0,0.0,0.8141534328460693,0.6046839356422424,82.0,0.13120738776894855
2,0.08145906925201415,0.07487696595489979,100.11412695795298,1.832709124777466,48.2251979582943,29.430236958432943,2.1910801245830953,86.89933858439326,3.7787754591554403,3.2740480839274824,0.001,0.059856493556316726,0.01033483203546511,0.08280363675148644,False,,2061,3840,0,0.48955837497487664,0.23934341967105865,0.30650603771209717,1.405807614326477,0.6619144678115845,0.5029940120875835,1.0,0.005988024175167084,0.011904762345609042,0.5888962745666504,0.4531080424785614,491.0,-0.1244802176952362,-0.1498156487941742,1.5811903476715088,0.7323943376541138,0.5,0.0,0.0,0.0,0.32591092586517334,0.25341594219207764,71.0,0.08278022706508636,0.09490644186735153,1.2500605583190918,0.7899159789085388,0.5,0.0,0.0,0.0,0.49106383323669434,0.24351175129413605,119.0,0.16354089975357056,0.1533738523721695,1.510577917098999,0.5688073635101318,0.5052631581202149,1.0,0.010526316240429878,0.020833334216553742,0.5507060289382935,0.513566255569458,218.0,0.7050315141677856,0.7128066420555115,1.1553114652633667,0.6585366129875183,0.5,0.0,0.0,0.0,0.8373016119003296,0.6952144503593445,82.0,0.19281071810698022
3,0.06740308900674184,0.07176133990287781,94.5585061670281,1.8822949575260282,47.28872925136238,23.328080001287162,2.4938488765619695,81.2555341287516,4.835506499744952,3.309369499795139,0.001,0.046715484729688554,0.01925411079618777,0.0761441333569332,False,,3070,3840,0,2.4557937090285122,0.23763695359230042,0.2967230975627899,1.3898338079452515,0.6700611114501953,0.5468876957893372,0.5510203838348389,0.16167664527893066,0.2499999957892466,0.5693797469139099,0.43214151263237,491.0,-0.10466130077838898,-0.03835715353488922,1.4735993146896362,0.7042253613471985,0.48076921701431274,0.0,0.0,0.0,0.3178137540817261,0.22439336776733398,71.0,0.03907563164830208,-0.03561091050505638,1.2598063945770264,0.7899159789085388,0.5,0.0,0.0,0.0,0.49829787015914917,0.20676440000534058,119.0,0.22921879589557648,0.16910521686077118,1.5369294881820679,0.5688073635101318,0.5052631581202149,1.0,0.010526316240429878,0.020833334216553742,0.5875053405761719,0.544455885887146,218.0,0.7336555123329163,0.7272989153862,1.0499529838562012,0.7317073345184326,0.7791005074977875,0.5652173757553101,0.9285714030265808,0.7027026833714666,0.8068782687187195,0.6565988659858704,82.0,0.21907856597432068
