epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib
1,0.10138721786665195,0.08575461958261098,55.988787015,4.172273158999943,23.293415736999926,7.608360975000117,0.909182322000035,33.58927139700006,1.0858204739999877,0.6924918889999958,6.080000000000005e-05,0.11591552902301207,0.02641130042063718,0.15925335374449284,False,,1053,92928,0,0.8427246499999939,55.80769230769231,97.0,25.884615384615383,59.0,52.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
2,0.06115088893033913,0.07634807169875678,56.521149991,4.189621210999903,22.946135781000194,8.256280375999964,0.9248609479999743,34.24560808100014,1.2832597690000114,0.8350712069999986,0.00012060000000000064,0.08267623947154763,0.039672028370836505,0.20089473222814305,False,,2062,92928,0,0.13018662900000777,56.46296296296296,88.0,26.38888888888889,48.0,54.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
3,0.05446542411550018,0.05343815081698053,56.392798126,4.250687812999814,23.1101342259999,8.331631733000336,0.9419407820000458,34.16770374800029,1.0684555520000174,0.7155414549999932,0.00018040000000000094,0.0764503246075392,0.036995649069064614,0.2063965390960271,False,,3071,92928,0,0.11501187599998275,55.0,100.0,25.814814814814813,74.0,54.0,35165197824.0,54794387456.0,32.7501425743103,51.03125
4,0.038374743975965776,0.03916578707011307,54.395799411999974,3.8122017890000564,22.084576441999616,7.74361376799979,0.823581287000394,32.57778213699976,1.1257329929999855,0.8002776469999731,0.0002402000000000009,0.06190645472348228,0.030109798116776117,0.20544610704772953,False,,4080,92928,0,0.16001876100000345,54.9622641509434,88.0,24.9811320754717,48.0,53.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
5,0.029185607459796363,0.04017986653043943,58.711116296,4.500127947001147,24.16032445899998,8.94205425299981,0.9740888569999697,36.10127387499978,1.1962853020000352,0.8285210039999811,0.0002999999999999999,0.053194050231688196,0.02572131698231653,0.16408557296115556,False,,5089,92928,0,0.17378158700000768,53.20754716981132,99.0,24.547169811320753,59.0,53.0,35165197824.0,54794387456.0,32.7501425743103,51.03125
6,0.025389172485708864,0.04034518034142606,55.111691768000014,4.165531054999917,22.429317542000376,8.030029616000093,0.8574750659998358,33.00282811800025,1.0097571019999805,0.6762487919999671,0.0002996711467850862,0.042533758988600345,0.020988765676533502,0.13501270658634715,False,,6098,92928,0,0.11765762700002824,57.63461538461539,82.0,27.25,45.0,52.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
7,0.023960349116648853,0.035823351100963706,53.46994700699997,3.9284816359990486,21.593843185999958,7.6698456479989545,0.7932468969994488,31.705365485998357,0.9996075419999784,0.6488222130000167,0.00029868618928013165,0.0373977744125135,0.018766349782011943,0.12477662777582964,False,,7107,92928,0,0.12702851500000634,56.19607843137255,78.0,25.92156862745098,49.0,51.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
8,0.022133542191411674,0.036987707402338,54.21845723299998,4.465883064999787,21.77704296899941,7.466528666999409,0.8981892339999149,31.82059793799874,1.0279077850000249,0.6509292829999822,0.000297049926099093,0.037583998845569226,0.018088729275578946,0.11624333337178246,False,,8116,92928,0,0.13276999199996453,54.76923076923077,79.0,24.98076923076923,43.0,52.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
9,0.021130088667998464,0.03640117622254526,58.517587117999994,4.744716396000172,23.94709958200042,8.650481610998725,1.008637663999309,35.596617426998364,1.1677898319999258,0.8226087379999854,0.0002947703289517121,0.036596319352002825,0.018113414037644524,0.11541079242216178,False,,9125,92928,0,0.14286930999992364,51.589285714285715,77.0,23.553571428571427,39.0,56.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
10,0.02086274952630284,0.03954814259401139,59.31595069799994,4.714794057999256,24.438100189001148,8.901627738999764,1.0447064370001726,36.34346148500106,1.1378958110000212,0.8211313089999521,0.0002918585038061463,0.034963498572298864,0.017248738724053324,0.11268935728411913,False,,10134,92928,0,0.15860787299993717,50.49122807017544,82.0,23.24561403508772,44.0,57.0,35165267456.0,54794387456.0,32.75020742416382,51.03125
11,0.019379473763412845,0.03738797472461181,56.59836695399997,4.528169997999498,23.080406139001525,8.311245355000665,0.9542678249997607,34.10066754100194,1.053628936999985,0.7011192850000043,0.0002883286367818086,0.03378324907267932,0.01676064286204364,0.10390296614541786,False,,11143,92928,0,0.13462341900003594,53.333333333333336,78.0,24.75925925925926,40.0,54.0,35165263360.0,54794387456.0,32.75020360946655,51.03125
