epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples
1,0.13315075285294475,0.11781220138072968,26.96134658297524,0.017320250626653433,8.239694790914655,1.9135772506706417,2.194921206217259,21.07597587350756,0.9462355836294591,7.781547042075545,0.001,0.14079954875483283,0.01521583850626782,0.17934795217022728,False,,1052,136,0,0.5113492920063436,-0.10521738976240158,-0.09879989922046661,1.8707300424575806,0.625,0.46875,0.0,0.0,0.0,0.515625,0.3657997250556946,24.0
