epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples
1,0.13661032148143826,0.11788129309813182,3.1469894582405686,0.013419459573924541,1.6480537042953074,0.9473548331297934,0.1076055015437305,2.8977856626734138,0.1380667076446116,0.056704916059970856,0.001,0.1432491306199395,0.01580785713475962,0.17483884872094388,False,,1052,136,0,0.5963442083448172,-0.059130433946847916,-0.08110455423593521,1.8723219633102417,0.625,0.46875,0.0,0.0,0.0,0.546875,0.38656020164489746,24.0
2,0.05215163024909356,0.1310166915257772,2.820371374953538,0.01157695846632123,1.5015735402703285,0.7904862118884921,0.1025297068990767,2.5727630839683115,0.12714141607284546,0.05103220883756876,0.001,0.09627136369197693,0.007766026418334205,0.12314088494436755,False,,2061,136,0,0.30859416630119085,-0.29652175307273865,-0.27908656001091003,1.95871102809906,0.6666666865348816,0.5,0.0,0.0,0.0,0.34375,0.2935066819190979,24.0
3,0.04405962407369824,0.1160883257786433,2.7710185418836772,0.011694791726768017,1.485990083310753,0.7904987926594913,0.09932979103177786,2.537382876034826,0.11297666700556874,0.04858754202723503,0.001,0.09822265450081609,0.017911381228586182,0.07763147760377334,False,,3070,136,0,0.29724125005304813,-0.40521737933158875,-0.36374425888061523,1.8530020713806152,0.6666666865348816,0.5,0.0,0.0,0.0,0.2734375,0.2597748041152954,24.0
