run_id,label,epoch,epoch_time_s,train_grad_norm_output,train_loss,train_loss_mhcflurry,val_accuracy,val_auprc,val_auroc,val_balanced_accuracy,val_f1,val_loss,val_n_samples,val_pearson,val_precision,val_recall,val_rmse_log10,val_spearman,train_loss_ce,train_loss_surv,train_n_censored,train_n_exact,val_coverage_90,val_entropy_error_srcc,val_pit_ks,display_label
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,25,1.67,0.02238424679600313,0.023880828477320124,0.023880828477320124,0.867639422416687,0.8939259648323059,0.9346354007720947,0.8574754595756531,0.8293010630992771,0.031214613234624267,1919,0.8278182744979858,0.8522099256515503,0.8075916171073914,0.8812443017959595,0.8161324858665466,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,26,1.66,0.021341423244505633,0.02364397827596938,0.02364397827596938,0.8671182990074158,0.8964175581932068,0.9349980354309082,0.8552701473236084,0.8268838965437194,0.030754590407013893,1919,0.8316382765769958,0.8589562773704529,0.7971203923225403,0.8734737634658813,0.8198028206825256,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,27,1.72,0.019425547582509577,0.023383000010593992,0.023383000010593992,0.8707660436630249,0.9014426469802856,0.9380521774291992,0.870042622089386,0.8422391774904476,0.03026135452091694,1919,0.8352915644645691,0.8193069100379944,0.8664921522140503,0.8620032668113708,0.8235012888908386,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,28,1.96,0.02033138085828453,0.023083112584274323,0.023083112584274323,0.8660760521888733,0.8981139659881592,0.9370231628417969,0.8652603030204773,0.8366179403633902,0.030353139620274305,1919,0.8342354893684387,0.8133498430252075,0.8612565398216248,0.8636873364448547,0.8207932710647583,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,29,1.64,0.017601898482038837,0.02279900362501379,0.02279900362501379,0.8650338649749756,0.8976048231124878,0.9350672364234924,0.863729864358902,0.8349267160317819,0.030310007045045495,1919,0.8337125778198242,0.8136646151542664,0.8573298454284668,0.8627722263336182,0.8212223649024963,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,30,1.64,0.018740671931109468,0.02257618433261504,0.02257618433261504,0.8718082308769226,0.8988425731658936,0.9372055530548096,0.8627110719680786,0.8355615123070498,0.03047531354241073,1919,0.83232581615448,0.8538251519203186,0.8180628418922424,0.8677975535392761,0.8211635947227478,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,31,1.63,0.01958905439823866,0.0222897970835205,0.0222897970835205,0.8671182990074158,0.8995937705039978,0.936691164970398,0.8659045398235321,0.8374760824095208,0.029931722208857536,1919,0.8356611728668213,0.8161490559577942,0.8599476218223572,0.8591899871826172,0.8222025632858276,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,32,1.62,0.019025944280209112,0.02203442409756731,0.02203442409756731,0.8707660436630249,0.8986877799034119,0.9370289444923401,0.8658331632614136,0.8383311525961471,0.02963921893388033,1919,0.8360121250152588,0.8350649476051331,0.8416230082511902,0.8550304770469666,0.8226110339164734,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,33,1.74,0.01904897616229585,0.02182338234098231,0.02182338234098231,0.8733715415000916,0.9011744260787964,0.9376816153526306,0.8675545752048492,0.8406557392188535,0.029854733031243086,1919,0.8356145024299622,0.842312753200531,0.8390052318572998,0.8567795753479004,0.8229396939277649,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,34,1.79,0.01787876140051445,0.02175153411741628,0.02175153411741628,0.8780614733695984,0.8990923762321472,0.9355363249778748,0.8692351579666138,0.8435828905146635,0.029733371920883656,1919,0.8346594572067261,0.8620218634605408,0.8259162306785583,0.8578407168388367,0.8208155632019043,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,35,1.64,0.018823638978246293,0.021236317659743497,0.021236317659743497,0.8686816096305847,0.9013393521308899,0.9374866485595703,0.8616645336151123,0.833773105467884,0.029991790186613798,1919,0.8343761563301086,0.8404255509376526,0.8272251486778259,0.8592873215675354,0.8203140497207642,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,36,1.89,0.019129422882602352,0.02143148625971841,0.02143148625971841,0.8723293542861938,0.8969898223876953,0.936242401599884,0.8646948337554932,0.8376408335076561,0.030053580179810524,1919,0.8333004713058472,0.8483221530914307,0.8272251486778259,0.8609064221382141,0.819564700126648,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,37,1.68,0.01804880090210526,0.021146327531972868,0.021146327531972868,0.867639422416687,0.8969170451164246,0.936214029788971,0.8656727969646454,0.8373879429451158,0.030865871580317616,1919,0.8332455158233643,0.8195488452911377,0.8560209274291992,0.8679715394973755,0.8218752145767212,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,38,1.65,0.01983688068652495,0.02118909658222902,0.02118909658222902,0.8655549883842468,0.8975561857223511,0.9361484050750732,0.8665997982025146,0.8377358539130584,0.031264371471479535,1919,0.8319246768951416,0.8062953948974609,0.8717277646064758,0.8738336563110352,0.8207865357398987,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,39,1.66,0.020798887546006284,0.020980211738191666,0.020980211738191666,0.8744137287139893,0.8972822427749634,0.9357301592826843,0.8688634634017944,0.8421741688496828,0.030289416667073965,1919,0.8344716429710388,0.8427260518074036,0.8416230082511902,0.8596230745315552,0.8204531669616699,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,40,1.62,0.01978204110789983,0.02055350746043393,0.02055350746043393,0.8702449202537537,0.8928758502006531,0.9337968230247498,0.8636278808116913,0.8360763825154282,0.03086187201552093,1919,0.8272753357887268,0.8410596251487732,0.8311518430709839,0.8741135001182556,0.8152294158935547,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,41,1.62,0.019939249434859536,0.020478867299732615,0.020478867299732615,0.8728504180908203,0.8973667025566101,0.9366129636764526,0.867786318063736,0.8407310750494557,0.030535431345924735,1919,0.8307283520698547,0.8385416865348816,0.8429319262504578,0.8673543334007263,0.8183861374855042,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,42,1.61,0.017519267199591536,0.020401469508155447,0.020401469508155447,0.8629494309425354,0.8945077657699585,0.9340200424194336,0.8557948470115662,0.8266315020352141,0.03031170228496194,1919,0.8292990922927856,0.8326693177223206,0.8206806182861328,0.8684824109077454,0.8167828321456909,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,43,1.78,0.020459733246901972,0.020398246215992285,0.020398246215992285,0.8728504180908203,0.8952122926712036,0.9356780052185059,0.8660139441490173,0.8390501405754565,0.030208570882678032,1919,0.8321303129196167,0.8457446694374084,0.8324607610702515,0.8633564710617065,0.8201343417167664,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,44,1.71,0.01930630826925645,0.020285302910526267,0.020285302910526267,0.8681604862213135,0.8922414183616638,0.934813380241394,0.8592376410961151,0.8312208077048363,0.030472923768684268,1919,0.8296561241149902,0.8476190567016602,0.8154450058937073,0.871021568775177,0.8182401061058044,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,45,2.14,0.018134053384305023,0.019855661485649524,0.019855661485649524,0.8738926649093628,0.8922988772392273,0.9356417059898376,0.868209034204483,0.8414154798757657,0.030629380140453577,1919,0.8293193578720093,0.8425197005271912,0.8403141498565674,0.8695808053016663,0.8167714476585388,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,46,1.68,0.015838112124837326,0.019815881186943562,0.019815881186943562,0.8629494309425354,0.8894585967063904,0.9323791861534119,0.8602258563041687,0.8310853973808228,0.03191195917315781,1919,0.8274123668670654,0.8158890008926392,0.8468586206436157,0.8830893039703369,0.8165609240531921,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,47,1.73,0.016543020914140782,0.019732642033305325,0.019732642033305325,0.8707660436630249,0.8951322436332703,0.935735821723938,0.8680486679077148,0.84041184035517,0.031218739924952388,1919,0.8297590017318726,0.8265822529792786,0.8547120690345764,0.8750118613243103,0.8179988265037537,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,48,1.61,0.01822633731377418,0.019425482076943897,0.019425482076943897,0.86086505651474,0.8935885429382324,0.934097170829773,0.8604882061481476,0.8309056469602982,0.03263538097962737,1919,0.8283799886703491,0.8049079775810242,0.8586387634277344,0.8901470899581909,0.8173933029174805,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,49,1.61,0.018893714810981125,0.019457401921514603,0.019457401921514603,0.8749348521232605,0.8943805694580078,0.9341027736663818,0.8670808672904968,0.840637424722459,0.031040131580084562,1919,0.8280010223388672,0.8530997037887573,0.8285340070724487,0.8750426173210144,0.8175312280654907,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc0,c01_mhcflurry_additive_max50k_d32,50,1.6,0.019413638692043843,0.019383682640361003,0.019383682640361003,0.8764981627464294,0.8987948894500732,0.9368838667869568,0.8699304163455963,0.8437706015854701,0.030202791094779968,1919,0.8331440091133118,0.8499336242675781,0.8376963138580322,0.8622880578041077,0.8207517266273499,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc0]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,1,3.45,0.029165471079530287,0.07467689542252509,0.07467689542252509,0.7962480187416077,0.8011555671691895,0.8776614665985107,0.7859828472137451,0.7419141785482418,0.05072597204707563,1919,0.6939586997032166,0.7483355402946472,0.735602080821991,1.1241014003753662,0.7059917449951172,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,2,2.15,0.02490032456250342,0.046708141255085586,0.046708141255085586,0.8160500526428223,0.8354014754295349,0.9025236964225769,0.8214863538742065,0.7859308522585526,0.04392265481874347,1919,0.7473078966140747,0.7322033643722534,0.8481675386428833,1.044507384300232,0.7503371238708496,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,3,2.14,0.020600023049647448,0.04212091240237971,0.04212091240237971,0.8285565376281738,0.849649965763092,0.9122844338417053,0.8363069593906403,0.8024024031397027,0.04061801731586456,1919,0.7706114649772644,0.7413984537124634,0.8743455410003662,1.0034886598587036,0.76728355884552,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,4,2.39,0.0202117062127981,0.03866725927982174,0.03866725927982174,0.8488796353340149,0.8578101396560669,0.9170576333999634,0.8436634540557861,0.8116883092345583,0.03682921500876546,1919,0.78927081823349,0.8054123520851135,0.8180628418922424,0.9586164951324463,0.7806863188743591,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,5,2.12,0.01578754014106559,0.036141498014330864,0.036141498014330864,0.8405419588088989,0.8647257089614868,0.9216620326042175,0.8444912731647491,0.8118080976663989,0.03570900438353419,1919,0.7990824580192566,0.7656612396240234,0.8638743162155151,0.9434264302253723,0.7913027405738831,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,6,2.12,0.014831002152784437,0.034268892660248476,0.034268892660248476,0.8572173118591309,0.8717265725135803,0.9231295585632324,0.8508113920688629,0.8204455885700127,0.03373500518500805,1919,0.8087562322616577,0.8215222954750061,0.8193717002868652,0.9156218767166138,0.7984994649887085,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,7,2.04,0.018178726111340228,0.03364402556517085,0.03364402556517085,0.8535695672035217,0.8726306557655334,0.9257655143737793,0.8491104245185852,0.8181229824961953,0.03323916136287153,1919,0.8113096952438354,0.8092189431190491,0.8272251486778259,0.9106671810150146,0.8012345433235168,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
dist-ba-v6-mainpath-ablation-c01-cc1,c01_mhcflurry_additive_max50k_d32,8,2.06,0.012440798609502247,0.032104883801008836,0.032104883801008836,0.8530484437942505,0.8694398403167725,0.924765944480896,0.8515576422214508,0.8206106785813309,0.03295211656950414,1919,0.8129428029060364,0.7982673048973083,0.8442408442497253,0.9053509831428528,0.8033679127693176,,,,,,,,c01_mhcflurry_additive_max50k_d32 [dist-ba-v6-mainpath-ablation-c01-cc1]
