epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib
1,0.05975742724316179,0.06709729178863413,48.444728294,3.4515078580000136,19.481753978999915,5.338080781000009,0.7363083759999896,26.957159030999915,0.9218272749999983,0.4791886200000022,0.001,0.04286761906137396,0.0011701416753372666,0.056438568223399196,False,,1052,92928,0,0.7103393059999945,64.08695652173913,100.0,30.891304347826086,72.0,46.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
2,0.042543023373141434,0.06432248827289133,48.42054550600001,3.5293330870000688,19.094281598000094,5.888854140999953,0.6945007750001366,27.123930497000188,0.8995592290000047,0.5467347539999992,0.001,0.03253471429520972,0.00026928987366300514,0.058505832238200786,False,,2061,92928,0,0.10612029700000392,62.787234042553195,85.0,28.893617021276597,45.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
3,0.051657705749936667,0.0739789464894463,48.943578114000005,3.7128513320000565,19.27652644200026,5.934235545000149,0.7061151109997752,27.34285594300019,0.8873141299999929,0.5386647150000101,0.001,0.0358830325954075,0.0001815664581568376,0.49637041451391867,False,,3070,92928,0,0.11150830200000428,60.53191489361702,90.0,27.93617021276596,58.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
4,0.04780310676651224,0.08601043877356193,48.06547503600001,3.5988558479999426,18.87655180999991,5.754431215999915,0.6606770700002471,26.70383566600006,0.8744150599999898,0.5377605099999982,0.001,0.02967779800975697,0.0001177198348191187,0.3327625543571,False,,4079,92928,0,0.10676306000002,61.234042553191486,87.0,27.97872340425532,47.0,47.0,35166998528.0,67234693120.0,32.7518196105957,62.6171875
5,0.045254029790273056,0.062383849173784256,48.83177817400002,3.6954989620000447,19.17795047699957,5.920303782999866,0.7016933459998711,27.27553502399934,0.9050074240000185,0.5705799940000134,0.001,0.024142960747947455,0.00013999036592598382,0.06093464692617817,False,,5088,92928,0,0.10991204200001903,60.78260869565217,87.0,28.043478260869566,53.0,46.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
6,0.04164493055218836,0.0616662162629997,48.978918386999965,3.735268104999534,19.29795498699974,6.007962661000249,0.7142772619995981,27.416182009999602,0.8729699520000054,0.5230171480000081,0.001,0.02101936641715836,0.00012317579694007548,0.07233404792697826,False,,6097,92928,0,0.10481255800004874,61.91489361702128,83.0,28.170212765957448,45.0,47.0,35166998528.0,67234693120.0,32.7518196105957,62.6171875
7,0.041393848423417604,0.060991492012844366,48.815265660999955,3.558135308000942,19.3363464589998,5.924225777000345,0.7141168629999015,27.41614321900005,0.9002530289999982,0.5412010910000049,0.001,0.016093435817657455,0.00014652446985559338,0.1223307166562625,False,,7106,92928,0,0.11512779600002432,64.48936170212765,81.0,29.74468085106383,47.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
8,0.03992938032738105,0.08085474941660376,48.53196240200003,3.6513402919998725,19.071234805000984,5.829767172000686,0.6803261559995235,26.99617514500119,0.8879264459999945,0.5269205660000011,0.001,0.011898711883231747,0.00011982956842778419,0.05884394212836988,False,,8115,92928,0,0.10915695199997799,62.170212765957444,100.0,29.27659574468085,61.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
9,0.0390800224160442,0.06181762849583345,48.33465368499998,3.453464411000425,19.11572917400025,5.775006032999556,0.6651188770002818,26.970128987000123,0.8768105400000081,0.5374643630000264,0.001,0.011603944087313906,7.388729271025421e-05,0.05272998010143434,False,,9124,92928,0,0.11830752899999197,61.59574468085106,86.0,27.638297872340427,45.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
10,0.04095003849854975,0.06207106656887952,48.60113478400007,3.668338122999785,19.068568048999964,5.883414673000459,0.6997684790001131,27.067687754000474,0.8861509509999905,0.5297856019999472,0.001,0.011098253545369988,9.094395075733548e-05,0.08401943836280173,False,,10133,92928,0,0.1150258400000439,60.765957446808514,80.0,28.04255319148936,48.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
11,0.04092834403445898,0.05945358775994357,48.15050000999997,3.5732497929998317,18.85513723100064,5.746832421998988,0.649658686998805,26.688141290998487,0.892359660000011,0.5441532910000433,0.001,0.011199234890969136,8.253379647686896e-05,0.07602263116572205,False,,11142,92928,0,0.11263530899998386,64.17391304347827,100.0,30.0,59.0,46.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
12,0.03729791805845975,0.05975842311540071,48.57051278900008,3.670970512999588,18.97045901199988,5.816439472999377,0.7063146310007369,27.041520924999986,0.9712145170000213,0.5770932919999723,0.001,0.008435168821663489,0.00010659344058757058,0.056196273202000824,False,,12151,92928,0,0.12981190000004972,62.95744680851064,86.0,29.106382978723403,48.0,47.0,35167031296.0,67234693120.0,32.75185012817383,62.6171875
13,0.03590626448146568,0.057629036991035235,47.68723689800004,3.510137568998857,18.69054251099874,5.67025098799968,0.6464370309992091,26.39644413199767,0.8662766850000025,0.5229369170000382,0.001,0.006406738475175862,0.0001752869427504135,0.05408025886593553,False,,13160,92928,0,0.11931117300002825,62.97872340425532,100.0,29.48936170212766,71.0,47.0,35166998528.0,67234693120.0,32.7518196105957,62.6171875
14,0.0373270026723708,0.0534614711342489,48.35115609500008,3.594487704000585,18.982628292001095,5.779352170001175,0.6807330809999712,26.85930019300224,0.8874330539999846,0.5291535960000147,0.001,0.006473078593086142,0.0005508361177611346,0.13153663355524567,False,,14169,92928,0,0.11226491700006136,63.680851063829785,83.0,29.02127659574468,46.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
15,0.036870278936320756,0.1104229752193479,48.680072783000014,3.6358030290002716,19.038367184999288,5.816929608001374,0.6765908249991526,27.212533596999833,1.0301964100000305,0.6504495689999885,0.001,0.005978185437159025,0.00025021561116386656,17039.26872712773,False,,15178,92928,0,0.1407534749999968,61.340425531914896,79.0,28.0,40.0,47.0,35167035392.0,67234693120.0,32.751853942871094,62.6171875
16,nan,nan,3.774673548999999,0.3219193779998477,1.5253580259998216,0.47895173499989596,0.06604959700007385,,0.0,0.0,0.001,,,,True,non_finite_gradients,16187,6400,0,0.0,51.5,77.0,24.75,39.0,4.0,15324073472.0,67234693120.0,14.271655559539795,62.6171875
