epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib
1,0.09560505030856316,0.07863267620696741,66.64061687,4.503100283999942,30.092594899000012,9.013179472000203,1.1006619659999473,42.660301617000165,1.3574217160000046,1.0964435639999977,6.080000000000005e-05,0.09463829211877683,0.022643532968804978,0.13990048236257024,False,,1052,92928,0,0.8706473700000004,50.55555555555556,81.0,21.873015873015873,44.0,63.0,35171737600.0,67243081728.0,32.75623321533203,62.625
2,0.04783645830022238,0.04690110617700745,66.617289873,4.570624300999839,29.603160937999718,9.708114492999513,1.1153079859998911,42.849336044999106,1.329863305999993,1.0928893219999907,0.00012060000000000064,0.0669617364585525,0.031811787951854825,0.24003639517063036,False,,2061,92928,0,0.13585099200000172,48.40625,84.0,20.890625,44.0,64.0,35171737600.0,67243081728.0,32.75623321533203,62.625
3,0.03263992318478169,0.038697322940125185,66.43146093700003,4.379182187000083,29.68563151799958,9.568508941999937,1.1007161430001418,42.822994142999676,1.3692627260000165,1.0988748139999984,0.00018040000000000094,0.05293676024324743,0.024982129635644352,0.20561967464441938,False,,3070,92928,0,0.13732557999998107,49.76190476190476,95.0,21.46031746031746,59.0,63.0,35171737600.0,67243081728.0,32.75623321533203,62.625
4,0.028342264409359164,0.03208036435877576,66.37618886000001,4.388880493000045,29.675136677000097,9.595824375000007,1.1173571079995384,42.83331400699973,1.3135311740000475,1.131464673000039,0.0002402000000000009,0.05019754428486221,0.024285916463832827,0.1747375242122348,False,,4079,92928,0,0.12928644500004793,45.75,72.0,19.15625,35.0,64.0,35171389440.0,67243081728.0,32.75590896606445,62.625
5,0.02550563011472383,0.03204443700173322,66.240886493,4.577857987999494,29.398827845999733,9.556114376999687,1.0995204840006636,42.4628579350001,1.3270588859999748,1.0813363420000428,0.0002999999999999999,0.04536285630374202,0.02227734558086539,0.14765210603924495,False,,5088,92928,0,0.14425251000000117,50.45161290322581,69.0,22.14516129032258,52.0,62.0,35171737600.0,67243081728.0,32.75623321533203,62.625
6,0.022560223413646715,0.03433954348678098,66.27616518299999,4.347728031999509,29.66430054099959,9.586109309999642,1.0974317050003037,42.75116517999953,1.3304792679999764,1.0728443560000187,0.0002996711467850862,0.03640923363536612,0.01796219388108739,0.12149713841107566,False,,6097,92928,0,0.1282135580000272,49.50819672131148,84.0,21.016393442622952,44.0,61.0,35171389440.0,67243081728.0,32.75590896606445,62.625
7,0.02094959071516662,0.03006802762255949,67.42986531100001,4.639837270999976,30.10078764700029,9.777054997999755,1.161606033000453,43.48610078700051,1.3346876100000031,1.1119644990000097,0.00029868618928013165,0.03380536279168365,0.017251667080016443,0.11052735542988171,False,,7106,92928,0,0.13402683400005344,48.515625,76.0,21.28125,40.0,64.0,35171737600.0,67243081728.0,32.75623321533203,62.625
8,0.019166209180800874,0.03066581690355259,67.39373922999994,4.627020034000168,30.045932376999758,9.794054543001266,1.1526017510011002,43.41926142900212,1.3404840189999732,1.086188739000022,0.000297049926099093,0.0282769610407223,0.014374467467320113,0.09935327271094338,False,,8115,92928,0,0.14097072300000946,48.390625,100.0,20.859375,64.0,64.0,35171737600.0,67243081728.0,32.75623321533203,62.625
9,0.018633629821405102,0.03016805835068226,67.323073464,4.645726949999812,29.875563094999507,9.725309400998299,1.142068346000201,43.280205625998065,1.3583135349999793,1.1789512490000789,0.0002947703289517121,0.03220886397563877,0.01562559420906272,0.09973667044595458,False,,9124,92928,0,0.14144728099995518,48.82539682539682,95.0,20.46031746031746,59.0,63.0,35171737600.0,67243081728.0,32.75623321533203,62.625
10,0.018469703840425355,0.029652173959595317,67.84651930199993,4.51783717900048,30.371234146001484,9.971755377999784,1.1663230240008033,44.00752570800205,1.3786667229999239,1.1195464370000536,0.0002918585038061463,0.03004878067317524,0.015562735087353483,0.09790326352054733,False,,10133,92928,0,0.13547448799999984,49.90625,81.0,21.625,52.0,64.0,35171737600.0,67243081728.0,32.75623321533203,62.625
