epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib
1,0.09170243158093039,0.0801532818004489,19.787885254,1.6517125369999892,9.392762802999998,3.0332466889999967,0.3997371759999968,13.708590832999993,0.615645188000002,0.2671989769999996,0.001,0.07360887027816386,0.03291345129927933,0.056688337785230504,False,,1052,27136,0,0.8270616229999987,38.89473684210526,81.0,6.526315789473684,16.0,19.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
2,0.05867396846835343,0.04688731208443642,17.756783139000003,1.841971495999946,7.720961494000001,2.6457168040000276,0.3234884710000365,11.62940470500007,0.6197127410000007,0.3195251950000042,0.001,0.08448882342338372,0.040699941107177964,0.11278245976813804,False,,2061,27136,0,0.12156916300000375,42.07692307692308,62.0,7.3076923076923075,14.0,13.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
3,0.04373544342112991,0.0412216866388917,17.723741504000003,1.7317661290000572,7.839971556000002,2.6985891889999394,0.32704909299995677,11.73909295499989,0.5933504399999947,0.28013267699999744,0.001,0.07688566215749662,0.03693832441588697,0.14121441708970928,False,,3070,27136,0,0.1346622289999999,45.8235294117647,62.0,9.058823529411764,14.0,17.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
4,0.03565196121849541,0.040235226741060615,17.73941266099999,1.8833070210000216,7.777151769999961,2.6267082799999883,0.3232448120000555,11.613258971999997,0.6085471840000025,0.27760692599999004,0.001,0.05234291198249519,0.0246481655322821,0.10424429373223933,False,,4079,27136,0,0.12933986400000208,40.1764705882353,59.0,6.352941176470588,13.0,17.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
5,0.03164003562744496,0.03613706794567406,17.462442177,1.8405652170000053,7.61060199900011,2.515006929000023,0.3154773960000341,11.348407553000158,0.6260395169999953,0.28128171199999485,0.001,0.03928719956876356,0.01967563378669257,0.09554261701479573,False,,5088,27136,0,0.1251043699999883,48.0,90.0,9.352941176470589,26.0,17.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
6,0.029806680907056016,0.03401760361157358,17.390001409000007,1.8163483170000916,7.589092181999959,2.4932449420000466,0.31566437299998995,11.27716387999999,0.5856427359999969,0.29351964699999655,0.001,0.043621199842527165,0.02183234773469624,0.0976838385341677,False,,6097,27136,0,0.11829359500001146,42.11764705882353,65.0,7.764705882352941,14.0,17.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
7,0.02853037569812446,0.03447469579987228,17.399994900999985,1.8675498690000296,7.587951794999924,2.5127011369999934,0.3127652789999047,11.3305899679998,0.6217896940000003,0.2953820629999768,0.001,0.043967247390877096,0.020328201800899826,0.09699224320187698,False,,7106,27136,0,0.12197701999997435,46.0625,79.0,9.125,26.0,16.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
8,0.02807847605491022,0.03639220306649804,17.182307621999996,1.6774807250002652,7.547900390999928,2.5217871239996157,0.3117312129998311,11.266085027999395,0.5945754600000157,0.29009084000000485,0.001,0.04304524950150048,0.020514330776918364,0.09351406958955487,False,,8115,27136,0,0.12772652600000356,43.5,54.0,8.125,12.0,16.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
9,0.027178457709697058,0.03240953851491213,17.216137306999997,1.8043845439999302,7.505626183999993,2.4944912800001475,0.3038630259998172,11.174904920999978,0.5828984540000022,0.288025977000018,0.001,0.03366012265604743,0.01761683149421851,0.08583707110300193,False,,9124,27136,0,0.1305786990000115,42.705882352941174,57.0,7.470588235294118,15.0,17.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125
10,0.026067867593945197,0.0352502609603107,17.324069418999983,1.849928196000036,7.548487454000053,2.4898638400000266,0.3134292610000955,11.23729186800017,0.6073873320000018,0.27812398099999314,0.001,0.037503842644263166,0.018298718653177212,0.0833579190701023,False,,10133,27136,0,0.12296169200001827,45.6875,72.0,8.25,15.0,16.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125
