epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib
1,0.09869957265426528,0.08999427547678351,14.972527665000001,1.3451197330000184,6.540532636999993,2.1506150969999815,0.2785602459999925,9.630577430999967,0.48047349399999817,0.18039595700000177,0.001,0.08123744945391882,0.03466020271199827,0.06260839728671731,False,,1052,27136,0,0.7173609570000004,41.93333333333333,62.0,7.666666666666667,16.0,15.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
2,0.07773608914664332,0.05775032937526703,13.230848927,1.398575096000009,5.26110773000002,1.8555557070000006,0.19505723399998942,7.922763312000008,0.43408737100000394,0.17695526999999345,0.001,0.07905385973508817,0.04057128057949466,0.07738088911184225,False,,2061,27136,0,0.10891364900000156,52.0,72.0,10.333333333333334,17.0,12.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
3,0.04889854131582773,0.044827766716480255,13.182470615000007,1.3001229070000164,5.275014388999985,1.879970856,0.1953046569999941,7.95932913799998,0.43446148900000026,0.17457774700000073,0.001,0.07530132330897762,0.03777444633689105,0.13625050851167017,False,,3070,27136,0,0.11319823000000184,48.30769230769231,76.0,9.153846153846153,17.0,13.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
4,0.04076379179111067,0.04368034657090902,13.149799265000006,1.402062548999993,5.222664476000013,1.8530236099999584,0.18965662400001548,7.879367325999986,0.4358479260000081,0.17817468999999164,0.001,0.07568809629475176,0.03525694197858712,0.1386937801048008,False,,4079,27136,0,0.10392927899999904,48.61538461538461,54.0,8.923076923076923,11.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
5,0.035640989149094755,0.040073413169011474,13.468645921000004,1.4719002850000464,5.342367346000017,1.8999455690001241,0.20012426500001368,8.05548663000016,0.43808868500001097,0.17496076499999447,0.001,0.05464413165545929,0.02598599023511164,0.11552150064597447,False,,5088,27136,0,0.11474899800001026,48.46153846153846,83.0,9.0,21.0,13.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
6,0.03340461423163706,0.0384408887475729,13.268040630000002,1.3251162559999585,5.294894916000004,1.8746061300000036,0.20639229200007492,7.970342673000076,0.4258733660000047,0.1685759689999884,0.001,0.05558385890560108,0.025823424413380775,0.1110013428805596,False,,6097,27136,0,0.10608948099999793,48.61538461538461,63.0,9.461538461538462,16.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
7,0.031018926445746196,0.03792876377701759,13.286804633999992,1.4768391430000491,5.255180598000052,1.8666911340000354,0.20430473299997232,7.931207173000061,0.43067532000000597,0.17435538799999506,0.001,0.05066846804407862,0.024527188125521595,0.11512738591373299,False,,7106,27136,0,0.11124926799999457,50.76923076923077,74.0,10.538461538461538,17.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
8,0.03022901395792669,0.0364498496055603,13.161450063000004,1.4316980769999645,5.205058508000022,1.8166956600000503,0.20222495100003357,7.825074147000095,0.42458914099999845,0.17650588699999048,0.001,0.048012503553541426,0.022737055456050263,0.10504362856135681,False,,8115,27136,0,0.10548937499999056,48.23076923076923,56.0,9.076923076923077,11.0,13.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
9,0.028764845592514524,0.03568833181634545,14.071625910000009,1.620186481000104,5.597575240000083,1.9940564300001142,0.2277363179999412,8.506622345000139,0.4924927499999967,0.19476160700000378,0.001,0.04771577633763609,0.02405557799809032,0.1065714998552691,False,,9124,27136,0,0.13180488000000423,49.23076923076923,72.0,9.923076923076923,16.0,13.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
10,0.02834632100080544,0.03747385670430958,14.085092322999998,1.4812951279998856,5.652765047000059,2.0176962520000075,0.22832478499995545,8.655941255000016,0.535694430999996,0.2214607399999977,0.001,0.051267224871895486,0.0249568302553471,0.10401659636689839,False,,10133,27136,0,0.1306780959999969,50.30769230769231,72.0,10.076923076923077,15.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
11,0.02698633686270354,0.03478790353983641,15.334450610999994,1.8563616139996952,6.158451936999967,2.299893856000068,0.2695120490000704,9.417075238000109,0.4943609739999886,0.19485642200001507,0.001,0.040796137131768925,0.021346183039679195,0.09636975254705264,False,,11142,27136,0,0.12808593300002258,41.2,69.0,7.866666666666666,13.0,15.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
12,0.02587457691793734,0.033781357342377305,14.201603136999978,1.6780402610000635,5.70551545099994,2.022162586999997,0.24122402400001874,8.592533991999971,0.4357747550000113,0.18785717500000487,0.001,0.03643019141376095,0.01868346290366069,0.09063694576885839,False,,12151,27136,0,0.1154840140000033,47.642857142857146,73.0,9.214285714285714,17.0,14.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
13,0.026082170828474017,0.03377845627255738,13.666981731999982,1.5670365379998827,5.454247349999889,1.9181403490001685,0.22501300900000842,8.194676548000075,0.4287041460000012,0.1685716940000077,0.001,0.04578488729975603,0.02252493651503214,0.10335611134001946,False,,13160,27136,0,0.10996347599999012,47.15384615384615,77.0,9.0,18.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
14,0.02538795633909275,0.03529341868124902,13.621798068000004,1.4536464699999954,5.459046459999911,1.9318538459999388,0.22633292499992308,8.265633780999764,0.4463744189999943,0.20202613099999667,0.001,0.04141244078167325,0.020093625161220457,0.09567447180818808,False,,14169,27136,0,0.13237944399998014,49.23076923076923,63.0,9.615384615384615,15.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
15,0.02464608821736754,0.03459005965851247,15.55371416700001,1.9068168049998633,6.2839512510000475,2.3455477639999742,0.28182954300004326,9.70226356400002,0.5310911989999738,0.25984380699998155,0.001,0.04039731045520551,0.02086048273957806,0.08950419479087666,False,,15178,27136,0,0.1361957580000137,39.285714285714285,50.0,7.0,10.0,14.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
16,0.024339678170124314,0.03548945626243949,14.62653733900001,1.7732345989999772,5.897082555000196,2.1836126500001,0.2545554029999266,8.951107825000236,0.42729078200000004,0.1885664350000127,0.001,0.03633953395047593,0.018490184133496294,0.08561095448944148,False,,16187,27136,0,0.12009313299998325,41.285714285714285,57.0,7.5,12.0,14.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
17,0.024245581835648924,0.034596877405419946,13.996353551999988,1.529212755999822,5.672108757000018,2.022944128000148,0.23907003400000804,8.571599286000179,0.4529567760000077,0.18451959099999726,0.001,0.05049459411217445,0.024449164287886068,0.10377415333441804,False,,17196,27136,0,0.12606477200000654,51.38461538461539,72.0,10.23076923076923,17.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
18,0.023641396261189343,0.034963050158694386,13.701575813999966,1.5560922650001032,5.441659534999758,1.926362985999873,0.2139670529998341,8.202871809999408,0.4387508859999798,0.18213134999996328,0.001,0.038536846607042985,0.019283994361724933,0.08615801634066987,False,,18205,27136,0,0.11435602599999584,46.214285714285715,72.0,8.857142857142858,16.0,14.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
19,0.023058159434992186,0.03250514203682542,13.47337522600003,1.5042039590001082,5.341985748000241,1.864711052999894,0.21285244200004172,8.037782902000174,0.44655511299998807,0.17167854600000965,0.001,0.0332667682286073,0.017424113871013808,0.08424875273605995,False,,19214,27136,0,0.11482191300001432,52.07692307692308,75.0,10.461538461538462,18.0,13.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
20,0.022432529279645883,0.03319194330833852,12.837394361000008,1.3751346790000412,5.09521446700046,1.7875895489996196,0.18862424200028727,7.654952209000328,0.40691454299997076,0.17660940799999025,0.001,0.038891308473751926,0.019296591862564844,0.08690968364069374,False,,20223,27136,0,0.11462082399998508,51.5,82.0,10.416666666666666,23.0,12.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
21,0.02213833431871432,0.03770433668978512,12.78126318599999,1.2579740919998699,5.090957633000073,1.75856942300004,0.18746721999991678,7.609150559,0.41101932499998384,0.16113695799998595,0.001,0.03714979080246671,0.018960924225831087,0.07962710404560899,False,,21232,27136,0,0.1150145369999791,49.84615384615385,87.0,10.0,19.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
22,0.021670996800135327,0.03201353852637112,12.892617729000051,1.3891221580000206,5.088841614000046,1.7683721969997919,0.18760339799962367,7.632780016999504,0.4158308870000269,0.17213192100001606,0.001,0.027686668792745884,0.015574726177123535,0.07557913079319924,False,,22241,27136,0,0.12167129699997759,54.25,76.0,10.416666666666666,17.0,12.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
23,0.02258886850245719,0.03419270971789956,12.973807933000046,1.4203088940000157,5.152221240000529,1.7797812079999744,0.19695390299978044,7.719120593000298,0.4248484889999986,0.16531575300001577,0.001,0.04489113274242948,0.022079295411339253,0.09505814852939452,False,,23250,27136,0,0.1115702970000143,53.583333333333336,81.0,10.833333333333334,19.0,12.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
24,0.021426908364343755,0.03263820707798004,12.808952028000022,1.2450559979997706,5.110430008999913,1.7924104369998872,0.1843835869999566,7.677064242999791,0.4095893490000435,0.18025086099999044,0.001,0.031095087000388804,0.01654224957229639,0.07907878159487364,False,,24259,27136,0,0.11327938200003018,46.69230769230769,67.0,9.0,13.0,13.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
25,0.020996727383221097,0.03828815626911819,12.789644986999974,1.3450647699997376,5.0560807610000325,1.7537967179996485,0.18145890800002462,7.560552362999715,0.4071357839999905,0.162080192000019,0.001,0.03256294513920974,0.016888183848328853,0.08387578498367503,False,,25268,27136,0,0.11957000199998902,53.5,76.0,9.916666666666666,17.0,12.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
26,0.02155878999323215,0.03460935247130692,12.785257814000033,1.3603183989998797,5.0617569259997595,1.7542301020000082,0.18676738400006343,7.571907363999799,0.40085814299999356,0.16829480899997407,0.001,0.037156434526352915,0.01841197219703667,0.090183793760193,False,,26277,27136,0,0.1103270169999746,50.07692307692308,77.0,9.384615384615385,16.0,13.0,9511293952.0,25253904384.0,8.85808277130127,23.51953125
27,0.020671516340577376,0.03217140189372003,12.765776688000017,1.2450246250004398,5.08903902700024,1.7705563150001353,0.18349895299991204,7.625062937000337,0.41466105300003164,0.16730758900001774,0.001,0.031037141020445122,0.015966526139470697,0.0754979033611541,False,,27286,27136,0,0.11432274700001699,56.666666666666664,73.0,11.25,18.0,12.0,9511293440.0,25253904384.0,8.858082294464111,23.51953125
