epoch,train_loss,val_loss,epoch_wall_s,train_data_wait_s,train_forward_loss_s,train_backward_s,train_optimizer_s,gpu_busy_wall_s,val_wall_s,probe_eval_wall_s,current_lr,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,diverged,divergence_reason,synthetic_seed,observed_train_examples,skipped_train_batches,summary_write_wall_s,gpu_util_mean_pct,gpu_util_peak_pct,gpu_mem_util_mean_pct,gpu_mem_util_peak_pct,gpu_sample_count,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,gpu_peak_allocated_gib,gpu_peak_reserved_gib,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_n_samples,val_dissociation_constant_kd_spearman,val_dissociation_constant_kd_pearson,val_dissociation_constant_kd_rmse_log10,val_dissociation_constant_kd_accuracy,val_dissociation_constant_kd_balanced_accuracy,val_dissociation_constant_kd_precision,val_dissociation_constant_kd_recall,val_dissociation_constant_kd_f1,val_dissociation_constant_kd_auroc,val_dissociation_constant_kd_auprc,val_dissociation_constant_kd_n_samples,val_dissociation_constant_kd_(~ec50)_spearman,val_dissociation_constant_kd_(~ec50)_pearson,val_dissociation_constant_kd_(~ec50)_rmse_log10,val_dissociation_constant_kd_(~ec50)_accuracy,val_dissociation_constant_kd_(~ec50)_balanced_accuracy,val_dissociation_constant_kd_(~ec50)_precision,val_dissociation_constant_kd_(~ec50)_recall,val_dissociation_constant_kd_(~ec50)_f1,val_dissociation_constant_kd_(~ec50)_auroc,val_dissociation_constant_kd_(~ec50)_auprc,val_dissociation_constant_kd_(~ec50)_n_samples,val_dissociation_constant_kd_(~ic50)_spearman,val_dissociation_constant_kd_(~ic50)_pearson,val_dissociation_constant_kd_(~ic50)_rmse_log10,val_dissociation_constant_kd_(~ic50)_accuracy,val_dissociation_constant_kd_(~ic50)_balanced_accuracy,val_dissociation_constant_kd_(~ic50)_precision,val_dissociation_constant_kd_(~ic50)_recall,val_dissociation_constant_kd_(~ic50)_f1,val_dissociation_constant_kd_(~ic50)_auroc,val_dissociation_constant_kd_(~ic50)_auprc,val_dissociation_constant_kd_(~ic50)_n_samples,val_half_maximal_effective_concentration_(ec50)_spearman,val_half_maximal_effective_concentration_(ec50)_pearson,val_half_maximal_effective_concentration_(ec50)_rmse_log10,val_half_maximal_effective_concentration_(ec50)_accuracy,val_half_maximal_effective_concentration_(ec50)_balanced_accuracy,val_half_maximal_effective_concentration_(ec50)_precision,val_half_maximal_effective_concentration_(ec50)_recall,val_half_maximal_effective_concentration_(ec50)_f1,val_half_maximal_effective_concentration_(ec50)_auroc,val_half_maximal_effective_concentration_(ec50)_auprc,val_half_maximal_effective_concentration_(ec50)_n_samples,val_half_maximal_inhibitory_concentration_(ic50)_spearman,val_half_maximal_inhibitory_concentration_(ic50)_pearson,val_half_maximal_inhibitory_concentration_(ic50)_rmse_log10,val_half_maximal_inhibitory_concentration_(ic50)_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_balanced_accuracy,val_half_maximal_inhibitory_concentration_(ic50)_precision,val_half_maximal_inhibitory_concentration_(ic50)_recall,val_half_maximal_inhibitory_concentration_(ic50)_f1,val_half_maximal_inhibitory_concentration_(ic50)_auroc,val_half_maximal_inhibitory_concentration_(ic50)_auprc,val_half_maximal_inhibitory_concentration_(ic50)_n_samples,val_coverage_weighted_spearman
1,0.08940590608794734,0.060730474535375834,20.022704057999995,1.582319142999994,9.161953920999979,2.8075151379999816,0.37796774899999974,13.305108735999964,0.6479052359999997,0.30976669200000373,0.001,0.07463235103498128,0.028123984066833536,0.06548990383587845,False,,1052,27136,0,1.1512324679999963,38.0,61.0,6.842105263157895,15.0,19.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.6634229421615601,0.6457396745681763,1.2036863565444946,0.7738405466079712,0.7545182406902313,0.7433628439903259,0.6596858501434326,0.6990291238688078,0.8545771837234497,0.7587743997573853,1919.0,0.4868360757827759,0.5019267797470093,1.5851643085479736,0.7099236845970154,0.7062289714813232,0.6379310488700867,0.6851851940155029,0.6607142975363804,0.7554112672805786,0.5862144827842712,131.0,0.5116882920265198,0.5931568145751953,1.1555733680725098,0.7871485948562622,0.6574746668338776,0.6410256624221802,0.390625,0.48543689933907724,0.8532938957214355,0.605095624923706,249.0,0.5161070227622986,0.5240957736968994,1.3785550594329834,0.6971014738082886,0.6738677471876144,0.7254902124404907,0.4916943609714508,0.586138625462585,0.7792363166809082,0.6686747074127197,690.0,0.5782085657119751,0.5482857823371887,0.8953887820243835,0.7878788113594055,0.7107143104076385,0.375,0.6000000238418579,0.4615384685922655,0.7428571581840515,0.462525874376297,33.0,0.7838049530982971,0.776763916015625,0.9782872796058655,0.844362735748291,0.8460083901882172,0.7886179089546204,0.8558823466300964,0.8208744805218783,0.9099357724189758,0.8274195194244385,816.0,0.6284343307685455
2,0.050776498286791566,0.04753002105280757,19.502931151000006,1.877997869000005,8.32503842500003,2.839337795000013,0.336849959999995,12.476285018000041,0.6540921360000027,0.32096670199999977,0.001,0.08519672644747806,0.03865234536266483,0.15252562755785332,False,,2061,27136,0,0.4420755850000049,37.44444444444444,58.0,5.777777777777778,12.0,18.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.7382579445838928,0.7362885475158691,1.0925909280776978,0.8129233717918396,0.7938538193702698,0.8045112490653992,0.7002617716789246,0.7487753499560955,0.8947881460189819,0.8132182955741882,1919.0,0.6171141862869263,0.6341421604156494,1.4863935708999634,0.7480915784835815,0.7276334762573242,0.7333333492279053,0.6111111044883728,0.6666666692938684,0.8398268222808838,0.7115233540534973,131.0,0.6019875407218933,0.6680440902709961,1.0612521171569824,0.8393574357032776,0.7539273500442505,0.7400000095367432,0.578125,0.6491228106866509,0.8983108401298523,0.6915831565856934,249.0,0.674363911151886,0.6770022511482239,1.2247778177261353,0.747826099395752,0.7267463207244873,0.8009478449821472,0.5614618062973022,0.660156250906311,0.8559642434120178,0.7707656621932983,690.0,0.7215909361839294,0.6130641102790833,0.9201269745826721,0.8484848737716675,0.5,0.0,0.0,0.0,0.7714285850524902,0.3100000023841858,33.0,0.8215664625167847,0.8234883546829224,0.8979527354240417,0.8688725233078003,0.8691176474094391,0.8245125412940979,0.8705882430076599,0.84692418446221,0.9325815439224243,0.8757327795028687,816.0,0.7244703955424211
3,0.04361419701281021,0.04295241949148476,19.564172477000007,2.0074541570000903,8.335043785999993,2.8195852099999,0.3441854419999615,12.438455569999846,0.6276481189999998,0.3119930129999915,0.001,0.06680994684550955,0.03168630467592262,0.13646078600363085,False,,3070,27136,0,0.4861715140000058,43.77777777777778,87.0,7.944444444444445,24.0,18.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.755744218826294,0.7530915141105652,1.0434798002243042,0.823866605758667,0.8080403804779053,0.8086956739425659,0.7303664684295654,0.7675378233933413,0.8983205556869507,0.8097316026687622,1919.0,0.6584636569023132,0.6834247708320618,1.324187159538269,0.7938931584358215,0.7804232835769653,0.7755101919174194,0.7037037014961243,0.7378640709504048,0.8643579483032227,0.7444872260093689,131.0,0.6007741689682007,0.6761549115180969,1.04798424243927,0.8393574357032776,0.7845861613750458,0.6935483813285828,0.671875,0.6825396797464187,0.9027871489524841,0.703521192073822,249.0,0.7116054892539978,0.7139838337898254,1.1717523336410522,0.7768115997314453,0.7584657967090607,0.8295964002609253,0.6146179437637329,0.7061068681276842,0.8720631003379822,0.8047330379486084,690.0,0.6540775299072266,0.5270697474479675,0.9325510263442993,0.7878788113594055,0.6285714358091354,0.3333333432674408,0.4000000059604645,0.3636363720105699,0.714285671710968,0.2803696393966675,33.0,0.8428628444671631,0.8375977277755737,0.8647922277450562,0.8651960492134094,0.863445371389389,0.8285714387893677,0.8529411554336548,0.840579705187263,0.9345093965530396,0.8890944719314575,816.0,0.7484210183870177
4,0.04035119158830845,0.04408281994983554,20.45649785799999,2.14087064200001,8.713015640999956,3.0085270999999807,0.35774277600003757,13.105289514999967,0.6952483369999953,0.33075566099999776,0.001,0.053843376394087566,0.02519132816221866,0.12597027928350812,False,,4079,27136,0,0.5030105799999944,39.05263157894737,73.0,7.105263157894737,16.0,19.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.7529299259185791,0.7475351095199585,1.0708273649215698,0.8113600611686707,0.7872379422187805,0.82419353723526,0.6688481569290161,0.7384392954158936,0.8956255912780762,0.8208373785018921,1919.0,0.6249666213989258,0.6292720437049866,1.4895037412643433,0.7404580116271973,0.712842732667923,0.75,0.5555555820465088,0.6382978898251739,0.8453583121299744,0.7420629858970642,131.0,0.6130858659744263,0.6787129640579224,1.0615605115890503,0.8393574357032776,0.7692567706108093,0.7142857313156128,0.625,0.6666666740841335,0.9110642075538635,0.7207393050193787,249.0,0.7153581380844116,0.7178341746330261,1.1555393934249878,0.7797101736068726,0.7647943198680878,0.8091286420822144,0.6478405594825745,0.7195572172931863,0.8716104626655579,0.8348140716552734,690.0,0.7536764740943909,0.7148690223693848,0.7993112802505493,0.8484848737716675,0.6642857044935226,0.5,0.4000000059604645,0.4444444481237435,0.8357143402099609,0.449650377035141,33.0,0.8345514535903931,0.8166720867156982,0.9174246788024902,0.8394607901573181,0.8220588266849518,0.8745519518852234,0.7176470756530762,0.7883683382817834,0.928367555141449,0.8800142407417297,816.0,0.7472597358436743
5,0.036806132134823304,0.036572336219251156,20.242001674999997,2.124073261999982,8.512367101999999,2.9201280739999333,0.3416538720000517,12.906642848999994,0.7244090789999973,0.40808472200001233,0.001,0.04404705147344161,0.02098898281537941,0.1142275785220955,False,,5088,27136,0,0.5207481639999969,37.526315789473685,61.0,6.631578947368421,16.0,19.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.7957543134689331,0.801008939743042,0.9325989484786987,0.83897864818573,0.8285703063011169,0.8103683590888977,0.7774869203567505,0.7935871839435438,0.9175846576690674,0.8730738162994385,1919.0,0.7044894099235535,0.7789024114608765,1.1536868810653687,0.8015267252922058,0.7813853025436401,0.8181818127632141,0.6666666865348816,0.7346938874313403,0.9066858887672424,0.861714243888855,131.0,0.6505246758460999,0.7877328991889954,0.8823072910308838,0.8795180916786194,0.8320523500442505,0.7833333611488342,0.734375,0.7580645291539804,0.9433276653289795,0.8329623937606812,249.0,0.745911180973053,0.7578935623168945,1.018822193145752,0.804347813129425,0.795663982629776,0.8051470518112183,0.7275747656822205,0.7643979107954277,0.8885035514831543,0.8628728985786438,690.0,0.7082219123840332,0.6240707039833069,0.8414943218231201,0.7575757503509521,0.4464285671710968,0.0,0.0,0.0,0.75,0.3038235306739807,33.0,0.8528798222541809,0.8442867994308472,0.8293392062187195,0.8651960492134094,0.8642857074737549,0.8248587846755981,0.8588235378265381,0.841498577486546,0.9359613656997681,0.9029586911201477,816.0,0.7755438926134214
6,0.03206203489581931,0.03421381558291614,19.498851001999995,1.9475309370000247,8.307512539000115,2.7700729240000896,0.32911561500004893,12.379311434000215,0.6483680799999831,0.32424227599997835,0.001,0.04668341810576602,0.022206994156872554,0.1258969708257507,False,,6097,27136,0,0.5361514909999983,40.666666666666664,58.0,7.388888888888889,13.0,18.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.8123858571052551,0.8094399571418762,0.9159824848175049,0.8421052694320679,0.8473408222198486,0.7640320658683777,0.8730366230010986,0.814905298947372,0.9284002780914307,0.8851556777954102,1919.0,0.7375006675720215,0.8167505264282227,1.0581785440444946,0.8625954389572144,0.8609908819198608,0.8214285969734192,0.8518518805503845,0.8363636634369527,0.9312170147895813,0.9116334319114685,131.0,0.6749444007873535,0.8575895428657532,0.7313795685768127,0.9076305031776428,0.8918496668338776,0.7971014380455017,0.859375,0.8270676631278912,0.9697635173797607,0.9070888161659241,249.0,0.7537022233009338,0.7438297271728516,1.047843098640442,0.7985507249832153,0.8070570230484009,0.7225274443626404,0.8737541437149048,0.790977422999543,0.8921161890029907,0.8619509339332581,690.0,0.7817513346672058,0.7504938840866089,0.7172846794128418,0.8181818127632141,0.646428570151329,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.8785714507102966,0.49884557723999023,33.0,0.8629276752471924,0.8469587564468384,0.8251746892929077,0.8566176295280457,0.8607142865657806,0.7941952347755432,0.8852941393852234,0.8372739925500203,0.9407191872596741,0.8995006084442139,816.0,0.789304353502531
7,0.029380439833368896,0.03418042743578553,18.92423378799998,1.766295354999869,8.096746659000075,2.783114511000008,0.32114531799973633,12.121128267999808,0.6106819529999825,0.3094398270000056,0.001,0.0508556744672238,0.023305455790440004,0.13107336828897467,False,,7106,27136,0,0.6604796659999863,42.55555555555556,82.0,7.055555555555555,15.0,18.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.811506450176239,0.8112127780914307,0.9384181499481201,0.8426263928413391,0.8276126980781555,0.834782600402832,0.753926694393158,0.7922971037183363,0.9274811744689941,0.8818884491920471,1919.0,0.7437730431556702,0.8295496702194214,1.1478374004364014,0.8549618124961853,0.832371324300766,0.9268292784690857,0.7037037014961243,0.8000000023643725,0.939393937587738,0.9299314022064209,131.0,0.6675631403923035,0.8489471077919006,0.7762159109115601,0.9196786880493164,0.8641891777515411,0.9230769276618958,0.75,0.8275862087392637,0.9719594717025757,0.9097509980201721,249.0,0.7526930570602417,0.7586655616760254,1.0391390323638916,0.8072463870048523,0.7959799766540527,0.8255813717842102,0.7076411843299866,0.7620751173538569,0.8955324292182922,0.8571335077285767,690.0,0.7058823704719543,0.653982937335968,0.8072882294654846,0.8181818127632141,0.646428570151329,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.7785714268684387,0.39453786611557007,33.0,0.8575358390808105,0.8410380482673645,0.8580136299133301,0.8480392098426819,0.8424369692802429,0.8233532905578613,0.8088235259056091,0.8160237356856237,0.9384268522262573,0.8973950743675232,816.0,0.784814519488358
8,0.027790341807423898,0.031296991277486086,18.840000659999987,1.755466565000205,8.015680399999951,2.786322761000065,0.31874509500013914,12.088825721000148,0.6699654740000085,0.29811199099998476,0.001,0.037639180970438446,0.017906606037106657,0.10779056762173175,False,,8115,27136,0,0.432773482000016,35.11764705882353,49.0,5.705882352941177,10.0,17.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.822740375995636,0.8243396282196045,0.8841365575790405,0.854090690612793,0.8515372574329376,0.8032581210136414,0.8390052318572998,0.8207426231416018,0.9336755871772766,0.8954219818115234,1919.0,0.7342390418052673,0.84373939037323,1.0445605516433716,0.8549618124961853,0.8434343636035919,0.8571428656578064,0.7777777910232544,0.8155339917180136,0.9353054165840149,0.9282878041267395,131.0,0.6789226531982422,0.8754151463508606,0.7226770520210266,0.9437751173973083,0.9110641777515411,0.931034505367279,0.84375,0.8852459118591139,0.9720439314842224,0.9193147420883179,249.0,0.7682209014892578,0.7681505084037781,0.9933604001998901,0.8173912763595581,0.8158751130104065,0.783171534538269,0.8039867281913757,0.7934426382699021,0.9031164050102234,0.8786081671714783,690.0,0.7520053386688232,0.6371250152587891,0.8232004642486572,0.8484848737716675,0.6642857044935226,0.5,0.4000000059604645,0.4444444481237435,0.8500000238418579,0.4847222566604614,33.0,0.8740698099136353,0.8579088449478149,0.8012466430664062,0.8578431606292725,0.8617647290229797,0.7962962985038757,0.8852941393852234,0.838440122393369,0.9448097348213196,0.9087831974029541,816.0,0.7990446160583834
9,0.026549152573043446,0.03171916492283344,19.198828587999998,1.9659109469998555,8.097977812000096,2.776028208999776,0.3304248299999415,12.146682533999808,0.6415459510000119,0.3007057319999831,0.001,0.03537812196021162,0.01708165541367986,0.10909101893904957,False,,9124,27136,0,0.49868549900000403,43.44444444444444,94.0,8.5,27.0,18.0,9511693312.0,25253904384.0,8.858454704284668,23.51953125,0.8205704092979431,0.8247083425521851,0.8795318603515625,0.852527379989624,0.8480230569839478,0.8079385161399841,0.8259162306785583,0.8168284667528932,0.9309048056602478,0.8886638879776001,1919.0,0.7511610388755798,0.8446422815322876,1.0552457571029663,0.8549618124961853,0.8406685888767242,0.8723404407501221,0.7592592835426331,0.8118812085927531,0.9377104640007019,0.9271190762519836,131.0,0.6555880308151245,0.8560105562210083,0.737937867641449,0.9277108311653137,0.9002533853054047,0.8709677457809448,0.84375,0.857142859005033,0.9665539860725403,0.8955023884773254,249.0,0.7677146196365356,0.7741782069206238,0.9796122908592224,0.813043475151062,0.8097643554210663,0.7866666913032532,0.7840531468391418,0.785357744713142,0.9004176259040833,0.8750254511833191,690.0,0.6834893226623535,0.6330059766769409,0.835132360458374,0.8484848737716675,0.5,0.0,0.0,0.0,0.7928571105003357,0.36715686321258545,33.0,0.8703999519348145,0.8579365015029907,0.796636164188385,0.8627451062202454,0.8655462265014648,0.8064516186714172,0.8823529481887817,0.8426966355607269,0.9414606690406799,0.9017220139503479,816.0,0.7942512307147175
10,0.025915420631755073,0.033041467890143394,18.496679123999996,1.857502147999952,7.85894500300023,2.598103013999861,0.30944164999971235,11.66490640699979,0.6028285399999902,0.2955881999999974,0.001,0.03916407037865594,0.018468622228891146,0.10641625710811416,False,,10133,27136,0,0.4070452920000207,43.76470588235294,82.0,7.352941176470588,15.0,17.0,9511692800.0,25253904384.0,8.85845422744751,23.51953125,0.8263462781906128,0.8289535045623779,0.8889811635017395,0.8535695672035217,0.8391406536102295,0.8494935035705566,0.768324613571167,0.8068728628347883,0.9338160157203674,0.8978525996208191,1919.0,0.7311536073684692,0.8270483016967773,1.0921635627746582,0.847328245639801,0.8231120705604553,0.925000011920929,0.6851851940155029,0.787234052698663,0.9413179755210876,0.9278616905212402,131.0,0.6701197028160095,0.8544767498970032,0.8020108342170715,0.9236947894096375,0.8720016777515411,0.9245283007621765,0.765625,0.8376068371452924,0.9748310446739197,0.9195806384086609,249.0,0.7735065817832947,0.7853554487228394,0.9865540266036987,0.8144927620887756,0.8020309209823608,0.8446215391159058,0.7043189406394958,0.7681159546754892,0.90369713306427,0.8790737986564636,690.0,0.7199198007583618,0.7070193290710449,0.7929193377494812,0.8787878751754761,0.7642857134342194,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.8357142806053162,0.5788235664367676,33.0,0.8761864900588989,0.8615136742591858,0.7888801097869873,0.8651960492134094,0.8617646992206573,0.8362573385238647,0.841176450252533,0.8387096816861652,0.9460825324058533,0.9108976125717163,816.0,0.7999405936998524
