run_id,label,epoch,train_loss,val_loss,display_label
d224_l4_h4_p20388418,d224_l4_h4_p20388418,1,15.97121524810791,1.2942320215396392,d224_l4_h4_p20388418
d224_l4_h8_p20388418,d224_l4_h8_p20388418,1,15.435242981105656,1.2769345274338355,d224_l4_h8_p20388418
d224_l5_h4_p21598466,d224_l5_h4_p21598466,1,16.43032859827017,1.2725128500889509,d224_l5_h4_p21598466
d224_l5_h8_p21598466,d224_l5_h8_p21598466,1,15.753983274682776,1.3497762466088319,d224_l5_h8_p21598466
d256_l2_h8_p21826466,d256_l2_h8_p21826466,1,75.17182769775391,4.794961611429851,d256_l2_h8_p21826466
