run_id,label,assay_mode,batch_size,cond_id,content_conditioned,device,embed_dim,encoder_backbone,epochs,head_type,init_checkpoint,lr,max_nM,measurement_profile,n_bins,n_heads,n_layers,n_params,probe_alleles,seed,sigma_mult,test_rows,train_rows,val_rows,warm_start,final_epoch,mean_epoch_s,best_val_loss,best_val_loss_epoch,final_val_loss,best_val_spearman,best_val_spearman_epoch,final_val_spearman,test_spearman,test_pearson,test_auroc,test_auprc,test_f1,test_balanced_accuracy,test_accuracy,test_precision,test_recall,test_rmse_log10,test_loss,display_label
dist-ba-v6-rerun-groove_c02-c02-cc0-e050-s43,c02_mhcflurry_additive_max100k_d32,additive,256,2,False,cuda,32,groove,50,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,54803,"[""HLA-A*02:01"", ""HLA-A*24:02""]",43,0.75,1925,15465,1974,,50,2.3032000000000004,0.025500355288386345,25,0.026186626171693206,0.8451930284500122,39,0.8435834050178528,0.8541390299797058,0.8544037342071533,0.9441186189651489,0.9176137447357178,0.8334421981103048,0.8624842464923859,0.86753249168396,0.8285714387893677,0.8383705615997314,0.8186734318733215,0.023746506310999393,c02_mhcflurry_additive_max100k_d32
