design_id,description,app_id,returncode,best_epoch,final_epoch,best_val_loss,final_val_loss,setup_wall_s,epoch_wall_s_best,train_forward_loss_s_best,train_backward_s_best,train_data_wait_s_best,gpu_util_mean_pct_best,gpu_mem_util_mean_pct_best,observed_train_examples_best,sll_a02_nM,sll_a24_nM,sll_ratio_a24_over_a02,flr_a02_nM,flr_a24_nM,flr_ratio_a24_over_a02,nfl_a02_nM,nfl_a24_nM,nfl_ratio_a02_over_a24,config_affinity_assay_residual_mode,config_kd_grouping_mode,config_target_encoding,config_max_affinity_nM,config_rows,config_train_rows,config_val_rows
A00,P04 positional base + pooled_single_output + merged_kd,ap-XWl93Qh7Php1PIMglwGsNP,0,3,3,2.920641706158575,2.920641706158575,49.670514735000005,84.86273946899999,38.52389473799957,11.732738135999682,4.252638288000355,60.109756097560975,31.695121951219512,94220,1703.0275587842175,1703.0210143114405,0.9999961571539208,1703.1790236089187,1703.1565835256324,0.9999868245892093,1703.3230211788048,1703.3127352343656,1.0000060387879608,pooled_single_output,merged_kd,log10,50000.0,41049,32855,8194
A01,P04 positional base + pooled_single_output + split_kd_proxy,ap-YN5fcnvktlypjIYuhIvyCw,0,3,3,1.0436910190067048,1.0436910190067048,53.2822502,86.30173332100003,39.10574523199992,12.402069827001043,4.406810664999199,60.53012048192771,32.25301204819277,94220,48.39644924429711,1171.4787292051699,24.205881784668602,21.033878878267302,87.23432761956886,4.147324805112452,899.4452317862734,468.4094914321468,1.9202113711151516,pooled_single_output,split_kd_proxy,log10,50000.0,41049,32855,8194
A02,P04 positional base + shared_base_segment_residual + merged_kd,ap-PM79f62vgnTVZRTOdbuAok,0,3,3,1.4785351637336943,1.4785351637336943,47.084803398,85.583436235,38.923009063999984,12.458932670000223,3.953233186000233,59.68674698795181,31.433734939759034,94220,190.58330254682784,5983.7013522014295,31.396776486918032,87.49989697202085,2000.1632566408189,22.85903556298352,1382.4367348031763,902.0898293514679,1.5324823424703062,shared_base_segment_residual,merged_kd,log10,50000.0,41049,32855,8194
A03,P04 positional base + shared_base_segment_residual + split_kd_proxy,ap-7BnSrq9FgBIzzW3vMPSjlx,0,3,3,0.8803347761474424,0.8803347761474424,69.470463538,123.81506066100002,61.50861817500021,24.272758914000747,7.1754159570006095,41.505050505050505,21.727272727272727,94220,54.468868972687936,14799.923675564016,271.71343842269005,46.53609486009602,1139.1665373988187,24.47920352628549,1116.9879712152353,268.7399650310617,4.156389508669211,shared_base_segment_residual,split_kd_proxy,log10,50000.0,41049,32855,8194
A04,P04 positional base + factorized_context_residual + merged_kd,ap-IWW6sj0bV0sZDOxviv0kGC,0,3,3,2.207214771045579,2.207214771045579,49.504349945,84.39747708200002,38.040097491999745,12.15230018800068,3.915779989000356,61.629629629629626,32.358024691358025,94220,1036.0657011750666,1036.0657011750666,1.0,1036.0662699536038,1036.0662699536038,1.0,1036.0657011750666,1036.0657011750666,1.0,shared_base_factorized_context_residual,merged_kd,log10,50000.0,41049,32855,8194
A05,P04 positional base + factorized_context_residual + split_kd_proxy,ap-msQHd5AOLeStXJ59hPALlh,0,3,3,1.1050784394650135,1.1050784394650135,48.407763686,87.42815996300004,39.87368222699985,13.067954994999837,3.996377924000427,59.61904761904762,31.535714285714285,94220,119.46900564527692,127.72033861027195,1.0690667250508017,184.10655276443296,238.75295803292263,1.2968194474773016,165.94148318575446,176.14104826740945,0.9420943318892343,shared_base_factorized_context_residual,split_kd_proxy,log10,50000.0,41049,32855,8194
A06,P04 positional base + factorized_context_plus_segment_residual + merged_kd,ap-3lQluJz2TMGqMwm9Aj4Tb5,0,2,3,1.6669058308557227,1.964344283496892,47.745505205,84.92901119500002,38.25356394499988,12.251363528000212,3.9712743979999345,62.573170731707314,33.4390243902439,94220,880.8412644431725,2484.2019656841803,2.8202606598529183,381.1709335198556,1506.5176498655853,3.9523413707176314,573.4131842214294,654.5962609309959,0.8759799260171388,shared_base_factorized_context_plus_segment_residual,merged_kd,log10,50000.0,41049,32855,8194
A07,P04 positional base + factorized_context_plus_segment_residual + split_kd_proxy,ap-kOBwu55gD9gYfbq2NrkNOY,0,3,3,0.7884640111509016,0.7884640111509016,50.419331011,87.195580095,39.502793482999664,13.202462530999583,3.9964421259994083,60.23809523809524,32.07142857142857,94220,58.83815450547736,7921.023460595578,134.62392774161864,56.80994038934131,1099.091839213026,19.346822610277513,4028.581278179402,121.57655539523999,33.136168935553926,shared_base_factorized_context_plus_segment_residual,split_kd_proxy,log10,50000.0,41049,32855,8194
